Cycle,Protocol,Stamps,Time,Global Time,Pack Voltage,Pack Current,String 1 Iapp,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Anode SEI Length","Cell 1,1 Voltage","Cell 1,1 Anode Side Current","Cell 1,1 Anode Intercalation Current"
43,CV-charge,13,945.4545454545455,466031.49095442146,4.199999999999999,10.884822465213393,10.884822465213393,28959.74348375492,18946.43641332075,-8.899691610361004e-15,4.199999999999999,-1.7443129228036317e-22,-0.16011801213906138
43,CV-charge,14,1018.1818181818182,466104.21822714875,4.2,10.33054567461968,10.33054567461968,28800.42740997261,19121.1157397786,-8.900469530844276e-15,4.2,5.574564292776226e-23,-0.15196448476933924
43,CV-charge,15,1090.909090909091,466176.94549987605,4.200000000000001,9.818876099645616,9.818876099645616,28649.02773344885,19287.067229840435,-8.900371245478708e-15,4.200000000000001,7.363801028120931e-23,-0.14443771844138883
43,CV-charge,16,1163.6363636363637,466249.6727726033,4.200000000000001,9.345233840051922,9.345233840051922,28504.954507352297,19444.945886570218,-8.90243778745921e-15,4.200000000000001,-4.964977991157078e-22,-0.13747034186601828
43,CV-charge,17,1236.3636363636365,466322.4000453306,4.199999999999999,8.90564332134087,8.90564332134087,28367.67826096744,19595.339054100474,-8.902411795571119e-15,4.199999999999999,-4.3501859174925716e-30,-0.13100387351192805
43,CV-charge,18,1309.0909090909092,466395.1273180578,4.199999999999999,8.496654235286197,8.496654235286197,28236.723945647573,19738.773338229603,-8.90279339839016e-15,4.199999999999999,-1.3828937664553634e-30,-0.1249875586243924
43,CV-charge,19,1381.818181818182,466467.8545907851,4.199999999999999,8.115249125773582,8.115249125773582,28111.663375314016,19875.723084264344,-8.902930695632604e-15,4.199999999999999,1.6798602527973526e-30,-0.11937700979366846
43,CV-charge,20,1454.5454545454547,466540.5818635124,4.200000000000001,7.758784669656534,7.758784669656534,27992.109568910553,20006.616722276245,-8.903129551211586e-15,4.200000000000001,-1.8945841089265772e-22,-0.11413334318412081
43,CV-charge,21,1527.2727272727275,466613.30913623964,4.2,7.424936185185601,7.424936185185601,27877.711764932155,20131.842353040047,-8.903435993430827e-15,4.2,4.2605269570319146e-23,-0.10922236224162402
43,CV-charge,22,1600.0000000000002,466686.03640896693,4.2,7.1116523616165175,7.1116523616165175,27768.151145994176,20251.75253386289,-8.90370989915993e-15,4.2,-1.1018051656244395e-22,-0.1046138917566419
