Cycle,Protocol,Stamps,Time (s),Global Time (s),Pack Voltage,Pack Current,String 1 Iapp,String 2 Iapp,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Anode SEI Length","Cell 1,1 Voltage","Cell 1,1 Capacity by Area","Cell 1,2 Cathode Concentration","Cell 1,2 Anode Concentration","Cell 1,2 Anode SEI Length","Cell 1,2 Voltage","Cell 1,2 Capacity by Area","Cell 2,1 Cathode Concentration","Cell 2,1 Anode Concentration","Cell 2,1 Anode SEI Length","Cell 2,1 Voltage","Cell 2,1 Capacity by Area","Cell 2,2 Cathode Concentration","Cell 2,2 Anode Concentration","Cell 2,2 Anode SEI Length","Cell 2,2 Voltage","Cell 2,2 Capacity by Area"
1,CC-discharge,10,727.2727272727274,727.2727272727274,7.431918508771632,-54.52767323623,-27.339171045648737,-27.188502190581268,30069.275551465005,17920.71536781462,4.999999999967655e-09,3.716376045338082,5.520115075149454,30167.232705212355,18123.002162227585,5.000000000005857e-09,3.7158295630197267,5.495576487725295,30139.453613022986,18040.840971777256,4.999999999928581e-09,3.7155424634335503,5.520115075149454,30086.689329547018,17937.925165962908,4.999999999808753e-09,3.7160889457519066,5.495576487725295
1,CC-discharge,11,800.0000000000001,800.0000000000001,7.409111495882054,-54.52767323623,-27.340393875550312,-27.187279360679693,30484.693136919464,17459.23565720071,4.999999999966838e-09,3.7050106879652667,6.072433912737323,30591.673990455743,17681.90281888828,5.00000000000504e-09,3.704389206677751,6.044826806424901,30561.664004982642,17591.18124210156,4.999999999928195e-09,3.704100807916787,6.072433912737323,30503.342911943426,17478.634459374432,4.999999999817846e-09,3.704722289204303,6.044826806424901
1,CC-discharge,12,872.7272727272727,872.7272727272727,7.386890167451407,-54.52767323623,-27.34143326922193,-27.186239967008067,30900.12651774221,16997.73785626063,4.999999999968998e-09,3.6939362731288874,6.624775601068356,31016.099046313775,17240.820864080353,5.000000000006023e-09,3.693243697235224,6.594054274381342,30983.890450592713,17141.5038854515,4.999999999927479e-09,3.6929538943225193,6.624775601068356,30919.980562733257,17019.361858437296,4.999999999814361e-09,3.693646470216182,6.594054274381342
1,CC-discharge,13,945.4545454545455,945.4545454545455,7.3652154717791,-54.52767323623,-27.34231091896301,-27.185362317266993,31315.5732397032,16536.224759447974,4.999999999969248e-09,3.683133317905729,7.177136653474264,31440.510394452518,16799.753611758562,5.000000000006446e-09,3.6823734537670956,7.143262378262909,31406.13045549211,16691.811624705348,4.9999999999261924e-09,3.6820821538733712,7.177136653474264,31336.604757314974,16560.104566330763,4.999999999811677e-09,3.6828420180120043,7.143262378262909
1,CC-discharge,14,1018.1818181818182,1018.1818181818182,7.344056346600193,-54.52767323623,-27.34304147148187,-27.184631764748126,31731.031068918644,16074.698895070203,4.999999999967782e-09,3.672586279142354,7.729513950347445,31864.910330137987,16358.698631697858,5.000000000006036e-09,3.6717629610810274,7.692454237677203,31828.381749268745,16242.10692341254,4.99999999992595e-09,3.671470067457839,7.729513950347445,31753.21774884058,16100.860052605514,4.999999999812396e-09,3.6722933855191666,7.692454237677203
1,CC-discharge,15,1090.909090909091,1090.909090909091,7.323387564034377,-54.52767323623,-27.343633811534126,-27.184039424695875,32146.49784622778,15613.162692403264,4.999999999970598e-09,3.6622824816985413,8.28190460977185,32289.301071858703,15917.653588864105,5.00000000000482e-09,3.6613996874025143,8.241632734540273,32250.642137456085,15792.39214862714,4.999999999924641e-09,3.661105082335835,8.28190460977185,32169.821715093374,15641.625885927811,4.999999999809592e-09,3.661987876631861,8.241632734540273
1,CC-discharge,16,1163.6363636363637,1163.6363636363637,7.303188007325259,-54.52767323623,-27.344090439354602,-27.1835827968754,32561.971524055145,15151.618436980212,4.999999999971302e-09,3.6522112563583726,8.834305864831332,32713.68472345227,15476.616286388557,5.000000000004694e-09,3.651273225802597,8.790800635768266,32672.9095389971,15342.669527342783,4.999999999925646e-09,3.650976750966887,8.834305864831332,32586.418721309623,15182.39977882824,4.9999999998099e-09,3.6519147815226636,8.790800635768266
1,CC-discharge,17,1236.3636363636365,1236.3636363636365,7.283439243758716,-54.52767323623,-27.344407483303822,-27.18326575292618,32977.45002070297,14690.06843469548,4.999999999973314e-09,3.6423632200496785,9.386714934757176,33138.06342381654,15035.584507831523,5.000000000003263e-09,3.6413745911443005,9.339960722129899,33095.18183815457,14892.941306392308,4.999999999928275e-09,3.6410760237090374,9.386714934757176,33003.01086714208,14723.179423458552,4.9999999998080164e-09,3.642064652614415,9.339960722129899
1,CC-discharge,18,1309.0909090909092,1309.0909090909092,7.2641242906307575,-54.52767323623,-27.344573925950737,-27.183099310279268,33392.931090707476,14228.515154032006,4.99999999997616e-09,3.6327296467318915,9.93912888838601,33562.43948011444,14594.555880471902,5.000000000002138e-09,3.6316956213119145,9.88911592478854,33517.45675274793,14443.20989103303,4.999999999929786e-09,3.6313946438988665,9.93912888838601,33419.600417422174,14263.962349244966,4.99999999980495e-09,3.6324286693188435,9.88911592478854
1,CC-discharge,19,1381.818181818182,1381.818181818182,7.2452264946408125,-54.52767323623,-27.34457009713355,-27.18310313909645,33808.412195913224,13766.961365151588,4.999999999976937e-09,3.6233018885200003,10.491544484578782,33986.81550024369,14153.527741613569,5.000000000000575e-09,3.622228443886694,10.438269484883243,33939.731703118465,13993.477980473795,4.999999999929851e-09,3.6219246061208126,10.491544484578782,33836.18993219721,13804.745783678907,4.9999999998058625e-09,3.622998050754118,10.438269484883243
1,CC-discharge,20,1454.5454545454547,1454.5454545454547,7.226728453941423,-54.52767323623,-27.344365530470345,-27.183307705759656,34223.890344581705,13305.410312978316,4.999999999976752e-09,3.614070810615612,11.0439579757667,34411.19455814886,13712.49697221563,5.000000000000884e-09,3.6129649744230776,10.9874251499828,34362.00364860665,13543.74873652589,4.999999999929997e-09,3.6126576433258104,11.0439579757667,34252.78242901052,13345.526479087308,4.999999999806619e-09,3.613763479518344,10.9874251499828
1,CC-discharge,21,1527.2727272727275,1527.2727272727275,7.208610929474176,-54.52767323623,-27.343916081909033,-27.183757154320972,34639.36188689023,12843.86593671878,4.9999999999767075e-09,3.6050262116889953,11.596364860740229,34835.580403939675,13271.4597858888,5.000000000001339e-09,3.6038964220021965,11.536587421296746,34784.26887970966,13094.02599749997,4.999999999930002e-09,3.603584717785181,11.596364860740229,34669.38158916457,12886.300492926588,4.999999999806373e-09,3.60471450747198,11.536587421296746
1,CC-discharge,22,1600.0000000000002,1600.0000000000002,7.190851679041899,-54.52767323623,-27.343160178533825,-27.184513057696176,35054.8222533776,12382.333150380116,4.999999999976789e-09,3.5961561943867673,12.148759570441673,35259.977732634834,12830.411459259416,5.000000000001481e-09,3.5950127717151656,12.085761867882777,35206.522752247314,12644.31455153978,4.999999999929681e-09,3.594695484655132,12.148759570441673,35085.992021533115,12427.062907026444,4.99999999980718e-09,3.595838907326733,12.085761867882777
1,CC-discharge,23,1672.727272727273,1672.727272727273,7.173424160519895,-54.52767323623,-27.34201403735094,-27.18565919887906,35470.265620266844,11920.81820170163,4.99999999997825e-09,3.5874464562789967,12.701135067571823,35684.392528034834,12389.345986962333,5.000000000001296e-09,3.5863022213423914,12.634955527040102,35628.759347213054,12194.620486359901,4.999999999930445e-09,3.5859777042408982,12.701135067571823,35502.619600125356,11967.807468354675,4.999999999808271e-09,3.5871219391775035,12.634955527040102
1,CC-discharge,24,1745.4545454545455,1745.4545454545455,7.1562960374112965,-54.52767323623,-27.340365684487953,-27.187307551742045,35885.684482712204,11459.32913007073,4.9999999999792e-09,3.5788794642638333,13.253482337489386,36108.83250119879,11948.255641489412,5.000000000001556e-09,3.5777505439337736,13.18417741341001,36050.9710370445,11744.951635433154,4.999999999930119e-09,3.5774165731474636,13.253482337489386,35919.271894516496,11508.52613071345,4.999999999807765e-09,3.578545493477523,13.18417741341001
1,CC-discharge,25,1818.1818181818182,1818.1818181818182,7.139426638264942,-54.52767323623,-27.338070516988946,-27.18960271924105,36301.06921004761,10997.876240356954,4.9999999999541305e-09,3.5704331188564895,13.805789773867941,36533.30754741939,11507.130517737583,4.999999999990719e-09,3.569339910983041,13.73343913331893,36473.148033596866,11295.318039688056,4.999999999927054e-09,3.5689935194084517,13.805789773867941,36335.9586184393,11049.208580503162,4.999999999727223e-09,3.5700867272819,13.73343913331893
1,CC-discharge,26,1890.909090909091,1890.909090909091,7.122768402436334,-54.52767323623,-27.3349295403803,-27.192743695849703,36716.40704767682,10536.47318765811,4.999999999938482e-09,3.562081196234219,14.358042299699953,36957.83077175664,11065.957490343446,5.000000000005507e-09,3.561050001406305,14.282755763774393,36895.27737371447,10845.73300447169,4.999999999895925e-09,3.560687206202115,14.358042299699953,36752.692636500564,10589.841151057975,4.999999999659134e-09,3.5617184010300287,14.282755763774393
1,CC-discharge,27,1963.6363636363637,1963.6363636363637,7.1062580418329,-54.52767323623,-27.33070064172069,-27.19697259450931,37131.68162130482,10075.137502635314,4.999999999943596e-09,3.553789008508341,14.910220382347438,37382.41899843033,10624.719708728631,5.000000000003268e-09,3.552853486108313,14.832146837414383,37317.342415353225,10396.213611428248,4.999999999859723e-09,3.552469033324559,14.910220382347438,37169.49046422715,10130.406296865725,4.99999999961906e-09,3.553404555724586,14.832146837414383
1,CC-discharge,28,2036.3636363636365,2036.3636363636365,7.089818343266018,-54.52767323623,-27.325072159731302,-27.2026010764987,37546.87180941326,9613.891808805412,4.99999999995594e-09,3.545513932215557,15.462298895493419,37807.09392932463,10183.39542703112,5.000000000004863e-09,3.544717444981139,15.381637480555877,37739.32169162122,9946.781904613608,4.999999999869112e-09,3.5443044110504602,15.462298895493419,37586.37340531426,9670.881375243785,4.999999999612928e-09,3.545100898284879,15.381637480555877
1,CC-discharge,29,2109.0909090909095,2109.0909090909095,7.073352889106673,-54.52767323623,-27.31764859631079,-27.210024639919215,37961.95172349416,9152.763836883303,4.999999999238233e-09,3.5372025462982912,16.014245569796877,38231.882164298586,9741.957990318742,4.999999999561781e-09,3.5366010491097537,15.9312599625399,38161.1888906875,9497.464904469776,4.9999999994210895e-09,3.536150342808382,16.014245569796877,38003.36757156332,9211.238631984766,4.999999998489478e-09,3.536751839996919,15.9312599625399
1,CC-discharge,30,2181.818181818182,2181.818181818182,7.0567411302945455,-54.52767323623,-27.307945663095236,-27.219727573134765,38376.88794342991,8691.78938450843,4.999999998084495e-09,3.5287878259396495,16.566019249184816,38656.81804176984,9300.372989682512,4.999999998286249e-09,3.5284535934901857,16.481055439439434,38582.91004595744,9048.29749174332,4.999999999429241e-09,3.5279533043548965,16.566019249184816,38420.50667134654,8751.442239123033,4.999999997602711e-09,3.5282875368043602,16.481055439439434
1,CC-discharge,31,2254.545454545455,2254.545454545455,7.0398324904069085,-54.52767323623,-27.295386216069417,-27.23228702016058,38791.63787701742,8231.014176281247,4.999999999784684e-09,3.520185806845393,17.117568056045066,39081.94532426825,8858.5964743578,4.999999998558905e-09,3.5202121229389776,17.031075788866662,39004.44186877019,8599.324219880613,4.999999999013409e-09,3.519646683561515,17.117568056045066,38837.83366423299,8291.44643332197,4.999999994977345e-09,3.5196203674679314,17.031075788866662
1,CC-discharge,32,2327.2727272727275,2327.2727272727275,7.022439206005313,-54.52767323623,-27.27921051197273,-27.248462724257273,39206.164264701234,7770.477809055818,5.000000000049515e-09,3.5112914864351996,17.66882660885357,39507.3022951473,8416.590383607561,4.999999998394139e-09,3.5117986086529367,17.581386392345628,39425.74649031155,8150.583671532661,4.999999998944082e-09,3.511147719570113,17.66882660885357,39255.38613114826,7831.211584182817,4.999999995200712e-09,3.5106405973523764,17.581386392345628
1,CC-discharge,33,2400.0,2400.0,7.004327207142673,-54.52767323623,-27.25873168885016,-27.268941547379843,39620.389950861325,7310.263590294671,5.000000000016231e-09,3.5019736470805793,18.219714913912387,39932.96823006881,7974.2746417911,4.999999998537436e-09,3.5031163949139446,18.132067243574284,39846.74549333176,7702.157020389857,4.9999999988577216e-09,3.5023535600620934,18.219714913912387,39673.24189319443,7370.654313668339,4.999999994700519e-09,3.5012108122287273,18.132067243574284
1,CC-discharge,34,2472.727272727273,2472.727272727273,6.985205661710445,-54.52767323623,-27.233150041998766,-27.29452319423124,40034.239647180315,6850.453123611782,4.999999999994863e-09,3.492068889873523,18.77013796169874,40359.020486083515,7531.570811017857,4.999999998509828e-09,3.4940461119104183,18.68321335207541,40267.362358417064,7254.123779934803,4.999999999004055e-09,3.4931367718369217,18.77013796169874,40091.47688806489,6909.692949033304,4.9999999942812315e-09,3.491159549800026,18.68321335207541
1,CC-discharge,35,2545.4545454545455,2545.4545454545455,6.964713295251485,-54.52767323623,-27.201705690783395,-27.325967545446606,40447.62613741562,6391.141100446694,5.000000000495668e-09,3.4813738774534153,19.3199849893026,40785.54867591561,7088.387873299199,4.9999999984955406e-09,3.4844403679474505,19.234935480759024,40687.50844318644,6806.576216254556,4.999999998931494e-09,3.48333941779807,19.3199849893026,40510.17908425851,6448.232718619384,4.999999994314785e-09,3.480272927304035,19.234935480759024
1,CC-discharge,36,2618.1818181818185,2618.1818181818185,6.942401195434761,-54.52767323623,-27.163818235418166,-27.36385500081184,40860.45175583157,5932.434213561626,5.00000000063492e-09,3.4696356156064976,19.86913169562787,41212.65314890899,6644.6232749023175,4.99999999880377e-09,3.474117092901246,19.78735793072123,41107.084484898056,6359.618289366233,4.999999998971924e-09,3.4727655798282635,19.86913169562787,40929.44698989638,5986.166839278644,4.999999994290803e-09,3.4682841025335156,19.78735793072123
1,CC-discharge,37,2690.909090909091,2690.909090909091,6.917716507302317,-54.52767323623,-27.119283689586016,-27.408389546643985,41272.615491711054,5474.44378645957,5.000000000369842e-09,3.4565422923724816,20.4174458564865,41640.43769129999,6200.170010997988,4.999999998418401e-09,3.462853296248958,20.340612926150076,41525.98782113231,5913.358471419494,4.9999999986589914e-09,3.4611742149298355,20.4174458564865,41349.38248693177,5523.383893199331,4.9999999943781754e-09,3.454863211053359,20.340612926150076
1,CC-discharge,38,2763.636363636364,2763.636363636364,6.889976023251753,-54.52767323623,-27.068550690385702,-27.4591225458443,41684.02146806747,5017.277089570568,4.9999999996004255e-09,3.441708530737884,20.964797718910457,42069.00081453352,5754.924972595472,4.99999999849387e-09,3.450374751673411,20.894830220013596,41944.121007145215,5467.901285303374,4.999999998253715e-09,3.4482674925138697,20.964797718910457,41770.08227930909,5059.776519076324,4.999999994577291e-09,3.439601271578344,20.894830220013596
1,CC-discharge,39,2836.3636363636365,2836.3636363636365,6.8583413131931925,-54.52767323623,-27.013054419887975,-27.514618816342022,42094.59344878138,4561.0221129827505,5.000000000186261e-09,3.4246616956495943,21.51107655840817,42498.42084950439,5308.803583086199,4.999999998427905e-09,3.436346189208233,21.450120536803354,42361.40656022349,5023.332467396554,4.9999999979296986e-09,3.433679617543598,21.51107655840817,42191.623260698034,4595.256652279851,4.999999995386566e-09,3.4219951239849595,21.450120536803354
1,CC-discharge,40,2909.0909090909095,2909.0909090909095,6.821788317383752,-54.52767323623,-26.95556505947593,-27.57210817675407,42504.29215783979,4105.729335867363,5.000000001095029e-09,3.4048253937319775,22.0562141289068,42928.73815143149,4861.757321583199,4.99999999817645e-09,3.4203588743445787,22.006552122592204,42777.80456212249,4579.701203936301,4.999999997924849e-09,3.4169629236517745,22.0562141289068,42614.04504587447,4129.773770874752,4.9999999948834306e-09,3.401429443039173,22.006552122592204
1,CC-discharge,41,2981.818181818182,2981.818181818182,6.779075360326416,-54.52767323623,-26.90036881314222,-27.627304423087782,42913.139659285254,3651.3853295470567,5.000000001427533e-09,3.381502535102198,22.600213460953444,43359.930050008246,4413.799095812883,4.999999998209736e-09,3.401916680818151,22.56412194683303,43193.3374376701,4136.994410196856,4.999999997692439e-09,3.3975728252242186,22.600213460953444,43037.32538048975,3663.341314914565,4.999999994874736e-09,3.377158679508264,22.56412194683303
1,CC-discharge,42,3054.545454545455,3054.545454545455,6.728709975028757,-54.52767323623,-26.853129329456593,-27.674543906773412,43321.24099507976,3197.8885209294654,5.000000000659241e-09,3.3538582709377223,23.143178088656466,43791.8886169844,3965.0265384504005,4.999999998023087e-09,3.380420241261559,23.122726475417487,43608.11194644921,3695.113114699769,4.999999998178856e-09,3.374851704091035,23.143178088656466,43461.35831657479,3196.0609435402725,4.999999996150734e-09,3.3482897337671975,23.122726475417487
1,CC-discharge,43,3127.2727272727275,3127.2727272727275,6.668920842599661,-54.52767323623,-26.82019331298164,-27.707479923248357,43728.7970235454,2745.033495878662,5.000000000687003e-09,3.32090557791807,23.685332862822506,44224.40747495833,3515.637094814414,4.99999999773812e-09,3.355152023465811,23.68214085753892,44022.33223116777,3253.85716462637,4.9999999983239874e-09,3.3480152646815906,23.685332862822506,43885.941263366905,2728.1382449063017,4.99999999623465e-09,3.3137688191338492,23.68214085753892
1,CC-discharge,44,3200.0000000000005,3200.0000000000005,6.597609502154662,-54.52767323623,-26.80740204003267,-27.72027119619733,44136.100911011934,2292.511749427975,5.000000000873004e-09,3.2814733122972166,24.22702574517619,44657.18540212976,3065.927301757989,4.9999999975646315e-09,3.325259475519654,24.242017131472714,44436.29625193923,2812.9259568152597,4.999999997957567e-09,3.3161361898574455,24.22702574517619,44310.77852592186,2259.8819853321966,4.999999996374475e-09,3.272350026635008,24.242017131472714
1,CC-discharge,45,3272.727272727273,3272.727272727273,6.5121829932589,-54.52767323623,-26.819842766903914,-27.707830469326087,44543.52183811018,1839.927862751549,5.000000001157175e-09,3.234064266721172,24.768715086660396,45089.8430737159,2616.277238265058,4.999999997677798e-09,3.2897482628145798,24.801896946275978,44850.37922614586,2371.9342003896163,4.999999998088455e-09,3.278118726537728,24.768715086660396,44735.49773935621,1791.6879186264766,4.999999996707258e-09,3.22243473044432,24.801896946275978
1,CC-discharge,46,3345.454545454546,3345.454545454546,6.408414590660823,-54.52767323623,-26.87396851394016,-27.65370472228984,44951.59581910572,1386.7194056373858,5.0000000000896375e-09,3.1758800815984145,25.311076816769933,45521.829747132135,2167.2275156811743,4.999999997776034e-09,3.2475051116176403,25.36110437245392,45265.12593282678,1930.3338707857063,4.999999998111227e-09,3.2325345090624085,25.311076816769933,45159.55826618055,1324.1189514691373,4.999999994597088e-09,3.160909479043184,25.36110437245392
1,CC-discharge,47,3418.1818181818185,3418.1818181818185,6.2711461307183605,-54.52767323623,-27.137061042218292,-27.390612194011712,45362.394077738434,930.8872548079803,4.9999999998695306e-09,3.094824447789041,25.856642771882644,45951.017286638074,1720.6997034774322,4.999999997821733e-09,3.1977883322351563,25.91710757362868,45682.64146386494,1486.1770487085448,4.999999997969964e-09,3.17632168292932,25.856642771882644,45580.871017960955,859.1759007135018,4.999999990799704e-09,3.0733577984832046,25.91710757362868
1,CC-discharge,48,3490.909090909091,3490.909090909091,5.936755863088432,-54.52767323623,-29.071405770808326,-25.456267465421675,45793.445798078625,455.9212424611987,5.0000000011784885e-09,2.843190064399835,26.424405062923316,46359.39485043218,1292.5634755095723,4.999999997833237e-09,3.145719917621689,26.45091443887548,46120.74163625069,1023.3764449012815,4.999999997993898e-09,3.0935657986885965,26.424405062923316,45981.7556181186,413.3829209034063,4.999999987998462e-09,2.7910359454667435,26.45091443887548
1,CC-discharge,49,3523.9294718643273,3523.9294718643273,5.0000099999999925,-54.52767323623,-29.067758173067503,-25.459915063162494,45998.66620251027,229.956722424809,4.999999999986737e-09,1.959936280538674,26.691040804846335,46535.03941602266,1108.0920883211354,4.999999997839722e-09,3.11436339761652,26.684424403303286,46329.31775441956,803.1996036255199,4.999999998028929e-09,3.040073719461318,26.691040804846335,46154.177434812926,221.30375541262947,4.999999984072315e-09,1.8856466023834726,26.684424403303286
1,CC-charge,0,0.0,3523.9294718643273,6.542444174620874,54.52767323623,24.593534454741093,29.93413878148891,45998.66620251027,229.956722424809,4.999999999986737e-09,2.7968418082203335,0.0,46535.03941602266,1108.0920883211354,4.999999997839722e-09,3.8110377196344363,0.0,46329.31775441956,803.1996036255199,4.999999998028929e-09,3.745602366400541,0.0,46154.177434812926,221.30375541262947,4.999999984072315e-09,2.7314064549864367,0.0
1,CC-charge,1,72.72727272727273,3596.6567445916,7.603236705804472,54.52767323623,28.06784841137881,26.45982482485119,45432.42519768738,781.4125976742706,5.000001928315049e-09,3.7651324658788865,-0.0,45982.81435802532,1611.6274540763204,5.000029409523441e-09,3.853960675468354,-0.0,45753.81771551705,1340.5303159103216,5.000017622085856e-09,3.8381042399255856,-0.0,45612.08467262621,745.606513463697,5.000001457866257e-09,3.749276030336117,-0.0
1,CC-charge,2,145.45454545454547,3669.384017318873,7.715755059956623,54.52767323623,27.80371573273762,26.72395750349238,45006.98978039764,1252.4256588915594,5.000016549522333e-09,3.835449726823011,-0.0,45564.814744596915,2043.6129759968073,5.000089097810119e-09,3.8916316330376888,-0.0,45321.42568259226,1799.4782488573524,5.0000604081959085e-09,3.880305333133612,-0.0,45201.754569428485,1195.4092218594176,5.000013710595381e-09,3.824123426918934,-0.0
1,CC-charge,3,218.1818181818182,3742.1112900461453,7.794495032944784,54.52767323623,27.560271589127854,26.967401647102147,44587.74807266233,1718.8326805102058,5.0000543479227775e-09,3.879861568530824,-0.0,45144.207620624744,2479.971169412033,5.000196710316474e-09,3.923641540410906,-0.0,44895.328637242004,2253.937519893771,5.00014380991056e-09,3.9146334644139595,-0.0,44788.8647986232,1649.7659005177638,5.0000465550901875e-09,3.870853492533877,-0.0
1,CC-charge,4,290.90909090909093,3814.8385627734183,7.859241102784562,54.52767323623,27.402281928190572,27.12539130803943,44171.159023018554,2182.121077493874,5.000131225507581e-09,3.915978350624686,-0.0,44720.96746419212,2919.3235412908825,5.000372459087585e-09,3.95042795524355,-0.0,44471.92762559809,2705.35733106106,5.000287661201506e-09,3.9432627521598755,-0.0,44373.390306572786,2107.2413625660297,5.0001150229026835e-09,3.9088131475410117,-0.0
1,CC-charge,5,363.6363636363637,3887.565835500691,7.913168854226923,54.52767323623,27.304344451604408,27.22332878462559,43756.15070508637,2643.462732180332,5.000267814407347e-09,3.946075967821372,-0.0,44296.10565005909,3360.5424374406693,5.000634537168719e-09,3.9726827004055574,-0.0,44050.133193403046,3154.8795924421297,5.000511534434663e-09,3.967092886405551,-0.0,43956.323911204294,2566.6613605941484,5.000239543743589e-09,3.940486153821367,-0.0
1,CC-charge,6,436.3636363636364,3960.293108227964,7.957934024062795,54.52767323623,27.242013180197528,27.28566005603247,43342.137254550806,3103.5790272876334,5.000485680098276e-09,3.971063809293195,-0.0,43870.22164772587,3802.9334358616993,5.000996172911724e-09,3.991135779134768,-0.0,43629.3498964322,3603.2073950696818,5.000831237095767e-09,3.9868702147696,-0.0,43538.25408287507,3027.302530178642,5.000442514367432e-09,3.9667982449280292,-0.0
1,CC-charge,7,509.0909090909091,4033.0203809552363,7.9950219858919285,54.52767323623,27.20034646337187,27.32732677285813,42928.78340787545,3562.8911412612306,5.000802792642321e-09,3.9917313522940994,-0.0,43443.65991736983,4246.091029089497,5.001463568076967e-09,4.006470718857144,-0.0,43209.23698900217,4050.751399905205,5.001255984918672e-09,4.003290633597829,-0.0,43119.5189615634,3488.7422103931262,5.0007436337676084e-09,3.988551267034786,-0.0
1,CC-charge,8,581.8181818181819,4105.747653682509,8.025812754179224,54.52767323623,27.17104033961787,27.35663289661213,42515.89181793938,4021.6458218093144,5.001229877775116e-09,4.008828314524412,-0.0,43016.623228627104,4689.777827892796,5.002035675516675e-09,4.019293276608872,-0.0,42789.593897020604,4497.75230846961,5.001787410812552e-09,4.016984439654812,-0.0,42700.31759646202,3950.7327921787623,5.001155678104621e-09,4.006519477570352,-0.0
1,CC-charge,9,654.5454545454546,4178.474926409782,8.051540724976169,54.52767323623,27.14952377650121,27.378149459728792,42103.33554674573,4479.999494211288,5.001768334368427e-09,4.023037259016781,-0.0,42589.24200742941,5133.843745981828,5.002704687457164e-09,4.030124658767225,-0.0,42370.29160683114,4944.36275633832,5.0024196010646746e-09,4.028503465959388,-0.0,42280.77802043109,4413.117663384639,5.001681820948614e-09,4.021416066208944,-0.0
1,CC-charge,10,727.2727272727274,4251.202199137055,8.073268964694712,54.52767323623,27.133344034302034,27.394329201927967,41691.03417768984,4938.0499088815595,5.002413963072933e-09,4.034952290240454,-0.0,42161.59888002654,5578.195314917887,5.0034605784033356e-09,4.039402746588791,-0.0,41951.248386877,5390.678127795979,5.003143620882811e-09,4.038316674454259,-0.0,41860.98134368349,4875.799290578756,5.0023190526895875e-09,4.033866218105923,-0.0
1,CC-charge,11,800.0000000000001,4323.929471864328,8.091895259785272,54.52767323623,27.121124491672486,27.40654874455751,41278.926237212705,5395.870329710556,5.003156511473807e-09,4.04507819390855,-0.0,41733.75700911588,6022.762842933653,5.004290771815339e-09,4.047491985520863,-0.0,41532.401758397966,5836.769867835634,5.003947230874548e-09,4.046817065876721,-0.0,41440.989569999474,5338.705024000322,5.00305760128119e-09,4.044403274264409,-0.0
1,CC-charge,12,872.7272727272727,4396.6567445916,8.108163898827964,54.52767323623,27.112093960560856,27.41557927566915,40866.96228060865,5853.5186984918,5.003982747515004e-09,4.053834806021483,-0.0,41305.76719801871,6467.491446469043,5.005182372128131e-09,4.054692033374768,-0.0,41113.70146818123,6282.694430563513,5.0048173470934715e-09,4.054329092806482,-0.0,41020.85257055432,5801.777728753977,5.00388413032088e-09,4.053471865453196,-0.0
1,CC-charge,13,945.4545454545455,4469.384017318873,8.122685151065834,54.52767323623,27.10580686749738,27.421866368732616,40455.09977792615,6311.044177301226,5.004878486940024e-09,4.06156687126883,-0.0,40877.67314530244,6912.334670279609,5.00612328177254e-09,4.0612475938739845,-0.0,40695.104290835436,6728.499675008237,5.005741363699482e-09,4.061118279797005,-0.0,40600.61324212852,6264.9691082379195,5.004783949968041e-09,4.06143755719185,-0.0
1,CC-charge,14,1018.1818181818182,4542.111290046146,8.135955149968595,54.52767323623,27.101988224834372,27.42568501139563,40043.30072290135,6768.490289451169,5.005830225275955e-09,4.068554754060302,-0.0,40449.51390154671,7357.2514011204585,5.007102961219784e-09,4.067357339520479,-0.0,40276.57159862825,7174.227945437401,5.0067080891845905e-09,4.067400395908294,-0.0,40180.30991879674,6728.236459064555,5.0057428476458475e-09,4.068597810448115,-0.0
1,CC-charge,15,1090.909090909091,4614.838562773419,8.148374581208301,54.52767323623,27.100446612785337,27.427226623444664,39631.53072428373,7225.896161956575,5.006826758228802e-09,4.075024790167018,-0.0,40021.3248029875,7802.204606038765,5.008113172540938e-09,4.073181803236278,-0.0,39858.06843795103,7619.917301723418,5.0077086657152875e-09,4.073349791041283,-0.0,39759.97728844116,7191.541326320414,5.006748900856207e-09,4.075192777972021,-0.0
1,CC-charge,16,1163.6363636363637,4687.565835500691,8.160265303358422,54.52767323623,27.101015668401736,27.426657567828265,39219.7561150318,7683.300033995111,5.007857299224707e-09,4.081158624349088,-0.0,39593.14044175105,8247.158068169412,5.009146432932148e-09,4.07885016896273,-0.0,39439.5605912476,8065.604931130925,5.008734924556005e-09,4.079106679009334,-0.0,39339.64930848743,7654.846115535265,5.007790564661547e-09,4.081415134395693,-0.0
1,CC-charge,17,1236.3636363636365,4760.293108227964,8.171884637514154,54.52767323623,27.103538861624852,27.424134374605153,38807.9465772042,8140.736256939455,5.00891397314704e-09,4.087101295078999,-0.0,39164.99196883952,8692.079149897085,5.0101975352886184e-09,4.0844659959010965,-0.0,39021.01724482483,8511.324246389553,5.009781116864926e-09,4.084783342435156,-0.0,38919.35655837487,8118.116936644762,5.008859350664526e-09,4.087418641613058,-0.0
