,,Global Time,Time,String 1 Iapp,String 2 Iapp,"Cell 1,1 Cathode vConcentration","Cell 1,1 Anode vConcentration","Cell 1,1 Anode vSEI Length","Cell 1,1 Voltage","Cell 1,1 Capacity by Area","Cell 1,2 Cathode vConcentration","Cell 1,2 Anode vConcentration","Cell 1,2 Anode vSEI Length","Cell 1,2 Voltage","Cell 1,2 Capacity by Area"
C33,53,550457.6020270588,3854.545454545455,-13.721797505584286,-13.542039112530714,38813.32968568566,8030.993364323121,2.129232963634686e-08,3.5876688308280373,14.648756485085917,38731.50356243202,7798.172166900153,2.11795106160085e-08,3.587668830828038,14.542826156532165
C33,54,550530.3292997861,3927.2727272727275,-13.729733512563191,-13.534103105551809,39025.51270389862,7802.820800322703,2.129232963661175e-08,3.5830386204914064,14.926044677188417,38940.79167679897,7568.832960599918,2.11795106160085e-08,3.5830386204914064,14.8163225425734
C33,55,550603.0565725134,4000.0000000000005,-13.738624147177823,-13.525212470937177,39237.832223341,7574.504053938319,2.1292329636842018e-08,3.578295444125557,15.203502835367619,39149.94321806346,7339.640727797348,2.11795106160085e-08,3.5782954441255574,15.089648962537938
C33,56,550675.7838452407,4072.727272727273,-13.748545926476101,-13.5152906916389,39450.30373401898,7346.026674063242,2.1292329636835695e-08,3.5734189652477326,15.481151017929779,39358.94268806358,7110.61223806358,2.11795106160085e-08,3.5734189652477326,15.362785358119513
C33,57,550748.511117968,4145.454545454546,-13.759573173445647,-13.504263444669354,39662.94362232178,7117.371244744943,2.1292329636610397e-08,3.568386449544647,15.759010806817878,39567.77369178158,6881.76524449283,2.11795106160085e-08,3.568386449544647,15.635710147375153
C33,58,550821.2383906952,4218.181818181819,-13.771771661182301,-13.4920649569327,39875.769802441224,6888.518697920606,2.1292329636234477e-08,3.563172570489679,16.03710519908685,39776.41830559362,6653.119184271682,2.11795106160085e-08,3.5631725704896784,15.908400333249922
C33,59,550893.9656634225,4290.909090909091,-13.785196061573544,-13.478640556541457,40088.80103491123,6659.449019354518,2.12923296368859e-08,3.5577491155412395,16.31545840840761,39984.85775908778,6424.694459075618,2.11795106160085e-08,3.55774911554124,16.18083170207289
C33,60,550966.6929361498,4363.636363636364,-13.799884879898,-13.463951738217,40302.05670260319,6430.1414836546755,2.1292329636656018e-08,3.5520846666699275,16.5940955896346,40193.0726591865,6196.512195503439,2.11795106160085e-08,3.5520846666699275,16.452979098989644
C33,61,551039.4202088771,4436.363636363637,-13.815854317922778,-13.447982300192223,40515.55648145187,6200.574992380726,2.129232963618957e-08,3.5461442596335915,16.873042450218648,40401.04331959534,5968.5939004235515,2.11795106160085e-08,3.5461442596335915,16.724816816549335
C33,62,551112.1474816044,4509.09090909091,-13.833090404338893,-13.430746213776107,40729.32007608102,5970.7283373857,2.1292329636892856e-08,3.5398890309458406,17.152324720140484,40608.750025315014,5740.961192534926,2.11795106160085e-08,3.53988903094584,16.99631912477124
C33,63,551184.8747543317,4581.818181818182,-13.851543542550079,-13.412293075564921,40943.36603937398,5740.581454291821,2.1292329637035118e-08,3.5332757330962323,17.431967487280776,40816.17421369333,5513.634524625957,2.11795106160085e-08,3.5332757330962328,17.267460935774682
C33,64,551257.6020270588,4654.545454545455,-13.871116600038867,-13.392720018076133,41157.711842609606,5510.115316504915,2.129232963764211e-08,3.526256435290817,17.71199435740794,41023.2984042526,5286.633291611663,2.11795106160085e-08,3.5262564352908163,17.53821864379126
C33,65,551330.3292997861,4727.272727272728,-13.891657040504462,-13.372179577610538,41372.37274168646,5279.31313099088,2.12923296369334e-08,3.5187779601847238,17.992426414383125,41230.10733306135,5059.974611609449,2.11795106160085e-08,3.5187779601847238,17.808571164959815
C33,66,551403.0565725134,4800.0,-13.912947999900583,-13.350888618214418,41587.3608016395,5048.161362554741,2.129232963691274e-08,3.510781413325507,18.27328101075085,41436.58892873152,4833.672281831446,2.11795106160085e-08,3.5107814133255064,18.07850114673582
C33,67,551475.7838452407,4872.727272727273,-13.934700611923919,-13.329136006191082,41802.683728927754,4816.650967216092,2.1292329637476197e-08,3.5022016310442807,18.55457039066827,41642.73548074679,4607.735521333425,2.11795106160085e-08,3.502201631044281,18.34799634496214
C33,68,551548.511117968,4945.454545454546,-13.956551051033781,-13.30728556708122,42018.343348453745,4584.779017976749,2.1292329637303227e-08,3.4929667163817397,18.83630020544562,41848.5451632436,4382.16731377501,2.11795106160085e-08,3.49296671638174,18.61705110832853
C33,69,551621.2383906952,5018.181818181819,-13.978052098876882,-13.285784519238119,42234.3353861194,4352.548924370464,2.1292329636697122e-08,3.4829974170454276,19.118467914030578,42054.02225257049,4156.964183620099,2.11795106160085e-08,3.4829974170454268,18.885667977887312
C33,70,551693.9656634225,5090.909090909091,-13.998679796559992,-13.265156821555008,42450.647624416364,4119.9724127475265,2.129232963772524e-08,3.472206646250995,19.401061165499634,42259.17897266883,3932.114177517008,2.11795106160085e-08,3.472206646250995,19.153859304561987
C33,71,551766.6929361498,5163.636363636364,-14.01784136781028,-13.24599525030472,42667.25900772343,3887.070515464757,2.129232963743835e-08,3.4604988254271447,19.6840563287761,42464.03639024627,3707.5958559600676,2.11795106160085e-08,3.4604988254271447,19.421648719429257
C33,72,551839.4202088771,5236.363636363637,-14.03489782168564,-13.228938796429361,42884.13855553108,3653.8747908242367,2.1292329637030536e-08,3.447769667800584,19.967417330690203,42668.6255021247,3483.3770497346336,2.11795106160085e-08,3.447769667800584,19.689072295658896
C33,73,551912.1474816044,5309.09090909091,-14.04919148461342,-13.21464513350158,43101.24512015155,3420.42765762879,2.1292329637152565e-08,3.433905524524265,20.2510950004508,42872.98747765771,3259.4145188855614,2.11795106160085e-08,3.433905524524265,19.956179204042037
C33,74,551984.8747543317,5381.818181818182,-14.060084126458502,-13.203752491656498,43318.52780991317,3186.78204017916,2.1292329637315867e-08,3.4187827672042244,20.535027077330312,43077.1732353134,3035.6543145919827,2.11795106160085e-08,3.4187827672042244,20.22303170530626
C33,75,552057.6020270588,5454.545454545455,-14.067023216994533,-13.196813401120467,43535.92662275635,2953.0008515797317,2.12923296368174e-08,3.4022679509758884,20.81913927271873,43281.24280874434,2812.0323058639774,2.11795106160085e-08,3.402267950975889,20.489704088061583
C33,76,552130.3292997861,5527.272727272728,-14.069602866661558,-13.194233751453442,43753.37499182466,2719.154432407519,2.1292329637406946e-08,3.384216049446928,21.103347616998086,43485.262799857075,2588.4767904563505,2.11795106160085e-08,3.3842160494469287,20.756280321925967
C33,77,552203.0565725134,5600.000000000001,-14.067659924132517,-13.196176693982483,43970.80342625715,2485.3168753722675,2.1292329637173803e-08,3.3644684917360665,21.387562392662673,43689.302736102145,2364.912241356618,2.11795106160085e-08,3.3644684917360665,21.022850124405117
C33,78,552275.7838452407,5672.727272727273,-14.06141657719367,-13.20242004092133,44188.144350184375,2251.561161075277,2.1292329637297348e-08,3.34284707246477,21.67169447853465,43893.43022892976,2141.264265189112,2.11795106160085e-08,3.34284707246477,21.28950261667687
C33,79,552348.511117968,5745.454545454546,-14.051708539804547,-13.212128078310453,44405.3410500951,2017.9501382656756,2.1292329637061595e-08,3.3191385762133296,21.955665439312412,44097.70202171303,1917.4687965649532,2.11795106160085e-08,3.319138576213329,21.55631623404285
C33,80,552421.2383906952,5818.181818181819,-14.040519988931399,-13.223316629183602,44622.35912358462,1784.5254215435118,2.1292329636312394e-08,3.293054594725687,22.239425323441058,44302.152534970766,1693.4834152996639,2.11795106160085e-08,3.2930545947256866,21.82334092805794
C33,81,552493.9656634225,5890.909090909091,-14.031897370039598,-13.231939248075403,44839.22822134326,1551.2647244745174,2.1292329638401836e-08,3.264125340021105,22.52298509474379,44506.752102400416,1469.3308392531228,2.11795106160085e-08,3.2641253400211054,22.090565734898938
C33,82,552566.6929361498,5963.636363636364,-14.035089804639524,-13.228746813475476,45056.09422138287,1318.032541643105,2.1292329639357772e-08,3.23139869705634,22.80649001570015,44711.35476918052,1245.1491969841875,2.11795106160085e-08,3.2313986970563398,22.357845392086322
C33,83,552639.4202088771,6036.363636363637,-14.072096255673939,-13.191740362441061,45273.388417697075,1084.4155495235275,2.1292329639081183e-08,3.192512783634217,23.090400986006347,44915.529014225016,1021.3598132252173,2.11795106160085e-08,3.1925127836342173,22.624718999923864
C33,84,552712.1474816044,6109.09090909091,-14.192939641023719,-13.070896977091282,45492.20204711721,849.3577588415426,2.1292329638152136e-08,3.140394961088391,23.375906399104306,45118.18302612701,799.0391193202084,2.11795106160085e-08,3.1403949610883912,22.889998164969647
C33,85,552784.8747543317,6181.818181818182,-14.437986705226606,-12.825849912888394,45714.53466516019,610.856526371123,2.1292329637509973e-08,3.048495556810227,23.665107675329054,45317.31619653061,580.228526097779,2.11795106160085e-08,3.0484955568102268,23.151581466888633
C33,86,552857.6020270588,6254.545454545455,-14.344329845083875,-12.919506773031125,45938.11271661432,370.5438159386577,2.1292329637403938e-08,2.7699249943568343,23.955838145534212,45515.203277757115,363.2644778212797,2.11795106160085e-08,2.769924994356834,23.411635574827216
C33,87,552903.54323804,6300.486665526541,-13.968567729995163,-13.295268888119837,46074.47013085303,223.0150754424299,2.129232963744889e-08,2.000010000000029,24.136494923448463,45645.08443586717,221.85255529116978,2.11795106160085e-08,2.000010000000029,23.57890481642038
C33,0,552903.54323804,0.0,13.185325881453657,14.078510736661343,46074.47013085303,223.0150754424299,2.129232963744889e-08,2.6658191695043345,0.0,45645.08443586717,221.85255529116978,2.11795106160085e-08,2.6658191695043345,0.0
C33,1,552976.2705107672,72.72727272727273,13.824694472631155,13.439142145483848,45790.50936750265,490.79815742868107,2.129233013287914e-08,3.5603627167516794,-0.0,45367.58326850672,488.57314235881813,2.1179511087438908e-08,3.5603627167516794,-0.0
C33,2,553048.9977834945,145.45454545454547,13.850420445923607,13.413416172191393,45575.485261411064,720.9277003788031,2.1292341409516233e-08,3.676077291770626,-0.0,45159.23166599966,715.9443532391924,2.117952189532437e-08,3.676077291770628,-0.0
C33,3,553121.7250562217,218.1818181818182,13.853652831548052,13.410183786566948,45361.323683675866,951.1985183077933,2.1292381040904497e-08,3.7244668407976445,-0.0,44951.87429931086,943.1418875180386,2.117956003327032e-08,3.724466840797644,-0.0
C33,4,553194.452328949,290.90909090909093,13.84649122839675,13.41734538971825,45147.29454083536,1181.3887992006114,2.1292459795367534e-08,3.755605621906365,-0.0,44744.43192677308,1170.4189759201745,2.117963596618076e-08,3.7556056219063647,-0.0
C33,5,553267.1796016763,363.6363636363637,13.836901444701853,13.426935173413147,44933.421315114676,1411.4221814034,2.1292589338389817e-08,3.7805386233806937,-0.0,44536.834872914216,1397.8527056669916,2.1179760961563076e-08,3.780538623380694,-0.0
C33,6,553339.9068744036,436.3636363636364,13.828506533295224,13.435330084819777,44719.68738815477,1641.3023129169985,2.129278645885696e-08,3.8023648871670637,-0.0,44329.09848317421,1625.4382660062972,2.1179951235235544e-08,3.8023648871670632,-0.0
C33,7,553412.6341471309,509.0909090909091,13.822388617815413,13.441448000299587,44506.05500319752,1871.0645089723955,2.1293072377167986e-08,3.8220931552007777,-0.0,44121.2604986777,1853.1382933059688,2.118022732565232e-08,3.8220931552007773,-0.0
C33,8,553485.3614198582,581.8181818181819,13.818536541313906,13.445300076801095,44292.485433416936,2100.7491785194534,2.1293468606610614e-08,3.840104205711336,-0.0,43913.35966594802,2080.9102220486,2.1180610106647947e-08,3.840104205711336,-0.0
C33,9,553558.0886925854,654.5454545454546,13.81661712113232,13.447219496982681,44078.949507165125,2330.3874728736637,2.1294003688629084e-08,3.8565796891556294,-0.0,43705.42517197541,2308.720496074011,2.1181127312966832e-08,3.856579689155628,-0.0
C33,10,553630.8159653126,727.2727272727274,13.816207496756398,13.447629121358602,43865.42267949039,2560.006070748333,2.1294706083714727e-08,3.871639136115981,-0.0,43497.48157463484,2536.5401372542033,2.1181806670599288e-08,3.871639136115983,-0.0
C33,11,553703.54323804,800.0000000000001,13.816934317767569,13.446902300347432,43651.886499925466,2789.625025208332,2.1295604009100102e-08,3.8853845096639352,-0.0,43289.54733410852,2764.3469506307283,2.1182675736605527e-08,3.8853845096639357,-0.0
C33,12,553776.2705107672,872.7272727272727,13.818498122720802,13.445338495394198,43438.32739440422,3019.2590119447304,2.1296723875723455e-08,3.89791392050367,-0.0,43081.636031609996,2992.1243490666325,2.1183760377299033e-08,3.897913920503671,-0.0
C33,13,553848.9977834945,945.4545454545455,13.820667655410563,13.443168962704437,43224.73553757702,3248.9185853201247,2.129808887449735e-08,3.909324607870356,-0.0,42873.75749766201,3219.8601590481385,2.1185083386547708e-08,3.9093246078703565,-0.0
C33,14,553921.7250562217,1018.1818181818182,13.823266697823549,13.440569920291452,43011.104027668014,3478.6111453180683,2.129971744906348e-08,3.919712457904542,-0.0,42665.918637674644,3447.5457270581883,2.1186662989641467e-08,3.919712457904543,-0.0
C33,15,553994.452328949,1090.909090909091,13.826159422969129,13.437677195145872,42797.42808978168,3708.3418348912696,2.130162323633272e-08,3.9291707441360524,-0.0,42458.12422905767,3675.1750050227447,2.118851277391973e-08,3.929170744136053,-0.0
C33,16,554067.1796016763,1163.6363636363637,13.829239724889637,13.434596893225363,42583.704640957854,3938.1140576893267,2.130381446914564e-08,3.9377888515998585,-0.0,42250.377356394405,3902.7440562874153,2.1190641093877167e-08,3.9377888515998603,-0.0
C33,17,554139.9068744036,1236.3636363636365,13.832422148021042,13.431414470093959,42369.93187892406,4167.929930440904,2.1306294406357138e-08,3.9456516539153634,-0.0,42042.679822906524,4130.250564330619,2.119305147776375e-08,3.9456516539153643,-0.0
C33,18,554212.6341471309,1309.0909090909092,13.835637366826845,13.428199251288156,42156.10917924375,4397.790425870977,2.1309060798143455e-08,3.952838390001913,-0.0,41835.03225335896,4357.69371782165,2.1195742091693177e-08,3.9528383900019124,-0.0
C33,19,554285.3614198582,1381.818181818182,13.8388268715608,13.4250097465542,41942.23683707468,4627.695630884998,2.1312106906707176e-08,3.959422865938554,-0.0,41627.43435243874,4585.073882107108,2.1198706722979297e-08,3.959422865938554,-0.0
C33,20,554358.0886925854,1454.5454545454547,13.841940278838392,13.421896339276609,41728.315923686845,4857.6448851220875,2.1315422290490662e-08,3.9654732478351797,-0.0,41419.8850483118,4812.392408233798,2.1201935532039393e-08,3.9654732478351793,-0.0
C33,21,554430.8159653126,1527.2727272727275,13.844933748663177,13.418902869451824,41514.348229478564,5087.636830459188,2.13189933408443e-08,3.9710520029243237,-0.0,41212.38254963687,5039.651548551666,2.120541556969886e-08,3.9710520029243246,-0.0
C33,22,554503.54323804,1600.0000000000002,13.847768471758014,13.416068146356986,41300.33615590462,5317.669501787449,2.132280423530092e-08,3.9762162719180183,-0.0,41004.92445369497,5266.854305063164,2.120913169982028e-08,3.9762162719180187,-0.0
C33,23,554576.2705107672,1672.727272727273,13.85041016229609,13.413426455818911,41086.282708497965,5547.740322744999,2.1326837367543895e-08,3.981018044568663,-0.0,40797.50775337066,5494.004407710856,2.1213067008920734e-08,3.981018044568663,-0.0
C33,24,554648.9977834945,1745.4545454545455,13.852828171692336,13.411008446422665,40872.19132469392,5777.846255330218,2.1331074607322873e-08,3.9855045132344786,-0.0,40590.12900941853,5721.106084144753,2.1217204040984867e-08,3.9855045132344795,-0.0
C33,25,554721.7250562217,1818.1818181818182,13.854995462353521,13.408841155761479,40658.06586366955,6007.983800438003,2.1335497651810986e-08,3.989718347326225,-0.0,40382.7843606297,5948.164038226453,2.1221525136452945e-08,3.989718347326224,-0.0
C33,26,554794.452328949,1890.909090909091,13.856888425308467,13.406948192806533,40443.91056328533,6238.149031585995,2.134008845352213e-08,3.993698086193552,-0.0,40175.46956691218,6175.183389975506,2.1226012850264207e-08,3.993698086193551,-0.0
C33,27,554867.1796016763,1963.6363636363637,13.858486820654397,13.405349797460604,40229.72998800378,6468.337639904521,2.1344829599282208e-08,3.9974784497046447,-0.0,39968.180061400315,6402.169607029317,2.1230650323507056e-08,3.9974784497046447,-0.0
C33,28,554939.9068744036,2036.3636363636365,13.8597737650246,13.4040628530904,40015.529000080795,6698.544961458957,2.1349704442900833e-08,4.001090678054395,-0.0,39760.91097927759,6629.128469569949,2.1235421410187732e-08,4.0010906780543944,-0.0
C33,29,555012.6341471309,2109.0909090909095,13.860735583690316,13.403101034424685,39801.31263889199,6928.766088773006,2.1354697723246984e-08,4.004562773486232,-0.0,39553.65727851545,6856.065918431765,2.1240311294288217e-08,4.004562773486232,-0.0
C33,30,555085.3614198582,2181.818181818182,13.861361831300005,13.402474786814995,39587.08613032288,7158.9958677965915,2.1359795337345623e-08,4.007919881979151,-0.0,39346.41373047662,7082.988073296516,2.124530626183078e-08,4.007919881979151,-0.0
C33,31,555158.0886925854,2254.545454545455,13.861645229203702,13.402191388911298,39372.85481958445,7389.228965595789,2.13649845060018e-08,4.011184508088094,-0.0,39139.1749871356,7309.901153650779,2.1250393870006487e-08,4.011184508088094,-0.0
C33,32,555230.8159653126,2327.2727272727275,13.861581566301002,13.402255051813999,39158.62412273389,7619.459922356663,2.1370253792512547e-08,4.014376777727955,-0.0,38931.93562958327,7536.811424957532,2.1255562968699788e-08,4.014376777727955,-0.0
C33,33,555303.54323804,2400.0,13.861169584967767,13.402667033147234,38944.399480025335,7849.683202619395,2.1375593085441045e-08,4.017514668951134,-0.0,38724.69021470122,7763.725147803268,2.1260803686118132e-08,4.017514668951134,-0.0
C33,34,555376.2705107672,2472.727272727273,13.860410764111592,13.403425854003409,38730.18626110152,8079.893302554574,2.1380993376154334e-08,4.020614225283489,-0.0,38517.433370019666,7990.648482693264,2.1266107206173118e-08,4.020614225283491,-0.0
C33,35,555448.9977834945,2545.4545454545455,13.859309248919729,13.404527369195272,38515.98973891855,8310.084776261152,2.138644697007422e-08,4.023689747593303,-0.0,38310.15981980569,8217.587450074616,2.1271465987491933e-08,4.023689747593303,-0.0
C33,36,555521.7250562217,2618.1818181818185,13.857871611004065,13.405965007110936,38301.81512387721,8540.252200048451,2.139194746422465e-08,4.026753957732708,-0.0,38102.86435091518,8444.547967933839,2.1276873753226188e-08,4.026753957732708,-0.0
C33,37,555594.452328949,2690.909090909091,13.856106677924851,13.40772994019015,38087.66749855628,8770.390247248284,2.139748949562361e-08,4.029818176492695,-0.0,37895.54187809324,8671.535791218612,2.1282325238610726e-08,4.029818176492695,-0.0
C33,38,555667.1796016763,2763.636363636364,13.854024365301434,13.409812252813566,37873.55185912786,9000.493646282759,2.1403068728983853e-08,4.032892521625568,-0.0,37688.1874025371,8898.55655535312,2.128781618607427e-08,4.032892521625569,-0.0
C33,39,555739.9068744036,2836.3636363636365,13.851643614864152,13.412193003250849,37659.47414343079,9230.556062676244,2.140868255865015e-08,4.035985756985099,-0.0,37480.79498328144,9125.616869416488,2.1293344112716578e-08,4.035985756985099,-0.0
C33,40,555812.6341471309,2909.0909090909095,13.84897111185394,13.41486550626106,37445.43756945475,9460.574089568383,2.141432707907319e-08,4.0391060880667755,-0.0,37273.361400642076,9352.72044615372,2.1298905063827913e-08,4.0391060880667755,-0.0
C33,41,555885.3614198582,2981.818181818182,13.846025220682217,13.417811397432784,37231.44637386934,9690.543201712919,2.1420000270357484e-08,4.042260420116426,-0.0,37065.882415718785,9579.872018424156,2.1304497036467243e-08,4.042260420116426,-0.0
C33,42,555958.0886925854,3054.545454545455,13.842822769445423,13.421013848669578,37017.50451728697,9920.459134491233,2.1425700754215967e-08,4.045454968369474,-0.0,36858.354065813786,9807.076013800082,2.131011865720153e-08,4.045454968369474,-0.0
C33,43,556030.8159653126,3127.2727272727275,13.839381517588992,13.424455100526009,36803.61568660609,10150.317896056971,2.1431427726563632e-08,4.048695233891628,-0.0,36650.77266208689,10034.336546487228,2.1315769117256742e-08,4.048695233891629,-0.0
C33,44,556103.54323804,3200.0000000000005,13.835719949512518,13.428116668602483,36589.78328558402,10380.115781040973,2.143718089652997e-08,4.051986082222694,-0.0,36443.13479898889,10261.657407093418,2.132144811346759e-08,4.051986082222694,-0.0
C33,45,556176.2705107672,3272.727272727273,13.831857076012072,13.431979542102928,36376.01042729854,10609.849381001459,2.14429604313626e-08,4.055331814311413,-0.0,36235.437361803146,10489.042055338035,2.1327155795002022e-08,4.055331814311414,-0.0
C33,46,556248.9977834945,3345.454545454546,13.827812246844573,13.436024371270427,36162.29992926116,10839.515591730844,2.1448766907348936e-08,4.058736230505564,-0.0,36027.6775315342,10716.493615605668,2.13328927156883e-08,4.058736230505563,-0.0
C33,47,556321.7250562217,3418.1818181818185,13.823604975707335,13.440231642407666,35948.65431106153,11069.111617625707,2.1454601266169345e-08,4.062202688299656,-0.0,35819.85278726619,10944.014875151308,2.1338659791674984e-08,4.062202688299655,-0.0
C33,48,556394.452328949,3490.909090909091,13.819254778467768,13.444581839647233,35735.075794349585,11298.634973346294,2.1460464776500534e-08,4.065734154488269,-0.0,35611.96090617881,11171.608284749882,2.1344458264094397e-08,4.065734154488269,-0.0
C33,49,556467.1796016763,3563.636363636364,13.814760874931164,13.449075743183837,35521.55788524123,11528.092687282224,2.1466355087432262e-08,4.06933333645066,-0.0,35404.00838557579,11399.266835076214,2.1350285483858592e-08,4.06933333645066,-0.0
C33,50,556539.9068744036,3636.3636363636365,13.81018341166692,13.453653206448081,35308.11939067486,11757.464148433148,2.1472281844629953e-08,4.073002305446315,-0.0,35195.97640861611,11627.010906736885,2.1356151620121875e-08,4.073002305446316,-0.0
C33,51,556612.6341471309,3709.0909090909095,13.80551975490368,13.458316863211321,35094.75286890455,11986.75734067496,2.1478243207309693e-08,4.076743371665616,-0.0,34987.8724209643,11854.83248563339,2.1362054520017912e-08,4.076743371665615,-0.0
C33,52,556685.3614198582,3781.818181818182,13.800788508855634,13.463048109259367,34881.45941897941,12215.970980637157,2.1484241458458677e-08,4.0805582857070775,-0.0,34779.695322992084,12082.732734110405,2.1367996438527107e-08,4.080558285707076,-0.0
C33,53,556758.0886925854,3854.545454545455,13.796007263169141,13.46782935494586,34668.239842116636,12445.10408003584,2.149027908045333e-08,4.08444868640377,-0.0,34571.44431306081,12310.712501483877,2.137397983120124e-08,4.0844486864037695,-0.0
C33,54,556830.8159653126,3927.2727272727275,13.791192462164872,13.472644155950128,34455.09494140654,12674.155636299376,2.149635890724622e-08,4.088416456899826,-0.0,34363.11858765683,12538.772629229432,2.138000751381752e-08,4.088416456899826,-0.0
C33,55,556903.54323804,4000.0000000000005,13.786361828658963,13.477474789456037,34242.024762821726,12903.125469712973,2.1502483642040308e-08,4.092462193294819,-0.0,34154.71810078384,12766.91312900203,2.1386082159406575e-08,4.092462193294819,-0.0
C33,56,556976.2705107672,4072.727272727273,13.78152970786318,13.48230691025182,34029.029353314014,13132.013391891063,2.1508656283742032e-08,4.09658744927135,-0.0,33946.242805465205,12995.13400225423,2.1392206745447396e-08,4.09658744927135,-0.0
C33,57,557035.1953635819,4131.6521255419875,13.777622677867324,13.486213940247676,33856.51219787236,13317.401548389833,2.1513695167052412e-08,4.09999,-0.0,33777.277317141234,13180.101757016955,2.1397208186846084e-08,4.09999,-0.0
C33,0,557035.1953635819,0.0,13.795638484321875,13.503600421850107,33856.51219787236,13317.401548389833,2.1513695167052412e-08,4.1,0.0,33777.277317141234,13180.101757016955,2.1397208186846084e-08,4.1,0.0
C33,1,557107.9226363092,72.72727272727273,13.042365143731933,12.777338147598964,33582.88209880122,13575.593457164021,2.1519775195488654e-08,4.099999999999999,-0.0,33509.144606129594,13437.864688239084,2.1403245420493948e-08,4.1000000000000005,-0.0
C33,2,557180.6499090365,145.45454545454547,12.52026276023366,12.273423899497995,33387.238998717876,13786.28225241462,2.15256606943391e-08,4.1,-0.0,33317.275632919715,13648.357200433791,2.140909157994055e-08,4.1,-0.0
C33,3,557253.3771817636,218.1818181818182,12.030762670682181,11.800495654189458,33200.37330992217,13988.449643979062,2.1531371124300925e-08,4.1,-0.0,33133.90255460839,13850.459986382795,2.1414765640217397e-08,4.1000000000000005,-0.0
C33,4,557326.1044544909,290.90909090909093,11.568969907897321,11.353899882437423,33020.728060353955,14182.789532192432,2.153692093773616e-08,4.1,-0.0,32957.515321967454,14044.848549367138,2.142028171226307e-08,4.1000000000000005,-0.0
C33,5,557398.8317272182,363.6363636363637,11.132910049920737,10.931789023484358,32847.89264537981,14369.737372090369,2.1542319200863813e-08,4.1000000000000005,-0.0,32787.72285990925,14231.945020924653,2.142564863002494e-08,4.1,-0.0
C33,6,557471.5589999455,436.3636363636364,10.720777756005694,10.532472744568182,32681.493454450836,14549.699519113896,2.1547574317534486e-08,4.1,-0.0,32624.169141206472,14412.143823501037,2.1430874588171587e-08,4.099999999999999,-0.0
C33,7,557544.2862726728,509.0909090909091,10.33090616836273,10.154388647451798,32521.18364118293,14723.05350153054,2.1552694052778947e-08,4.1,-0.0,32466.523259696005,14585.811832968084,2.143596716355285e-08,4.099999999999999,-0.0
C33,8,557617.0135454001,581.8181818181819,9.96121573510587,9.795574239337125,32366.412140189583,14890.397726454998,2.1557690646053467e-08,4.099999999999999,-0.0,32314.255131577127,14753.535394866769,2.1440938356063898e-08,4.1,-0.0
C33,9,557689.7408181273,654.5454545454546,9.610837864097226,9.455222665241477,32217.103592830696,15051.815302395178,2.1562565780914968e-08,4.1,-0.0,32167.295826858746,14915.391981116572,2.1445789769527028e-08,4.1,-0.0
C33,10,557762.4680908546,727.2727272727274,9.27845811485657,9.132097061201991,32072.976863454758,15207.612317774245,2.156732567647326e-08,4.1000000000000005,-0.0,32025.376174928046,15071.680104692714,2.145052748365624e-08,4.1,-0.0
C33,11,557835.1953635819,800.0000000000001,8.962690885155881,8.82488852424869,31933.69303151487,15358.157018915372,2.1571977807397237e-08,4.1,-0.0,31888.17018830941,15222.760557325064,2.1455158825052005e-08,4.1,-0.0
C33,12,557907.9226363092,872.7272727272727,8.66276774850983,8.53287810480693,31799.16244979021,15503.547885875032,2.1576524122571338e-08,4.1,-0.0,31755.59392651336,15368.727282696731,2.1459685672365797e-08,4.1,-0.0
C33,13,557980.6499090365,945.4545454545455,8.377302864806406,8.254750358691297,31668.99852260401,15644.204476876905,2.1580973133606482e-08,4.099999999999999,-0.0,31627.273960800037,15509.993109439469,2.1464116388691607e-08,4.099999999999999,-0.0
C33,14,558053.3771817636,1018.1818181818182,8.105520154100233,7.989773839800579,31543.06759269169,15780.272588631888,2.1585327746935913e-08,4.099999999999999,-0.0,31503.08273597241,15646.699770374906,2.146845380768408e-08,4.1,-0.0
C33,15,558126.1044544909,1090.909090909091,7.846538457249317,7.737113766086704,31421.16978252092,15911.969592288757,2.1589592333912977e-08,4.1000000000000005,-0.0,31382.827867659566,15779.060386929814,2.1472702213653054e-08,4.099999999999999,-0.0
C33,16,558198.8317272182,1163.6363636363637,7.599542037810043,7.495996341043534,31303.117871346378,16039.499038144442,2.1593770984723544e-08,4.1,-0.0,31266.328980348444,15907.274723538076,2.147686561717686e-08,4.1,-0.0
C33,17,558271.5589999455,1236.3636363636365,7.363777008952817,7.265705533795371,31188.73644607226,16163.051610558656,2.159786752929891e-08,4.1000000000000005,-0.0,31153.41691706868,16031.530093463647,2.1480947775309892e-08,4.1,-0.0
C33,18,558344.2862726728,1309.0909090909092,7.138545972444725,7.045578153155028,31077.861014461672,16282.806094686317,2.1601885558066294e-08,4.1,-0.0,31043.93290963848,16152.002280085644,2.14849522116718e-08,4.1000000000000005,-0.0
C33,19,558417.0135454001,1381.818181818182,6.923203395682028,6.834999598992964,30970.33719142502,16398.930264263192,2.1605828440781632e-08,4.099999999999999,-0.0,30937.7278161079,16268.856384282608,2.1488882234694973e-08,4.1,-0.0
C33,20,558489.7408181273,1454.5454545454547,6.717151370272908,6.6333999568460476,30866.019951919276,16511.581696703943,2.1609699343642103e-08,4.1,-0.0,30834.66141954727,16382.247603636175,2.1492740954215748e-08,4.1,-0.0
