,Time (s),Global Time (s),Pack Voltage,Pack Current,String 1 Iapp,String 2 Iapp,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Anode SEI Length","Cell 1,1 Voltage","Cell 1,1 Capacity by Area","Cell 1,2 Cathode Concentration","Cell 1,2 Anode Concentration","Cell 1,2 Anode SEI Length","Cell 1,2 Voltage","Cell 1,2 Capacity by Area","Cell 2,1 Cathode Concentration","Cell 2,1 Anode Concentration","Cell 2,1 Anode SEI Length","Cell 2,1 Voltage","Cell 2,1 Capacity by Area","Cell 2,2 Cathode Concentration","Cell 2,2 Anode Concentration","Cell 2,2 Anode SEI Length","Cell 2,2 Voltage","Cell 2,2 Capacity by Area"
39,2836.3636363636365,2836.3636363636365,6.86667181505228,-54.52767323623,-26.74411207348833,-27.783561162741673,42330.28577226396,5197.7536712601495,4.9999999997847305e-09,3.4389564381110973,21.37349280452082,42357.69326796696,5075.499071899071,4.9999999989368455e-09,3.432581233309217,21.587704290690695,42180.004121155485,4692.870399655417,4.999999996578968e-09,3.4277153769411823,21.37349280452082,42441.98100028726,5190.3229103131,4.999999996405391e-09,3.434090581743063,21.587704290690695
40,2909.0909090909095,2909.0909090909095,6.832464236400071,-54.52767323623,-26.663266962079305,-27.864406274150692,42744.11654371588,4760.351274376651,4.999999999597703e-09,3.4234367391957736,21.912961279627563,42786.093002885784,4620.669896318183,4.999999998995172e-09,3.4151518033883117,22.14980497187143,42590.077750307144,4242.785648563903,4.999999997151745e-09,3.4090274972042973,21.912961279627563,42872.55856519882,4738.472042878072,4.999999996536122e-09,3.4173124330117592,22.14980497187143
41,2981.818181818182,2981.818181818182,6.792725472298474,-54.52767323623,-26.58299258076913,-27.944680655460875,43156.68705147299,4324.277775454342,4.999999999403275e-09,3.4055591968066308,22.45080228511088,43215.74226469528,4164.515936319657,4.9999999987248474e-09,3.3948667822251606,22.713533122675585,42998.90255761504,3794.0683264402624,4.9999999968872955e-09,3.3871662754918432,22.45080228511088,43304.39200914569,4285.305065966295,4.999999995774414e-09,3.397858690073314,22.713533122675585
42,3054.545454545455,3054.545454545455,6.7461031575094665,-54.52767323623,-26.510630751640853,-28.01704248458915,43568.1035486566,3889.439783506349,4.999999998791958e-09,3.38473641303036,22.987101510690778,43646.53570549686,3707.1302938028307,4.999999998145776e-09,3.3710282037006523,23.278803053383164,43406.58383153546,3346.622334453245,4.999999997148069e-09,3.361366744479107,22.987101510690778,43737.37544867879,3830.9144718281827,4.999999995471219e-09,3.3750749538088143,23.278803053383164
43,3127.2727272727275,3127.2727272727275,6.690988046499698,-54.52767323623,-26.455134895460553,-28.07253834076945,43978.60228740326,3455.6113300263332,4.999999998657997e-09,3.360265421659882,23.52210924449988,44078.2390859015,3248.738237798705,4.999999998347701e-09,3.34280640008217,23.845364475861533,43813.35567928709,2900.215152206005,4.999999997078595e-09,3.330722624839816,23.52210924449988,44171.27345362015,3375.524054390084,4.999999995955536e-09,3.348181646417527,23.845364475861533
44,3200.0000000000005,3200.0000000000005,6.62547610160936,-54.52767323623,-26.425144416315934,-28.102528819914063,44388.56050680884,3022.418525248743,4.9999999986913276e-09,3.331312908800789,24.056253479972373,44510.47838069803,2789.712500713994,4.9999999984447186e-09,3.3092211753874787,24.41278939667652,44219.59191503708,2454.462049108858,4.999999997152338e-09,3.2941631928085715,24.056253479972373,44605.71009734922,2919.504105335927,4.9999999956536466e-09,3.3162549262218817,24.41278939667652
45,3272.727272727273,3272.727272727273,6.5473097052826335,-54.52767323623,-26.42448653407797,-28.103186702152033,44798.43741172288,2589.3912436817036,4.9999999985943076e-09,3.2969138532345816,24.590088136036957,44942.79829722824,2330.5217527883365,4.999999998225614e-09,3.2691097542639387,24.980523896899406,44625.747574544395,2008.879268519223,4.99999999676984e-09,3.250395852048052,24.590088136036957,45040.227772663864,2463.320225963273,4.999999995499831e-09,3.278199951018695,24.980523896899406
46,3345.454545454546,3345.454545454546,6.45355394217152,-54.52767323623,-26.43751955972371,-28.090153676506286,45208.55032934175,2156.1693780200153,4.999999998412201e-09,3.2559967844456548,25.12404779355011,45374.884211761375,1871.5249866310596,4.999999998561827e-09,3.220939234528865,25.548133395673734,45032.1371040129,1563.0962619261843,4.999999996657163e-09,3.197557157725865,25.12404779355011,45474.51025639958,2007.3290581293793,4.999999996647468e-09,3.2326147076426546,25.548133395673734
47,3418.1818181818185,3418.1818181818185,6.338456525532999,-54.52767323623,-26.34828640495545,-28.179386831274552,45618.00285272538,1723.4813515772023,4.999999997843273e-09,3.2076201417696457,25.65723775278929,45807.624894307664,1411.9960337300852,4.9999999991161584e-09,3.1615484667888945,26.116512592722025,45437.87223492185,1117.8625730635915,4.999999996796201e-09,3.130836383763353,25.65723775278929,45909.4508367532,1550.809188412056,4.999999995381767e-09,3.1769080587441048,26.116512592722025
48,3490.909090909091,3490.909090909091,6.175342004548188,-54.52767323623,-25.263980761556443,-29.263692474673558,46016.98374504338,1300.0529989212753,4.999999997852973e-09,3.1537142458173406,26.178573784774255,46250.747994963305,943.2360699438086,4.9999999991301345e-09,3.0752993405545683,26.69674571702453,45833.23080601349,682.157039513474,4.999999997121844e-09,3.0216277587308475,26.178573784774255,46354.82661569109,1085.1187542284135,4.999999993935773e-09,3.1000426639936194,26.69674571702453
49,3563.636363636364,3563.636363636364,5.646779918330886,-54.52767323623,-20.283921168826254,-34.24375206740375,46348.44796635846,938.3006349277139,4.9999999978650775e-09,3.1099829264869983,26.63865360225287,46760.81255901649,412.9910327297666,4.9999999984124635e-09,2.7428476135571485,27.338235055833394,46161.6856855086,309.9157718274919,4.999999996964455e-09,2.536796991843888,26.63865360225287,46867.484164322115,558.3458625987173,4.999999995491645e-09,2.9039323047737384,27.338235055833394
50,3582.288643121264,3582.288643121264,5.000010000000023,-54.52767323623,-20.968897104382375,-33.55877613184763,46428.79919200298,852.0050033313979,4.999999997865477e-09,3.0852362951350267,26.745522921137827,46896.2475547655,270.53718948210656,4.999999998377629e-09,2.2534655641588026,27.513883903854957,46241.30740767108,221.11802370345669,4.99999999692025e-09,1.9147737048649962,26.745522921137827,47003.60766282158,416.8248342726338,4.99999999583322e-09,2.7465444358412197,27.513883903854957
