,,Global Time,Time,String 1 Iapp,String 2 Iapp,"Cell 1,1 Cathode vConcentration","Cell 1,1 Anode vConcentration","Cell 1,1 Anode vSEI Length","Cell 1,1 Voltage","Cell 1,1 Capacity by Area","Cell 1,2 Cathode vConcentration","Cell 1,2 Anode vConcentration","Cell 1,2 Anode vSEI Length","Cell 1,2 Voltage","Cell 1,2 Capacity by Area","Cell 2,1 Cathode vConcentration","Cell 2,1 Anode vConcentration","Cell 2,1 Anode vSEI Length","Cell 2,1 Voltage","Cell 2,1 Capacity by Area","Cell 2,2 Cathode vConcentration","Cell 2,2 Anode vConcentration","Cell 2,2 Anode vSEI Length","Cell 2,2 Voltage","Cell 2,2 Capacity by Area"
C1,51,15251.363347272798,3709.0909090909095,2.9889452111575143,2.9889452111562753,28759.999534483602,19350.799953497324,5.434240060017969e-09,4.099999999999985,-0.0,28759.9995344798,19350.79995349583,5.434240052602663e-09,4.099999999999989,-0.0,28759.99953448059,19350.79995349719,5.434240054436169e-09,4.100000000000015,-0.0,28759.99953448019,19350.799953495683,5.434240056251925e-09,4.100000000000009,-0.0
C1,52,15324.09062000007,3781.818181818182,2.920899727377739,2.920899727376668,28715.08294743987,19399.67133380436,5.436883186219291e-09,4.09999999999998,-0.0,28715.08294743624,19399.67133380278,5.436883178803986e-09,4.09999999999999,-0.0,28715.0829474368,19399.67133380427,5.436883180637493e-09,4.100000000000018,-0.0,28715.082947436447,19399.671333802595,5.436883182453975e-09,4.100000000000011,-0.0
C1,53,15396.817892727344,3854.545454545455,2.854672052000294,2.8546720519992235,28671.185428727676,19447.432013295293,5.439502088963918e-09,4.099999999999983,-0.0,28671.185428724057,19447.432013293816,5.439502081548895e-09,4.09999999999999,-0.0,28671.185428724675,19447.432013295285,5.43950208338242e-09,4.1000000000000165,-0.0,28671.18542872428,19447.432013293528,5.439502085213681e-09,4.10000000000001,-0.0
C1,54,15469.545165454616,3927.2727272727275,2.7901952430164667,2.790195243015412,28628.279992829554,19494.111458029078,5.442097405817595e-09,4.099999999999978,-0.0,28628.27999282585,19494.111458027484,5.4420973984026485e-09,4.099999999999986,-0.0,28628.279992826407,19494.11145802911,5.442097400236329e-09,4.10000000000002,-0.0,28628.279992826177,19494.111458027368,5.442097402058869e-09,4.100000000000011,-0.0
C1,55,15542.272438181888,4000.0000000000005,2.727405763513352,2.7274057635122273,28586.340635787546,19539.738059452797,5.444669752487895e-09,4.099999999999979,-0.0,28586.340635783825,19539.73805945125,5.444669745072657e-09,4.09999999999999,-0.0,28586.340635784407,19539.738059452884,5.444669746907139e-09,4.10000000000002,-0.0,28586.340635784247,19539.738059451127,5.4446697487188435e-09,4.100000000000008,-0.0
C1,56,15543.466556977313,4001.194118795426,2.7263886618119906,2.7263886618110087,28585.660019002415,19540.478500147445,5.444711798179683e-09,4.099999999999979,-0.0,28585.66001899869,19540.478500145884,5.444711790764445e-09,4.099999999999992,-0.0,28585.66001899928,19540.47850014753,5.444711792598927e-09,4.10000000000002,-0.0,28585.660018999122,19540.478500145768,5.444711794410624e-09,4.100000000000008,-0.0
C2,0,15543.466556977313,0.0,-13.631918309046496,-13.631918309068505,28585.660019002415,19540.478500147445,5.444711798179683e-09,3.8305306955427243,0.0,28585.66001899869,19540.478500145884,5.444711790764445e-09,3.8305306955429606,0.0,28585.66001899928,19540.47850014753,5.444711792598927e-09,3.830530695543036,0.0,28585.660018999122,19540.478500145768,5.444711794410624e-09,3.8305306955428,0.0
C2,1,15616.193829704585,72.72727272727273,-13.63191830904748,-13.631918309067522,28863.886536494472,19275.57785585459,5.444711798179257e-09,3.821949304273951,0.27539228907165636,28863.886536491213,19275.57785585259,5.444711790765262e-09,3.8219493042741854,0.27539228907208113,28863.886536491278,19275.577855854834,5.444711792599757e-09,3.821949304274262,0.27539228907165636,28863.886536491595,19275.57785585259,5.4447117944100094e-09,3.821949304274028,0.27539228907208113
C2,2,15688.92110243186,145.45454545454547,-13.63191830904788,-13.631918309067123,29073.668108867754,19048.843421547943,5.444711798179246e-09,3.8156618006357403,0.5507845781433267,29073.668108864895,19048.843421545724,5.444711790765254e-09,3.81566180063597,0.5507845781441483,29073.66810886471,19048.843421548252,5.444711792599766e-09,3.815661800636044,0.5507845781433267,29073.66810886528,19048.8434215458,5.444711794410046e-09,3.815661800635813,0.5507845781441483
C2,3,15761.648375159131,218.1818181818182,-13.63191830904903,-13.631918309065968,29282.538482328124,18822.115598961598,5.4447117981788064e-09,3.8095018166243295,0.8261768672150127,29282.538482325734,18822.11559895922,5.4447117907651845e-09,3.8095018166245564,0.8261768672161997,29282.538482325144,18822.115598962126,5.444711792600213e-09,3.8095018166246324,0.8261768672150127,29282.538482326043,18822.115598959255,5.444711794408343e-09,3.8095018166244055,0.8261768672161997
C2,4,15834.375647886403,290.90909090909093,-13.63191830904925,-13.631918309065748,29491.387817139243,18595.387901305563,5.444711798178851e-09,3.803440726080623,1.1015691562867125,29491.387817136925,18595.387901302678,5.444711790764821e-09,3.803440726080853,1.1015691562882373,29491.38781713612,18595.387901306007,5.444711792600017e-09,3.8034407260809293,1.1015691562867125,29491.38781713719,18595.3879013028,5.444711794408457e-09,3.8034407260806993,1.1015691562882373
C2,5,15907.102920613677,363.6363636363637,-13.6319183090499,-13.631918309065101,29700.23550213329,18368.660205503136,5.444711798179103e-09,3.7974725680045234,1.3769614453584211,29700.235502131192,18368.6602055,5.444711790764706e-09,3.7974725680047503,1.376961445360266,29700.23550213023,18368.660205503664,5.444711792600158e-09,3.7974725680048236,1.3769614453584211,29700.235502131538,18368.660205499862,5.4447117944085784e-09,3.797472568004596,1.376961445360266
C2,6,15979.83019334095,436.3636363636364,-13.631918309050091,-13.63191830906491,29909.083057406824,18141.932509728224,5.444711798179213e-09,3.791590592602793,1.652353734430138,29909.08305740498,18141.93250972489,5.444711790764786e-09,3.791590592603017,1.6523537344322863,29909.083057403972,18141.93250972886,5.4447117926000125e-09,3.7915905926030877,1.652353734430138,29909.08305740526,18141.932509724877,5.444711794408782e-09,3.791590592602863,1.6523537344322863
C2,7,16052.557466068223,509.0909090909091,-13.63191830905064,-13.63191830906436,30117.9306024441,17915.204813953944,5.44471179817929e-09,3.7857915456090017,1.9277460235018626,30117.930602442557,17915.204813950317,5.4447117907650315e-09,3.785791545609228,1.9277460235042991,30117.930602441207,17915.204813954388,5.44471179260007e-09,3.7857915456092983,1.9277460235018626,30117.930602442902,17915.20481395009,5.444711794409146e-09,3.785791545609072,1.9277460235042991
C2,8,16125.284738795495,581.8181818181819,-13.631918309051322,-13.63191830906368,30326.778146670553,17688.477118179424,5.444711798179393e-09,3.780071729222349,2.2031383125736,30326.778146669425,17688.477118175666,5.444711790764911e-09,3.780071729222572,2.2031383125762996,30326.778146667646,17688.477118180053,5.44471179260008e-09,3.780071729222643,2.2031383125736,30326.77814666962,17688.477118175448,5.444711794409349e-09,3.7800717292224206,2.2031383125762996
C2,9,16198.012011522767,654.5454545454546,-13.631918309051587,-13.631918309063414,30535.625690832465,17461.749422404984,5.444711798179233e-09,3.774427884164102,2.4785306016453466,30535.6256908314,17461.74942240099,5.444711790764836e-09,3.774427884164325,2.4785306016482904,30535.625690829922,17461.749422405686,5.444711792600296e-09,3.7744278841643863,2.4785306016453466,30535.625690831956,17461.749422400757,5.4447117944094825e-09,3.7744278841641643,2.4785306016482904
C2,10,16270.739284250041,727.2727272727274,-13.631918309051974,-13.631918309063026,30744.473234989375,17235.021726630595,5.4447117981791745e-09,3.768857130085077,2.7539228907171,30744.47323498862,17235.02172662649,5.444711790764716e-09,3.768857130085302,2.7539228907202746,30744.473234986683,17235.021726631163,5.444711792600293e-09,3.768857130085367,2.7539228907171,30744.473234988982,17235.021726625913,5.444711794409169e-09,3.7688571300851423,2.7539228907202746
C2,11,16343.466556977313,800.0000000000001,-13.631918309052288,-13.631918309062712,30953.32077914588,17008.294030856076,5.444711798178592e-09,3.763356914046671,3.0293151797888602,30953.320779145066,17008.294030851626,5.444711790764968e-09,3.763356914046897,3.0293151797922517,30953.320779143054,17008.294030856683,5.444711792599017e-09,3.7633569140469616,3.0293151797888602,30953.32077914571,17008.294030851303,5.444711794407225e-09,3.763356914046735,3.0293151797922517
C2,12,16416.193829704585,872.7272727272727,-13.63191830905214,-13.63191830906286,31162.168323302347,16781.56633508142,5.444711798179899e-09,3.7579249656034834,3.304707468860622,31162.16832330134,16781.56633507688,5.444711790766846e-09,3.757924965603711,3.304707468864227,31162.168323299527,16781.566335082094,5.444711792598971e-09,3.757924965603772,3.304707468860622,31162.16832330223,16781.56633507666,5.444711794405882e-09,3.757924965603545,3.304707468864227
C2,13,16488.921102431857,945.4545454545455,-13.63191830905242,-13.63191830906258,31371.0158674587,16554.838639307072,5.444711798180178e-09,3.752559257396735,3.5800997579323854,31371.015867457812,16554.83863930213,5.444711790764374e-09,3.752559257396963,3.5800997579362015,31371.015867456073,16554.8386393076,5.444711792598944e-09,3.752559257397021,3.5800997579323854,31371.015867458937,16554.838639302092,5.4447117944066685e-09,3.752559257396792,3.5800997579362015
C2,14,16561.648375159133,1018.1818181818182,-13.631918309052953,-13.631918309062048,31579.863411614984,16328.110943532487,5.444711798181537e-09,3.7472579703578615,3.855492047004157,31579.86341161451,16328.110943527428,5.444711790765456e-09,3.747257970358086,3.8554920470081675,31579.863411612423,16328.11094353321,5.444711792601929e-09,3.747257970358144,3.855492047004157,31579.863411615508,16328.110943527343,5.444711794407901e-09,3.7472579703579187,3.8554920470081675
C2,15,16634.375647886405,1090.909090909091,-13.631918309052885,-13.631918309062115,31788.71095577144,16101.383247757823,5.444711798180227e-09,3.742019462766131,4.130884336075933,31788.71095577098,16101.383247752787,5.4447117907654235e-09,3.7420194627663594,4.130884336080129,31788.710955768653,16101.38324775873,5.444711792601897e-09,3.7420194627664207,4.130884336075933,31788.710955771912,16101.3832477528,5.444711794410292e-09,3.742019462766193,4.130884336080129
C2,16,16707.102920613677,1163.6363636363637,-13.63191830905308,-13.631918309061922,31997.55849992788,15874.655551983426,5.44471179817911e-09,3.7368422425182755,4.406276625147711,31997.558499927516,15874.65555197823,5.444711790763271e-09,3.7368422425185006,4.406276625152089,31997.55849992514,15874.65555198425,5.444711792600825e-09,3.73684224251856,4.406276625147711,31997.55849992846,15874.655551978305,5.4447117944096165e-09,3.7368422425183345,4.406276625152089
C2,17,16779.83019334095,1236.3636363636365,-13.631918309053308,-13.631918309061692,32206.40604408429,15647.927856208986,5.444711798175896e-09,3.7317249420677068,4.681668914219492,32206.40604408398,15647.927856203654,5.444711790765074e-09,3.7317249420679337,4.681668914224045,32206.4060440817,15647.92785620962,5.444711792601509e-09,3.7317249420679888,4.681668914219492,32206.40604408528,15647.927856203874,5.44471179440785e-09,3.7317249420677614,4.681668914224045
C2,18,16852.55746606822,1309.0909090909092,-13.631918309053257,-13.631918309061746,32415.25358824069,15421.200160434502,5.4447117981775e-09,3.726666295556037,4.957061203291276,32415.253588240423,15421.200160429142,5.444711790762503e-09,3.7266662955562633,4.957061203295999,32415.25358823804,15421.200160435012,5.444711792604677e-09,3.7266662955563166,4.957061203291276,32415.253588241707,15421.200160429355,5.444711794408882e-09,3.7266662955560905,4.957061203295999
C2,19,16925.284738795497,1381.818181818182,-13.631918309053756,-13.631918309061247,32624.10113239703,15194.472464660057,5.444711798177123e-09,3.7216651177311517,5.232453492363064,32624.101132396925,15194.472464654638,5.44471179076101e-09,3.7216651177313795,5.232453492367949,32624.101132394444,15194.47246466067,5.444711792604178e-09,3.721665117731432,5.232453492363064,32624.10113239841,15194.472464654576,5.444711794408901e-09,3.7216651177312037,5.232453492367949
C2,20,16998.01201152277,1454.5454545454547,-13.631918309053617,-13.631918309061382,32832.948676553606,14967.744768885495,5.444711798178549e-09,3.7167202842893947,5.507845781434855,32832.94867655329,14967.744768879931,5.4447117907596415e-09,3.7167202842896234,5.507845781439895,32832.94867655089,14967.744768886269,5.44471179260456e-09,3.7167202842896736,5.507845781434855,32832.94867655498,14967.744768879867,5.444711794411458e-09,3.7167202842894453,5.507845781439895
C2,21,17070.73928425004,1527.2727272727275,-13.631918309053825,-13.631918309061174,33041.79622071002,14741.017073111127,5.44471179817841e-09,3.711830713320086,5.7832380705066475,33041.796220709955,14741.017073105302,5.444711790758878e-09,3.711830713320317,5.78323807051184,33041.79622070731,14741.017073111974,5.444711792604961e-09,3.7118307133203663,5.7832380705066475,33041.79622071155,14741.017073105222,5.4447117944079555e-09,3.711830713320135,5.78323807051184
C2,22,17143.466556977313,1600.0000000000002,-13.63191830905413,-13.63191830906087,33250.64376486643,14514.289377336698,5.444711798177549e-09,3.7069953475613526,6.058630359578445,33250.6437648665,14514.289377330626,5.444711790755816e-09,3.7069953475615858,6.05863035958378,33250.64376486354,14514.289377337516,5.4447117926038705e-09,3.7069953475616395,6.058630359578445,33250.643764868124,14514.289377330577,5.444711794408706e-09,3.7069953475614073,6.05863035958378
C2,23,17216.193829704585,1672.727272727273,-13.631918309054429,-13.631918309060572,33459.4913090228,14287.561681562216,5.444711798176565e-09,3.702213137199893,6.334022648650249,33459.491309023026,14287.561681556117,5.4447117907570475e-09,3.7022131372001206,6.334022648655713,33459.49130902006,14287.561681562946,5.4447117926048466e-09,3.7022131372001703,6.334022648650249,33459.491309024655,14287.561681555999,5.444711794408793e-09,3.702213137199942,6.334022648655713
C2,24,17288.921102431857,1745.4545454545455,-13.631918309054182,-13.631918309060818,33668.338853179346,14060.83398578768,5.444711798176203e-09,3.6974830229649602,6.609414937722052,33668.33885317948,14060.833985781403,5.444711790757503e-09,3.69748302296519,6.609414937727646,33668.33885317659,14060.833985788518,5.44471179260578e-09,3.6974830229652405,6.609414937722052,33668.33885318121,14060.833985781479,5.444711794407888e-09,3.69748302296501,6.609414937727646
