,,Global Time,Time,String 1 Iapp,String 2 Iapp,String 3 Iapp,String 4 Iapp,"Cell 1,1 Anode vSEI Length","Cell 1,1 Voltage","Cell 1,2 Anode vSEI Length","Cell 1,2 Voltage","Cell 1,3 Anode vSEI Length","Cell 1,3 Voltage","Cell 1,4 Anode vSEI Length","Cell 1,4 Voltage"
C92,5,395669.3175287272,363.6363636363637,13.66093526482323,13.321750419747787,13.434130874992395,14.110856676666586,1.545713958875942e-08,3.776264386210179,1.538459539433152e-08,3.7762643862101797,1.5390537251081242e-08,3.7762643862101792,1.5679140418147783e-08,3.776264386210179
C92,6,395742.04480145447,436.3636363636364,13.665089664489042,13.334409505352106,13.446210949201966,14.081963117186888,1.5457328041230476e-08,3.7980777468105735,1.5384780498000668e-08,3.7980777468105744,1.539072262316609e-08,3.798077746810574,1.5679340315646643e-08,3.7980777468105735
C92,7,395814.7720741817,509.0909090909091,13.668066730975115,13.343685153716354,13.455055347022935,14.0608660045156,1.5457600652459014e-08,3.8177865768353536,1.538504832428794e-08,3.817786576835353,1.5390990833378457e-08,3.817786576835353,1.567962912545363e-08,3.8177865768353536
C92,8,395887.499346909,581.8181818181819,13.669984109354083,13.349661523741112,13.46075381307138,14.047273790063432,1.5457979196574452e-08,3.835779469126804,1.5385420318636407e-08,3.835779469126804,1.539136335461479e-08,3.835779469126803,1.5680029636618675e-08,3.8357794691268046
C92,9,395960.2266196363,654.5454545454546,13.67104704989236,13.352853873074132,13.463801836886061,14.039970476377446,1.5458490419918333e-08,3.8522408876860625,1.538592284785444e-08,3.852240887686063,1.5391866584490542e-08,3.8522408876860625,1.5680569766070866e-08,3.8522408876860634
C92,10,396032.9538923635,727.2727272727274,13.67146673715623,13.353885228871675,13.464794655324516,14.037526614877574,1.545916172655899e-08,3.8672908236413654,1.538658296103569e-08,3.867290823641364,1.5392527601156543e-08,3.867290823641364,1.5681277986369022e-08,3.867290823641365
C92,11,396105.6811650908,800.0000000000001,13.671414103013252,13.353295760362634,13.464247059740396,14.03871631311372,1.5460020423807685e-08,3.8810305866212667,1.538742764484563e-08,3.881030586621267,1.5393373417535724e-08,3.881030586621267,1.568218254928439e-08,3.8810305866212675
C92,12,396178.4084378181,872.7272727272727,13.67101877405719,13.351513477004053,13.46256633574123,14.04257464942753,1.5461092233849536e-08,3.893557202193954,1.5388482354639523e-08,3.893557202193955,1.539442951162556e-08,3.8935572021939544,1.5683309940404537e-08,3.8935572021939544
C92,13,396251.13571054535,945.4545454545455,13.670376596271256,13.348865298648287,13.460063238448438,14.04836810286202,1.5462399928616227e-08,3.90496668836438,1.538976966536416e-08,3.9049666883643797,1.5395718474659873e-08,3.9049666883643797,1.568468346980568e-08,3.9049666883643805
C92,14,396323.86298327264,1018.1818181818182,13.669557976839313,13.34559767793084,13.456971838796717,14.055545742663133,1.546396186291329e-08,3.9153537455451337,1.5391307819839025e-08,3.9153537455451333,1.5397258558429335e-08,3.9153537455451333,1.568632176903987e-08,3.915353745545133
C92,15,396396.59025599994,1090.909090909091,13.668615351913864,13.341898255588061,13.453470227152396,14.063689401575683,1.5465791818420942e-08,3.9248105718545823,1.539311056779579e-08,3.9248105718545823,1.5399063515797813e-08,3.9248105718545827,1.56882386509261e-08,3.9248105718545827
C92,16,396469.3175287272,1163.6363636363637,13.66758845741904,13.337911836197252,13.449695761621706,14.072477180992,1.5467898451042772e-08,3.93342561501096,1.539518661366108e-08,3.9334256150109606,1.5401142047936717e-08,3.9334256150109606,1.569044255765704e-08,3.9334256150109614
C92,17,396542.04480145447,1236.3636363636365,13.666508448173865,13.333753629708092,13.445757680106452,14.081653478241593,1.547028568302856e-08,3.941282971732105,1.5397539998876545e-08,3.9412829717321047,1.5403498186510116e-08,3.9412829717321047,1.5692936992134115e-08,3.9412829717321065
C92,18,396614.7720741817,1309.0909090909092,13.66540006969976,13.32951600667191,13.441743541728187,14.091013618130145,1.5472952093364733e-08,3.9484612332600664,1.540016949319861e-08,3.9484612332600664,1.5406130686238652e-08,3.9484612332600664,1.5695719910142037e-08,3.948461233260066
C92,19,396687.499346909,1381.818181818182,13.664283903521413,13.32527617527808,13.437726523636858,14.100386633793645,1.547589188955168e-08,3.955033694811902,1.5403069545601785e-08,3.9550336948119034,1.5409033975734644e-08,3.9550336948119025,1.569878474536593e-08,3.955033694811903
C92,20,396760.2266196363,1454.5454545454547,13.66317754582932,13.32110014884857,13.433769193821888,14.10962634773022,1.5479095631820622e-08,3.961068127767353,1.5406230997558338e-08,3.961068127767353,1.54121988737461e-08,3.9610681277673536,1.5702121177379336e-08,3.9610681277673527
C92,21,396832.9538923635,1527.2727272727275,13.662096319590848,13.317045155069982,13.429925801639502,14.118605959929665,1.548255073973713e-08,3.9666267134145223,1.5409641577318832e-08,3.9666267134145228,1.541561308370635e-08,3.966626713414523,1.5705715670800186e-08,3.9666267134145237
C92,22,396905.6811650908,1600.0000000000002,13.661053881805403,13.313161809786711,13.426244340762219,14.127213203875666,1.548624239028659e-08,3.9717663893922603,1.5413286784472327e-08,3.971766389392261,1.5419262079362452e-08,3.9717663893922612,1.570955241401953e-08,3.9717663893922603
C92,23,396978.4084378181,1672.727272727273,13.660062453485464,13.309494945854192,13.422767335471672,14.135348501418672,1.5490153947526446e-08,3.9765390181193334,1.5417150310500848e-08,3.9765390181193347,1.5423129524135954e-08,3.9765390181193347,1.5713613774749988e-08,3.9765390181193334
C92,24,397051.13571054535,1745.4545454545455,13.659133136269995,13.306084838023525,13.419533000299351,14.142922261637136,1.5494268116359833e-08,3.9809917303539932,1.5421215181771267e-08,3.980991730353994,1.542719841803887e-08,3.980991730353994,1.5717881490850922e-08,3.980991730353993
C92,25,397123.86298327264,1818.1818181818182,13.658275934304614,13.302967345779862,13.416575373488563,14.149854582656966,1.549856736179727e-08,3.985167182018872,1.5425464169372218e-08,3.9851671820188717,1.54314515083705e-08,3.9851671820188734,1.572233710729533e-08,3.9851671820188717
C92,26,397196.59025599994,1890.909090909091,13.657499797297872,13.30017416134958,13.41392454946294,14.156074728119611,1.5503034305054185e-08,3.9891039429768775,1.5429880183399254e-08,3.989103942976877,1.543587168030437e-08,3.9891039429768775,1.5726962383483017e-08,3.9891039429768766
C92,27,397269.3175287272,1963.6363636363637,13.656812616308708,13.297732893864135,13.411606755605995,14.16152097045116,1.550765210084905e-08,3.9928367976240438,1.5434446643971993e-08,3.9928367976240424,1.5440442332611806e-08,3.9928367976240438,1.573173968237507e-08,3.9928367976240433
C92,28,397342.04480145447,2036.3636363636365,13.65622119469901,13.295667065763471,13.409644345762878,14.166140630004643,1.5512404575129028e-08,3.9963970770460215,1.5439147618838063e-08,3.9963970770460224,1.544514751296388e-08,3.9963970770460224,1.57366521147872e-08,3.9963970770460224
C92,29,397414.7720741817,2109.0909090909095,13.655731275936814,13.293996312630778,13.408055986852304,14.169889660810108,1.551727683657235e-08,3.999812896496873,1.544396843174347e-08,3.9998128964968727,1.5449972526953385e-08,3.999812896496872,1.574168415298323e-08,3.999812896496873
C92,30,397487.499346909,2181.818181818182,13.655347499192448,13.292736304698893,13.406856581911514,14.172732850427149,1.552225506902182e-08,4.003109528639202,1.5448895456085153e-08,4.003109528639202,1.5454903732927707e-08,4.003109528639202,1.5746821423259612e-08,4.003109528639203
C92,31,397560.2266196363,2254.545454545455,13.655073393397153,13.291898801685422,13.406057319853877,14.174643721293547,1.5527326704810125e-08,4.006309616148677,1.5453916289176512e-08,4.006309616148677,1.5459928713851943e-08,4.006309616148677,1.5752050875310226e-08,4.006309616148676
C92,32,397632.9538923635,2327.2727272727275,13.65491138579225,13.291491743049995,13.405665759334399,14.175604348053355,1.553248045181382e-08,4.009433430213083,1.5459019779215588e-08,4.009433430213083,1.5465036306803617e-08,4.0094334302130825,1.5757360806296286e-08,4.009433430213083
C92,33,397705.6811650908,2400.0,13.65486282001629,13.291519356865495,13.405685930785609,14.17560512856261,1.5537706284723427e-08,4.012499098193393,1.5464196019094953e-08,4.012499098193392,1.5470216595159017e-08,4.012499098193392,1.5762740845603186e-08,4.012499098193392
C92,34,397778.4084378181,2472.727272727273,13.6549279947777,13.291982344068845,13.406118509953522,14.17464438742993,1.5542995262031304e-08,4.0155228139487456,1.5469436163541337e-08,4.0155228139487456,1.5475460725555518e-08,4.015522813948745,1.5768181773839785e-08,4.0155228139487456
C92,35,397851.13571054535,2545.4545454545455,13.655106204085453,13.292878016796752,13.406960949398993,14.1727280659488,1.5548339638535923e-08,4.018519030237537,1.547473254450565e-08,4.018519030237538,1.5480761023279597e-08,4.018519030237537,1.5773675624919374e-08,4.018519030237537
C92,36,397923.86298327264,2618.1818181818185,13.655395817392364,13.294200565989732,13.40820773311163,14.169869119736274,1.5553732975168464e-08,4.021500617018419,1.5480078786001952e-08,4.02150061701842,1.5486111107310084e-08,4.02150061701842,1.5779215777164655e-08,4.021500617018419
C92,37,397996.59025599994,2690.909090909091,13.655794329735189,13.295941243927114,13.409850549715555,14.166087112852146,1.55591698458192e-08,4.024479038215064,1.5485469511915495e-08,4.0244790382150635,1.5491505597429052e-08,4.024479038215064,1.578479666370821e-08,4.0244790382150635
C92,38,398069.3175287272,2763.636363636364,13.656298735522798,13.298089766620075,13.411879621700935,14.161405112386191,1.5564645832303938e-08,4.027464539511918,1.5490900343435733e-08,4.027464539511917,1.549694011155967e-08,4.027464539511919,1.579041375440338e-08,4.027464539511918
C92,39,398142.04480145447,2836.3636363636365,13.65690314425486,13.300624894962908,13.414274791651529,14.155870405360702,1.5570158292931416e-08,4.030466044812292,1.5496368697825632e-08,4.030466044812292,1.550241206202234e-08,4.030466044812291,1.5796064239962517e-08,4.03046604481229
C92,40,398214.7720741817,2909.0909090909095,13.657605202124756,13.303539675579822,13.41702941322689,14.149498945298527,1.55757031331068e-08,4.033491854601458,1.5501870461833664e-08,4.033491854601459,1.5507917337053646e-08,4.033491854601458,1.580174408524675e-08,4.033491854601459
C92,41,398287.499346909,2981.818181818182,13.658398810919739,13.306812648706563,13.420123103703572,14.142338672900129,1.5581278207497322e-08,4.03654901129801,1.550740349982139e-08,4.03654901129801,1.5513453800186483e-08,4.03654901129801,1.580745112119184e-08,4.036549011298009
C92,42,398360.2266196363,3054.545454545455,13.659278307619834,13.310424186523893,13.423537210916985,14.134433531169293,1.558688200566741e-08,4.03964384231244,1.551296630495356e-08,4.03964384231244,1.5519019944260575e-08,4.039643842312441,1.581318383141613e-08,4.03964384231244
C92,43,398432.9538923635,3127.2727272727275,13.66023766486262,13.31435330810295,13.42725179978326,14.125830463481167,1.5592513587073476e-08,4.042781953205306,1.5518557935308173e-08,4.042781953205306,1.552461482744875e-08,4.042781953205306,1.5818941283815262e-08,4.042781953205306
C92,44,398505.6811650908,3200.0000000000005,13.661270575728366,13.318577939051805,13.431245900109383,14.116578821340447,1.5598172521607998e-08,4.04596830607231,1.5524177955448017e-08,4.045968306072309,1.553023801473791e-08,4.04596830607231,1.5824723068362344e-08,4.045968306072309
C92,45,398578.4084378181,3272.727272727273,13.662370535370671,13.323075163472662,13.435497747000415,14.106729790386256,1.5603858835882622e-08,4.049207290264885,1.5529826383541645e-08,4.049207290264885,1.553588952496142e-08,4.049207290264884,1.5830529240923775e-08,4.049207290264885
C92,46,398651.13571054535,3345.454545454546,13.663530917938976,13.32782146381766,13.439985009629213,14.096335844844157,1.560957296503318e-08,4.052502786189797,1.55355036438836e-08,4.052502786189797,1.5541569783288926e-08,4.052502786189798,1.583636027300908e-08,4.052502786189798
C92,47,398723.86298327264,3418.1818181818185,13.66474504801055,13.332792946661092,13.444685006474904,14.085450235083457,1.5615315709813003e-08,4.055858222874197,1.5541210524603865e-08,4.055858222874198,1.554727957886286e-08,4.055858222874198,1.5842217007077834e-08,4.055858222874198
C92,48,398796.59025599994,3490.909090909091,13.66600626597753,13.337965553030878,13.44957490571709,14.074126511504499,1.562108819867279e-08,4.059276629928319,1.5546948140251193e-08,4.059276629928319,1.555302002737023e-08,4.059276629928319,1.584810061715177e-08,4.05927662992832
C92,49,398869.3175287272,3563.636363636364,13.667307987051874,13.343315252374486,13.454631909892024,14.062418086911613,1.5626891854422698e-08,4.062760684486898,1.555271789896199e-08,4.062760684486897,1.555879253809376e-08,4.062760684486897,1.5854012574279178e-08,4.062760684486898
C92,50,398942.04480145447,3636.3636363636365,13.668643753701506,13.34881821959625,13.459833424287002,14.050377838645243,1.5632728365280888e-08,4.066312753662953,1.5558521473721926e-08,4.066312753662953,1.556459878529292e-08,4.066312753662952,1.5859954616427972e-08,4.066312753662952
C92,51,399014.7720741817,3709.0909090909095,13.670007281501753,13.354450994942752,13.465157208853904,14.038057750931593,1.563859965965056e-08,4.069934933003658,1.556436077762511e-08,4.069934933003658,1.5570440683264812e-08,4.069934933003657,1.5865928722620756e-08,4.069934933003658
C92,52,399087.499346909,3781.818181818182,13.671392498496402,13.360190626785128,13.470581513699443,14.02550859724903,1.5644507884555862e-08,4.073629081398081,1.557023794253581e-08,4.073629081398081,1.5576320365054487e-08,4.073629081398081,1.5871937090599168e-08,4.0736290813980816
C92,53,399160.2266196363,3854.545454545455,13.672793578272625,13.36601479757382,13.476085198430319,14.012779661953235,1.5650455387400892e-08,4.07739685285013,1.557615530080948e-08,4.077396852850129,1.558224016432367e-08,4.07739685285013,1.5877982117841178e-08,4.077396852850129
C92,54,399232.9538923635,3927.2727272727275,13.67420510367964,13.371902583843188,13.481648448181064,13.999917100526114,1.565644486320197e-08,4.0812401156217994,1.5582115535993033e-08,4.0812401156218,1.5588202765475548e-08,4.0812401156218,1.5884066540180985e-08,4.0812401156218
C92,55,399305.6811650908,4000.0000000000005,13.675621349877124,13.377831210447578,13.487249713738201,13.986970962167101,1.5662478885094742e-08,4.085159495570428,1.558812120449869e-08,4.085159495570429,1.559421072626997e-08,4.085159495570429,1.5890192986865474e-08,4.08515949557043
C92,56,399378.4084378181,4072.727272727273,13.677037668981773,13.383782131732193,13.492871449159221,13.97398198635681,1.5668560318333307e-08,4.089156510188208,1.5594175158366104e-08,4.089156510188208,1.5600266899796472e-08,4.089156510188208,1.589636436964455e-08,4.089156510188208
C92,57,399451.13571054535,4145.454545454546,13.678449438795557,13.389736528945821,13.498495860657345,13.960991407831283,1.5674692180066904e-08,4.093232259787065,1.560028040235786e-08,4.093232259787063,1.5606374291795102e-08,4.093232259787066,1.590258375024127e-08,4.093232259787066
C92,58,399523.86298327264,4218.181818181819,13.679852366838041,13.395676620777444,13.50410614375024,13.948038104864276,1.5680877632823775e-08,4.097387764043262,1.5606440087534746e-08,4.097387764043261,1.5612536054226397e-08,4.097387764043261,1.5908854333616165e-08,4.097387764043262
C92,59,399568.6938606499,4263.012695559074,13.680711833457464,13.399327174681948,13.50755370246623,13.940080525624353,1.56847181562566e-08,4.09999,1.5610265139682768e-08,4.09999,1.561636235249492e-08,4.09999,1.591274617930014e-08,4.099989999999999
C93,0,399568.6938606499,0.0,-13.725040711603842,-13.593434434031348,-13.690705468933997,-13.518492621660819,1.56847181562566e-08,3.6927890502033742,1.5610265139682768e-08,3.6927890502033742,1.561636235249492e-08,3.6927890502033742,1.591274617930014e-08,3.6927890502033742
C93,1,399641.4211333772,72.72727272727273,-13.723998004753497,-13.588939878269088,-13.6864630393966,-13.528272313810819,1.5684718156257274e-08,3.6865662812204283,1.5610265139682473e-08,3.6865662812204287,1.5616362352487188e-08,3.6865662812204283,1.5912746179303127e-08,3.6865662812204283
C93,2,399714.1484061044,145.45454545454547,-13.723250616289969,-13.58568498008428,-13.683391598954639,-13.535346040901116,1.5684718156259246e-08,3.6819505423851697,1.561026513968073e-08,3.6819505423851697,1.561636235248539e-08,3.6819505423851697,1.5912746179295838e-08,3.6819505423851697
C93,3,399786.8756788317,218.1818181818182,-13.722541197741586,-13.582580590464044,-13.680462575131424,-13.542088872892947,1.568471815625694e-08,3.6773999094983667,1.5610265139684343e-08,3.6773999094983667,1.5616362352493762e-08,3.6773999094983667,1.5912746179303594e-08,3.677399909498367
C93,4,399859.602951559,290.90909090909093,-13.721858323519458,-13.579573327028498,-13.677625689010682,-13.548615896671363,1.5684718156260136e-08,3.672894469367609,1.5610265139682378e-08,3.672894469367609,1.561636235250125e-08,3.672894469367609,1.5912746179307422e-08,3.6728944693676087
C93,5,399932.33022428624,363.6363636363637,-13.721197635516134,-13.576640112305618,-13.674859270855691,-13.554976217552559,1.568471815625374e-08,3.6684324407566375,1.5610265139689094e-08,3.6684324407566367,1.56163623525083e-08,3.6684324407566367,1.5912746179303485e-08,3.668432440756637
C93,6,400005.05749701353,436.3636363636364,-13.720554708434333,-13.573757238405591,-13.672141064994298,-13.561220224395775,1.568471815625399e-08,3.6640119411571015,1.5610265139686282e-08,3.664011941157101,1.5616362352508658e-08,3.664011941157101,1.591274617930584e-08,3.6640119411571015
C93,7,400077.78476974077,509.0909090909091,-13.719924993075162,-13.570900050610136,-13.669447933042392,-13.567400259502314,1.568471815625183e-08,3.6596309002754683,1.5610265139687582e-08,3.659630900275469,1.561636235248133e-08,3.6596309002754683,1.591274617931444e-08,3.659630900275468
C93,8,400150.51204246806,581.8181818181819,-13.719303773260561,-13.568042872058655,-13.666755779852448,-13.573570811058339,1.5684718156236237e-08,3.6552868799228704,1.5610265139700195e-08,3.6552868799228704,1.561636235248158e-08,3.65528687992287,1.591274617933936e-08,3.65528687992287
C93,9,400223.23931519536,654.5454545454546,-13.718686012072688,-13.565157472123413,-13.664038130781138,-13.579791621252767,1.5684718156230592e-08,3.6509776701401915,1.561026513970065e-08,3.650977670140192,1.5616362352493405e-08,3.650977670140192,1.591274617935514e-08,3.6509776701401915
C93,10,400295.9665879226,727.2727272727274,-13.71806654024217,-13.562215073941655,-13.661267994873787,-13.586123627172393,1.568471815621574e-08,3.646700247974395,1.5610265139724752e-08,3.646700247974395,1.561636235248172e-08,3.6467002479743944,1.5912746179369374e-08,3.6467002479743944
C93,11,400368.6938606499,800.0000000000001,-13.717439748614112,-13.55918408352791,-13.658415746319495,-13.592633657768483,1.5684718156197306e-08,3.6424514577105374,1.5610265139737858e-08,3.642451457710538,1.561636235246466e-08,3.642451457710538,1.5912746179384155e-08,3.6424514577105382
C93,12,400441.4211333772,872.7272727272727,-13.716799598465272,-13.556030315276262,-13.655449332400424,-13.599393990088043,1.568471815619758e-08,3.638227778047383,1.5610265139733752e-08,3.638227778047383,1.5616362352466856e-08,3.638227778047383,1.5912746179387986e-08,3.638227778047383
C93,13,400514.1484061044,945.4545454545455,-13.71613954256086,-13.55271661887674,-13.65233392205226,-13.606483152740141,1.5684718156202954e-08,3.6340252764192313,1.561026513972639e-08,3.634025276419232,1.5616362352476517e-08,3.634025276419232,1.5912746179386782e-08,3.634025276419232
C93,14,400586.8756788317,1018.1818181818182,-13.715452438028292,-13.549202494756809,-13.649031542926235,-13.613986760518664,1.5684718156197885e-08,3.6298395585106245,1.5610265139728743e-08,3.6298395585106245,1.561636235247467e-08,3.629839558510625,1.5912746179389587e-08,3.629839558510625
C93,15,400659.602951559,1090.909090909091,-13.714730449976555,-13.545443702782286,-13.64550071113901,-13.621998372332149,1.5684718156198746e-08,3.625665712396506,1.5610265139730003e-08,3.625665712396506,1.5616362352473784e-08,3.6256657123965064,1.5912746179395828e-08,3.625665712396506
C93,16,400732.33022428624,1163.6363636363637,-13.713964944793513,-13.54139187138763,-13.641696060172665,-13.630620359876191,1.5684718156198706e-08,3.62149824668512,1.561026513972846e-08,3.6214982466851198,1.56163623524751e-08,3.6214982466851198,1.5912746179397482e-08,3.62149824668512
C93,17,400805.05749701353,1236.3636363636365,-13.713146372085129,-13.536994117459951,-13.637567978257827,-13.639964768427088,1.5684718156199613e-08,3.6173310219839925,1.561026513973182e-08,3.617331021983992,1.561636235247899e-08,3.617331021983992,1.5912746179392486e-08,3.617331021983992
C93,18,400877.78476974077,1309.0909090909092,-13.712264134355046,-13.53219269121771,-13.63306226717621,-13.650154143481032,1.568471815620481e-08,3.613157174947066,1.561026513973817e-08,3.613157174947066,1.5616362352494775e-08,3.613157174947066,1.5912746179394603e-08,3.613157174947066
C93,19,400950.51204246806,1381.818181818182,-13.711306443824082,-13.526924665180669,-13.628119839942254,-13.661322287283005,1.5684718156217735e-08,3.608969034094283,1.5610265139739374e-08,3.608969034094283,1.5616362352516414e-08,3.608969034094283,1.5912746179372746e-08,3.608969034094283
C93,20,401023.23931519536,1454.5454545454547,-13.710260166303238,-13.521121692305407,-13.622676480333904,-13.673614897287452,1.5684718156224537e-08,3.604758026522955,1.5610265139700135e-08,3.6047580265229553,1.561636235254496e-08,3.604758026522955,1.5912746179380336e-08,3.6047580265229553
C93,21,401095.9665879226,1527.2727272727275,-13.709108712577335,-13.514698042822495,-13.616651626234454,-13.68721485459572,1.568471815640342e-08,3.600514425601446,1.561026513966779e-08,3.6005144256014465,1.561636235261518e-08,3.6005144256014456,1.5912746179166063e-08,3.600514425601446
C93,22,401168.6938606499,1600.0000000000002,-13.707837664963924,-13.507585829856067,-13.609981327273738,-13.702268414136274,1.5684718156474564e-08,3.5962277042525708,1.56102651397143e-08,3.596227704252571,1.561636235254552e-08,3.5962277042525708,1.591274617921499e-08,3.5962277042525703
C93,23,401241.4211333772,1672.727272727273,-13.706428397292635,-13.499697793711004,-13.602583373073767,-13.7189636721526,1.5684718156547915e-08,3.591885829055962,1.5610265139736237e-08,3.591885829055962,1.5616362352379376e-08,3.5918858290559617,1.5912746179217147e-08,3.5918858290559617
C93,24,401314.1484061044,1745.4545454545455,-13.704860932780232,-13.490945852527672,-13.594374637788242,-13.73749181313385,1.568471815648246e-08,3.587475592874349,1.5610265139728825e-08,3.587475592874349,1.561636235250947e-08,3.587475592874349,1.5912746179167645e-08,3.587475592874349
C93,25,401386.8756788317,1818.1818181818182,-13.703111755232399,-13.481230651272954,-13.58526123977787,-13.75806958994678,1.5684718156426376e-08,3.5829817516740503,1.5610265139877334e-08,3.5829817516740503,1.5616362352363547e-08,3.5829817516740508,1.5912746179295557e-08,3.5829817516740508
C93,26,401459.602951559,1890.909090909091,-13.701156550109413,-13.470458795991666,-13.575154667318833,-13.78090322281009,1.5684718156249382e-08,3.578387881841982,1.5610265140168353e-08,3.5783878818419814,1.56163623521075e-08,3.578387881841982,1.5912746179566813e-08,3.5783878818419814
C93,27,401532.33022428624,1963.6363636363637,-13.698967960703612,-13.458532421544126,-13.563961950176003,-13.806210903806253,1.5684718156175796e-08,3.573675475701948,1.5610265140163198e-08,3.573675475701948,1.5616362351940673e-08,3.5736754757019487,1.5912746179638245e-08,3.573675475701948
C93,28,401605.05749701353,2036.3636363636365,-13.696515767330085,-13.445352297504847,-13.55158853076728,-13.834216640627792,1.5684718155721826e-08,3.568823902291188,1.5610265140111085e-08,3.568823902291188,1.5616362351818677e-08,3.5688239022911876,1.591274617967136e-08,3.568823902291188
C93,29,401677.78476974077,2109.0909090909095,-13.69376738254727,-13.430823357799925,-13.53794339573538,-13.865139100147431,1.5684718156181792e-08,3.563810136659874,1.56102651399022e-08,3.563810136659874,1.5616362351831697e-08,3.563810136659874,1.5912746179570776e-08,3.5638101366598742
C93,30,401750.51204246806,2181.818181818182,-13.690688521705095,-13.41486063378539,-13.522944599935029,-13.899179480804488,1.5684718156113367e-08,3.5586085770428837,1.5610265139753204e-08,3.5586085770428832,1.5616362352119963e-08,3.5586085770428832,1.5912746179590248e-08,3.5586085770428832
C93,31,401823.23931519536,2254.545454545455,-13.687243602824296,-13.397392833510223,-13.506522602219855,-13.93651419767563,1.568471815574367e-08,3.5531907440736266,1.5610265140094697e-08,3.5531907440736266,1.5616362352059522e-08,3.553190744073626,1.5912746179551718e-08,3.553190744073626
C93,32,401895.9665879226,2327.2727272727275,-13.683396804067563,-13.378368689264077,-13.48862621874063,-13.97728152415773,1.5684718155477153e-08,3.5475249715686763,1.56102651403782e-08,3.547524971568677,1.5616362351622205e-08,3.5475249715686767,1.5912746179529315e-08,3.5475249715686767
C93,33,401968.6938606499,2400.0,-13.679113666546291,-13.357764637901981,-13.469229864218725,-14.021565067563007,1.5684718155377938e-08,3.5415760722242364,1.5610265140238028e-08,3.5415760722242364,1.561636235183433e-08,3.5415760722242364,1.591274617921835e-08,3.541576072224236
C93,34,402041.4211333772,2472.727272727273,-13.674363547088062,-13.335594666628733,-13.448342879786384,-14.069372142726817,1.5684718155688713e-08,3.5353049897100943,1.5610265140141913e-08,3.5353049897100943,1.561636235249373e-08,3.5353049897100948,1.5912746178871954e-08,3.5353049897100948
C93,35,402114.1484061044,2545.4545454545455,-13.669122107842583,-13.311917550672742,-13.426016473435155,-14.120617104279521,1.5684718156544107e-08,3.528668325488857,1.5610265139655458e-08,3.5286683254888573,1.5616362352469423e-08,3.528668325488858,1.5912746179178074e-08,3.528668325488857
C93,36,402186.8756788317,2618.1818181818185,-13.66337618273936,-13.286851846907819,-13.402358048216117,-14.175087158366706,1.5684718156826017e-08,3.5216180363181118,1.561026513948337e-08,3.5216180363181118,1.5616362352677486e-08,3.521618036318112,1.5912746178869847e-08,3.521618036318112
C93,37,402259.602951559,2690.909090909091,-13.657128487459136,-13.260586309072519,-13.377541308445167,-14.232417131253177,1.568471815701017e-08,3.514100879635401,1.5610265139524495e-08,3.514100879635401,1.561636235295787e-08,3.514100879635402,1.591274617943783e-08,3.5141008796354014
C93,38,402332.33022428624,2763.636363636364,-13.65040372595517,-13.233391766268573,-13.351817860629803,-14.292059883376455,1.568471815733109e-08,3.506057942599735,1.561026513985321e-08,3.5060579425997354,1.5616362353613824e-08,3.5060579425997354,1.59127461796958e-08,3.506057942599736
C93,39,402405.05749701353,2836.3636363636365,-13.643255216984262,-13.205631121912376,-13.325527137003222,-14.35325976033014,1.568471815767814e-08,3.497424083252112,1.5610265140076817e-08,3.4974240832521124,1.561636235380568e-08,3.4974240832521124,1.5912746179247087e-08,3.497424083252112
C93,40,402477.78476974077,2909.0909090909095,-13.635771532775097,-13.17776564933765,-13.299102904688189,-14.41503314942907,1.5684718157375218e-08,3.488127475362108,1.5610265139718704e-08,3.488127475362108,1.561636235314938e-08,3.488127475362108,1.591274617915862e-08,3.4881274753621083
C93,41,402550.51204246806,2981.818181818182,-13.62808449543059,-13.150365107171776,-13.27308341744915,-14.476140216178482,1.5684718157041583e-08,3.478088961405888,1.5610265139468052e-08,3.478088961405888,1.5616362353586643e-08,3.478088961405888,1.5912746178940763e-08,3.478088961405888
C93,42,402623.23931519536,3054.545454545455,-13.620373130277873,-13.124100851667878,-13.248105481898762,-14.535093772385487,1.5684718157385085e-08,3.467221568189882,1.5610265139409994e-08,3.467221568189882,1.5616362353649274e-08,3.4672215681898826,1.5912746179331883e-08,3.4672215681898826
C93,43,402695.9665879226,3127.2727272727275,-13.612865793827073,-13.099735992887666,-13.224895590928169,-14.59017585858709,1.568471815727231e-08,3.455429855801378,1.5610265139886708e-08,3.455429855801377,1.5616362353774923e-08,3.455429855801377,1.5912746179484442e-08,3.455429855801377
C93,44,402768.6938606499,3200.0000000000005,-13.605835431570048,-13.078096916824858,-13.204243172806773,-14.639497715028325,1.5684718156714182e-08,3.4426096631198955,1.5610265140488018e-08,3.442609663119896,1.5616362353587586e-08,3.442609663119896,1.591274617968566e-08,3.442609663119896
C93,45,402841.4211333772,3272.727272727273,-13.599589543252256,-13.060036894921941,-13.186965997335157,-14.681080800720641,1.5684718156324355e-08,3.428647467705533,1.561026514102629e-08,3.428647467705534,1.5616362352886938e-08,3.428647467705534,1.591274617975612e-08,3.428647467705534
C93,46,402914.1484061044,3345.454545454546,-13.59445320932638,-13.0463854446644,-13.173861752649895,-14.712972829589322,1.5684718157025993e-08,3.4134197386767338,1.5610265140429245e-08,3.4134197386767338,1.5616362353002018e-08,3.4134197386767333,1.5912746179430298e-08,3.4134197386767333
