Time,Anode vConcentration,Anode vPhi,Anode vSEI Length
38602.409638554214,4280.054662353917,0.14780060564078645,5.001448852485493e-09
38746.98795180723,4359.404055039646,0.14588195426828632,5.001571567419772e-09
38891.56626506024,4438.753308182706,0.1440422579445027,5.001698743134701e-09
39036.14457831325,4518.102402065996,0.14227910140624733,5.001831010355497e-09
39180.72289156626,4597.451364754684,0.14058760775878462,5.001967472850552e-09
39325.301204819276,4676.800191865733,0.1389672920838486,5.002108271304746e-09
39469.87951807229,4756.148884586504,0.1374147688596035,5.002253368262177e-09
39614.4578313253,4835.497424867237,0.13592752463941613,5.0024033410170024e-09
39759.03614457831,4914.845837270134,0.1345025336789489,5.002557405060877e-09
39903.614457831325,4994.194123749224,0.13313784628035272,5.0027154985090695e-09
40048.19277108434,5073.542283273928,0.1318314139581771,5.002877654532512e-09
40192.77108433735,5152.8902994019,0.13058079669429212,5.003044399000144e-09
40337.34939759036,5232.238195178613,0.12938289108115317,5.0032149955771224e-09
40481.927710843374,5311.585976737136,0.12823643296216472,5.003389248784002e-09
40626.50602409639,5390.933640067221,0.12713970515751208,5.003567286847554e-09
40771.0843373494,5470.281170803118,0.12609066254023352,5.003749569187838e-09
40915.66265060241,5549.62859116368,0.12508565901715388,5.003935385527597e-09
41060.24096385542,5628.975909540546,0.12412459712935425,5.0041244682633345e-09
41204.819277108436,5708.3231197206205,0.123205716492953,5.004317015893153e-09
41349.39759036145,5787.670209648683,0.12232730662594618,5.0045134138652e-09
41493.97590361446,5867.017199444662,0.12148573754161639,5.004713018731726e-09
41638.55421686747,5946.364099461828,0.12068142672342234,5.0049155002005395e-09
41783.132530120485,6025.710902247511,0.11991268330374678,5.0051210963030955e-09
41927.7108433735,6105.057597724465,0.11917805769581524,5.005330129147974e-09
42072.2891566265,6184.404203107412,0.11847429080362851,5.005542048001137e-09
42216.86746987952,6263.750730417639,0.11780190081025912,5.005756469208245e-09
42361.44578313253,6343.09717216443,0.11715928135577014,5.005973631975294e-09
42506.02409638554,6422.443518901711,0.11654524269836183,5.006193838127225e-09
42650.60240963855,6501.789785048261,0.11595707760338432,5.00641662625916e-09
42795.180722891564,6581.1359838892795,0.11539512896224657,5.006641572216869e-09
42939.75903614458,6660.482108614675,0.11485794490634318,5.0068688934283075e-09
43084.33734939759,6739.828149924854,0.11434452191960867,5.007098886967079e-09
