Time,Concentration,Voltage,I_INT,I_SEI
29493.97590361446,13825.59551089672,0.24802288470944295,0.06682032939814815,0.0
29783.132530120485,13765.519205671735,0.24833009154547506,0.06682032939814815,0.0
30072.289156626506,13705.442900446751,0.24863729838150714,0.06682032939814815,0.0
30361.44578313253,13645.366595221767,0.24894450521753925,0.06682032939814815,0.0
30650.602409638555,13585.290289996783,0.24925171205357136,0.06682032939814815,0.0
30939.75903614458,13525.213984771799,0.24955891888960344,0.06682032939814815,0.0
31228.915662650605,13465.137679546817,0.24986612572563555,0.06682032939814815,0.0
31518.07228915663,13405.061374321833,0.2501733325616676,0.06682032939814815,0.0
31807.228915662654,13344.985069096849,0.25048053939769976,0.06682032939814815,0.0
32096.385542168675,13284.908763871865,0.25078774623373185,0.06682032939814815,0.0
32385.5421686747,13224.83245864688,0.2510949530697639,0.06682032939814815,0.0
32674.698795180724,13164.756153421898,0.25140215990579606,0.06682032939814815,0.0
32963.85542168675,13104.679848196914,0.25170936674182814,0.06682032939814815,0.0
33253.01204819277,13044.60354297193,0.2520165735778603,0.06682032939814815,0.0
33542.1686746988,12984.527237746946,0.25232378041389236,0.06682032939814815,0.0
33831.32530120482,12924.450932521962,0.25263098724992444,0.06682032939814815,0.0
34120.48192771085,12864.374627296978,0.2529381940859566,0.06682032939814815,0.0
34409.63855421687,12804.298322071994,0.25324540092198866,0.06682032939814815,0.0
34698.7951807229,12744.22201684701,0.25355260775802074,0.06682032939814815,0.0
34987.951807228914,12684.145711622028,0.2538598145940529,0.06682032939814815,0.0
35277.10843373494,12624.069406397044,0.25416702143008496,0.06682032939814815,0.0
35566.26506024096,12563.99310117206,0.25447422826611704,0.06682032939814815,0.0
35855.42168674699,12503.916795947076,0.2547814351021492,0.06682032939814815,0.0
36144.57831325301,12443.840490722094,0.25508864193818126,0.06682032939814815,0.0
36433.73493975904,12383.76418549711,0.2553958487742134,0.06682032939814815,0.0
36722.89156626506,12323.687880272126,0.2557030556102455,0.06682032939814815,0.0
37012.048192771086,12263.611575047142,0.25601026244627756,0.06682032939814815,0.0
37301.20481927711,12203.535269822158,0.2563174692823097,0.06682032939814815,0.0
37590.361445783135,12143.458964597174,0.2566246761183418,0.06682032939814815,0.0
37879.51807228916,12083.38265937219,0.25693188295437386,0.06682032939814815,0.0
38168.674698795185,12023.306354150904,0.25725934803014083,0.06682032939814815,0.0
38457.83132530121,11963.230048929905,0.2575883848658872,0.06682032939814815,0.0
38746.987951807234,11903.153743708908,0.2579174217016336,0.06682032939814815,0.0
39036.14457831326,11843.07743848791,0.25824645853738,0.06682032939814815,0.0
39325.301204819276,11783.001133266913,0.2585754953731264,0.06682032939814815,0.0
39614.4578313253,11722.924828045914,0.2589045322088728,0.06682032939814815,0.0
39903.614457831325,11662.848522824916,0.2592335690446192,0.06682032939814815,0.0
40192.77108433735,11602.772217603917,0.25956260588036556,0.06682032939814815,0.0
40481.927710843374,11542.695912382918,0.259891642716112,0.06682032939814815,0.0
40771.0843373494,11482.619607161922,0.26022067955185835,0.06682032939814815,0.0
41060.24096385542,11422.543301940923,0.26054971638760477,0.06682032939814815,0.0
41349.39759036145,11362.466996719924,0.26087875322335113,0.06682032939814815,0.0
41638.55421686747,11302.390691498926,0.26120779005909756,0.06682032939814815,0.0
41927.7108433735,11242.314386277927,0.2615368268948439,0.06682032939814815,0.0
42216.86746987952,11182.23808105693,0.26186586373059034,0.06682032939814815,0.0
42506.02409638555,11122.161775835932,0.2621949005663367,0.06682032939814815,0.0
42795.18072289157,11062.085470614933,0.26252393740208313,0.06682032939814815,0.0
43084.337349397596,11002.009165393934,0.2628529742378295,0.06682032939814815,0.0
43373.49397590361,10941.932860172938,0.2631820110735759,0.06682032939814815,0.0
43662.65060240964,10881.856554951939,0.2635110479093223,0.06682032939814815,0.0
43951.80722891566,10821.780249730942,0.2638400847450687,0.06682032939814815,0.0
44240.96385542169,10761.703944509944,0.26416912158081507,0.06682032939814815,0.0
44530.12048192771,10701.627639288945,0.2644981584165615,0.06682032939814815,0.0
44819.27710843374,10641.551334067946,0.26482719525230786,0.06682032939814815,0.0
45108.43373493976,10581.475028846948,0.2651562320880543,0.06682032939814815,0.0
45397.590361445786,10521.398723625949,0.26548526892380064,0.06682032939814815,0.0
45686.74698795181,10461.32241840495,0.26581430575954706,0.06682032939814815,0.0
45975.903614457835,10401.246113183954,0.26614334259529343,0.06682032939814815,0.0
46265.06024096386,10341.169807962955,0.26647237943103985,0.06682032939814815,0.0
46554.216867469884,10281.093502741956,0.2668014162667862,0.06682032939814815,0.0
46843.37349397591,10221.017197520958,0.26713045310253264,0.06682032939814815,0.0
47132.53012048193,10160.94089229996,0.267459489938279,0.06682032939814815,0.0
47421.68674698795,10100.864587078962,0.2677885267740254,0.06682032939814815,0.0
47710.843373493975,10040.788281857966,0.2681175636097718,0.06682032939814815,0.0
48000.0,9980.711976636967,0.2684466004455182,0.06682032939814815,0.0
48289.156626506025,9920.635671415968,0.2687756372812646,0.06682032939814815,0.0
48578.31325301205,9860.55936619497,0.269104674117011,0.06682032939814815,0.0
48867.469879518074,9800.483060973971,0.26943371095275737,0.06682032939814815,0.0
49156.6265060241,9740.406755752972,0.2697627477885038,0.06682032939814815,0.0
49445.78313253012,9680.330450531976,0.27009178462425015,0.06682032939814815,0.0
49734.93975903615,9620.254145310977,0.2704208214599966,0.06682032939814815,0.0
50024.09638554217,9560.177840089978,0.27074985829574294,0.06682032939814815,0.0
50313.2530120482,9500.10153486898,0.27107889513148936,0.06682032939814815,0.0
50602.40963855422,9440.025229647981,0.2714079319672357,0.06682032939814815,0.0
50891.566265060246,9379.948924426984,0.27173696880298215,0.06682032939814815,0.0
51180.72289156627,9319.872619205986,0.2720660056387285,0.06682032939814815,0.0
51469.87951807229,9259.796313984989,0.27239504247447494,0.06682032939814815,0.0
51759.03614457831,9199.72000876399,0.2727240793102213,0.06682032939814815,0.0
52048.19277108434,9139.643703542992,0.2730531161459677,0.06682032939814815,0.0
52337.34939759036,9079.567398321993,0.2733821529817141,0.06682032939814815,0.0
52626.50602409639,9019.491093100994,0.2737111898174605,0.06682032939814815,0.0
52915.66265060241,8959.41478788007,0.2741219504127129,0.06682032939814815,0.0
53204.819277108436,8899.338482659237,0.2746418632541201,0.06682032939814815,0.0
53493.97590361446,8839.262177438402,0.27516177609552733,0.06682032939814815,0.0
53783.132530120485,8779.18587221757,0.2756816889369345,0.06682032939814815,0.0
54072.28915662651,8719.109566996736,0.2762016017783417,0.06682032939814815,0.0
