Cycle,Protocol,Stamps,Time (s),Global Time (s),Pack Voltage,Pack Current,String 1 Iapp,String 2 Iapp,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Anode SEI Length","Cell 1,1 Voltage","Cell 1,1 Capacity by Area","Cell 1,2 Cathode Concentration","Cell 1,2 Anode Concentration","Cell 1,2 Anode SEI Length","Cell 1,2 Voltage","Cell 1,2 Capacity by Area","Cell 2,1 Cathode Concentration","Cell 2,1 Anode Concentration","Cell 2,1 Anode SEI Length","Cell 2,1 Voltage","Cell 2,1 Capacity by Area","Cell 2,2 Cathode Concentration","Cell 2,2 Anode Concentration","Cell 2,2 Anode SEI Length","Cell 2,2 Voltage","Cell 2,2 Capacity by Area"
1,CC-discharge,24,1745.4545454545455,1745.4545454545455,7.160221167726121,-54.52767323623,-27.151888980556386,-27.375784255673615,35838.64358853984,11965.762240422066,4.999999999975033e-09,3.583856480320816,13.168501407479397,35800.970747970714,11598.150601047333,5.0000000000768005e-09,3.581812984107424,13.26915834342,36043.952791127274,11581.481099826533,5.0000000000136345e-09,3.576364687405305,13.168501407479397,35936.64259452593,11546.914461497185,4.999999999977434e-09,3.578408183618696,13.26915834342
1,CC-discharge,25,1818.1818181818182,1818.1818181818182,7.143405626576362,-54.52767323623,-27.155555745923845,-27.372117490306156,36251.99323841058,11525.391185253457,4.999999999959009e-09,3.5755211891954373,13.717061455221621,36212.89825359277,11142.411793462095,5.000000000078219e-09,3.573431159265326,13.82216745196525,36465.737315846745,11125.212695590428,5.000000000029775e-09,3.567884437380924,13.717061455221621,36354.14571030734,11089.055318620121,4.99999999997102e-09,3.569974467311036,13.82216745196525
1,CC-discharge,26,1890.909090909091,1890.909090909091,7.126799217643036,-54.52767323623,-27.16058237545157,-27.367090860778433,36665.418050443455,11084.943531263827,4.999999999997585e-09,3.5672994966713403,14.265709315033494,36624.75144982614,10686.751625658488,5.000000000057718e-09,3.5651542202937048,14.375088748440852,36887.598536498954,10668.864927323853,5.000000000005337e-09,3.559499720971696,14.265709315033494,36771.57351089174,10631.275181397941,4.999999999877872e-09,3.5616449973493314,14.375088748440852
1,CC-discharge,27,1963.6363636363637,1963.6363636363637,7.1103395869202135,-54.52767323623,-27.1673585086553,-27.360314727574703,37078.94440053804,10644.392197455823,4.9999999999708494e-09,3.559164345339705,14.814476394670937,37036.50426002648,10231.197900201672,5.000000000068514e-09,3.5569517547918137,14.927890825090884,37309.56336721328,10212.409736408265,4.9999999999733384e-09,3.551175241580509,14.814476394670937,37188.89956667626,10173.601981748152,4.999999999838515e-09,3.5533878321283994,14.927890825090884
1,CC-discharge,28,2036.3636363636365,2036.3636363636365,7.0939507136896305,-54.52767323623,-27.176385991627217,-27.351287244602787,37492.60632222629,10203.702224342498,4.999999999962464e-09,3.55108306291756,15.363403106795003,37448.12303679925,9775.786508067371,5.000000000066983e-09,3.5487867204660555,15.480533269254293,37731.666536015735,9755.810901322873,4.999999999976758e-09,3.5428676507720707,15.363403106795003,37606.08977483499,9716.071777629935,4.999999999836718e-09,3.5451639932235763,15.480533269254293
1,CC-discharge,29,2109.0909090909095,2109.0909090909095,7.0775376822287726,-54.52767323623,-27.18830104271741,-27.33937219351259,37906.445686260246,9762.830597156988,4.999999999812271e-09,3.543015051644488,15.912541359667173,37859.566384448626,9320.561610142491,5.0000000005655096e-09,3.5406128853362375,16.0329641726696,38153.950768078794,9299.023854472343,5.000000000623687e-09,3.5345226305842847,15.912541359667173,38023.102179364134,9258.728935389814,5.000000000984017e-09,3.536924796892536,16.0329641726696
1,CC-discharge,30,2181.818181818182,2181.818181818182,7.060981844674312,-54.52767323623,-27.20388510023888,-27.32378813599112,38320.51623519504,9321.72210875753,4.999999999943906e-09,3.5349098069705005,16.461957381313194,38270.781170170565,8865.57988455215,5.000000000271209e-09,3.5323724764249103,16.58511730731105,38576.47090263634,8841.991395742914,4.999999999644396e-09,3.5260720377038113,16.461957381313194,38439.88292828506,8801.630396848968,4.999999999357324e-09,3.528609368249402,16.58511730731105
1,CC-discharge,31,2254.545454545455,2254.545454545455,7.044135024110896,-54.52767323623,-27.22406970628171,-27.303603529948287,38734.886680590025,8880.306024557196,4.999999999842604e-09,3.5267045291778203,17.01173470259118,38681.69946199221,8410.913950592632,4.999999998630946e-09,3.5239933580912957,17.136909142320544,38999.297053386275,8384.640237036305,4.999999999740768e-09,3.517430494933076,17.01173470259118,38856.363170137454,8344.849119166776,4.99999999817188e-09,3.5201416660196005,17.136909142320544
1,CC-discharge,32,2327.2727272727275,2327.2727272727275,7.026812498425357,-54.52767323623,-27.250081846277094,-27.27759138995291,39149.6172187673,8438.52099774469,4.999999999846068e-09,3.5183212761116773,17.56197865766753,39092.26174656584,7956.62678964887,4.9999999987369e-09,3.5153856250826703,17.688234343531665,39422.49064502598,7926.90681692782,4.999999999743207e-09,3.5084912223136793,17.56197865766753,39272.48258603547,7888.44837675067,4.9999999979587615e-09,3.5114268733426854,17.688234343531665
1,CC-discharge,33,2400.0,2400.0,7.00878407490428,-54.52767323623,-27.283036145317627,-27.244637090912374,39564.83247269536,7996.237993632873,4.999999999707935e-09,3.509663421405571,18.112818233340203,39502.34481486793,7502.85087451216,4.999999997862487e-09,3.50643725375176,18.238963924146464,39846.178843598456,7468.657442591503,4.999999999738673e-09,3.4991206534987085,18.112818233340203,39688.116299270594,7432.561258724365,4.9999999971972094e-09,3.50234682115252,18.238963924146464
