Cycle,Pack Capacity,"Cell 1,1","Cell 1,2","Cell 1,3","Cell 1,4","Cell 1,5"
30,128.13719566124672,25.530823709129777,25.71565374727143,26.45236355740476,25.727078993498314,24.711275653942437
31,128.0829297203163,25.51580589488209,25.70457378130175,26.46791031847075,25.723348272030016,24.671291453631675
32,128.02858299137702,25.50069761189778,25.69348017018334,26.483768836383806,25.719739432477507,24.630896940434585
33,127.97411810383642,25.485479271650327,25.682355539898687,26.49997205423614,25.716241476183583,24.59006976186769
34,127.91951507448596,25.470159775985497,25.671211185746436,26.516470240916416,25.712871494607136,24.54880237723046
35,127.86480085832405,25.45471690658051,25.660020546257726,26.533345659837725,25.70959198459355,24.50712576105452
36,127.8100090180577,25.43915213109561,25.648798034421105,26.550620997675512,25.706441203452428,24.464996651413042
37,127.75509460948697,25.423466058790844,25.637538577132432,26.568254697822955,25.703405270207536,24.422430005533208
38,127.7000612482459,25.40765481006101,25.626239384195305,26.586254577418266,25.70048330366222,24.37942917290908
39,127.64490246063151,25.391713375316172,25.61489804141115,26.604623849503724,25.69768163968474,24.335985554715716
40,127.58961146901757,25.375643432092495,25.603517205061642,26.62334772477979,25.694998099786684,24.29210500729696
41,127.53419995829157,25.359427706270928,25.592080394189587,26.642462561834225,25.69242536177245,24.247803934224372
42,127.47863930126226,25.343075870889262,25.580598850423694,26.661931698203418,25.689974790554093,24.20305809119179
43,127.4229403163495,25.326581076935355,25.569066168079694,26.681766578289146,25.687639714871963,24.15788677817334
44,127.36717465433992,25.309943272894536,25.5574909345434,26.702038912551593,25.68544934803802,24.11225218631236
45,127.31120199501524,25.293139446707382,25.545842580119043,26.722666795746864,25.68335995451398,24.066193217927967
46,127.25507030600005,25.27618015567054,25.534135534704266,26.743670123917497,25.681388711793385,24.019695779914354
47,127.19878050391661,25.259062318658444,25.522367599955658,26.765039868057414,25.679536698068603,23.972774019176498
48,127.1423231074253,25.241772538483726,25.5105313880104,26.78682601597733,25.677814720742596,23.925378444211265
49,127.08569739656267,25.224312223733463,25.498626515620824,26.808985762078468,25.676212604945285,23.877560290184615
50,127.02888716301568,25.20667385882198,25.486646560700812,26.831527272410415,25.674730159237292,23.829309311845194
51,126.97192383917209,25.18885743523633,25.47459494565628,26.854467585849907,25.673377634044545,23.780626238385047
52,126.91476634841807,25.170853527079753,25.462462468875582,26.877792401509755,25.67214702582394,23.731510925129033
53,126.85742187610177,25.152657015853894,25.450244240961236,26.90151734478131,25.671035355754643,23.68196791875068
54,126.79989094188518,25.13426505689915,25.437939387215337,26.92563808093201,25.670045321677083,23.632003095161597
55,126.7421565983268,25.115672264918807,25.425544760546913,26.950146406563526,25.66918188289363,23.581611283403923
56,126.68420297203006,25.096879910784278,25.413062755041683,26.975008986785177,25.66844828873261,23.530803030686325
57,126.62602482886099,25.077862263947768,25.40046959711026,27.00030060177945,25.66782944166854,23.479562924354966
58,126.56763496284898,25.058628507692376,25.38777729379658,27.025977235870613,25.667339838814673,23.427912086674734
59,126.50902237597413,25.03916433266896,25.37497077441758,27.052071764794075,25.666968941129507,23.375846562963993
60,126.45020511374432,25.01947896288859,25.362061230062057,27.078556282958775,25.66672978390345,23.32337885393145
61,126.39109790336627,24.999555051220376,25.349028151379766,27.105405963502545,25.666597174491685,23.2705115627719
62,126.33178808123263,24.979396755828727,25.335883652015735,27.13266008447641,25.66660350395306,23.217244084958708
