Cycle,Protocol,Stamps,Time (s),Global Time (s),Pack Voltage,Pack Current,String 1 Iapp,String 2 Iapp,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Anode SEI Length","Cell 1,1 Voltage","Cell 1,1 Capacity by Area","Cell 1,2 Cathode Concentration","Cell 1,2 Anode Concentration","Cell 1,2 Anode SEI Length","Cell 1,2 Voltage","Cell 1,2 Capacity by Area","Cell 2,1 Cathode Concentration","Cell 2,1 Anode Concentration","Cell 2,1 Anode SEI Length","Cell 2,1 Voltage","Cell 2,1 Capacity by Area","Cell 2,2 Cathode Concentration","Cell 2,2 Anode Concentration","Cell 2,2 Anode SEI Length","Cell 2,2 Voltage","Cell 2,2 Capacity by Area"
1,CC-discharge,20,1090.909090909091,1090.909090909091,7.327898357210664,-54.52767323623,-27.16916245004541,-27.358510786184596,32222.270482384367,15826.205779723998,4.999999999994427e-09,3.662316680137263,8.231884521836424,32156.432727756237,15810.696696341256,4.999999999994755e-09,3.664102336054389,8.2916528224757,32075.079280842103,15726.393457353775,4.999999999997345e-09,3.6655816770734013,8.231884521836424,32158.824384681833,15788.122459538608,5.000000000017472e-09,3.6637960211562755,8.2916528224757
1,CC-discharge,21,1145.4545454545455,1145.4545454545455,7.312793586370047,-54.52767323623,-27.169280702857296,-27.3583925333727,32537.477850648906,15490.698898566772,4.999999999992552e-09,3.654724012013591,8.643539394206899,32468.331120441857,15474.519017238807,4.999999999996739e-09,3.656552100044098,8.70617481732083,32383.08767260368,15385.95065615699,4.9999999999962455e-09,3.658069574356456,8.643539394206899,32470.839717611663,15450.828758252532,5.000000000015846e-09,3.656241486325949,8.70617481732083
1,CC-discharge,22,1200.0,1200.0,7.297941597377468,-54.52767323623,-27.169377051162378,-27.358296185067623,32852.686318571265,15155.190786758287,4.9999999999925174e-09,3.647259526646642,9.055195892343411,32780.228432534284,15138.34256272296,4.999999999997303e-09,3.6491282072453757,9.120695186399923,32691.097138907946,15045.506606203782,5.0000000000000655e-09,3.6506820707308267,9.055195892343411,32782.85396954309,15113.53628561843,5.000000000014338e-09,3.6488133901320925,9.120695186399923
1,CC-discharge,23,1254.5454545454545,1254.5454545454545,7.283335177048627,-54.52767323623,-27.16945015253374,-27.35822308369626,33167.89561584694,14819.681728955018,4.999999999992745e-09,3.6399196624033876,9.466853674189593,33092.124929651196,14802.167049540092,4.999999999996804e-09,3.6418270607767993,9.535214271769346,32999.107415624465,14705.06159633844,4.999999999999012e-09,3.6434155146452394,9.466853674189593,33094.86740619355,14776.244757442222,5.000000000015866e-09,3.6415081162718277,9.535214271769346
1,CC-discharge,24,1309.090909090909,1309.090909090909,7.26896742697347,-54.52767323623,-27.169497846691296,-27.358175389538705,33483.10544636469,14484.172035104599,4.999999999992043e-09,3.632701024881367,9.87851237115342,33404.02090277097,14465.992169270126,4.9999999999986865e-09,3.634645224277025,9.949732442021126,33307.118213403985,14364.615941068578,4.999999999999425e-09,3.636266402092103,9.87851237115342,33406.88031865053,14438.95386427997,5.000000000016149e-09,3.634322202696446,9.949732442021126
1,CC-discharge,25,1363.6363636363637,1363.6363636363637,7.254831513708572,-54.52767323623,-27.169517020383353,-27.358156215846645,33798.3154770342,14148.662051991563,4.999999999988745e-09,3.625600263762466,10.290171574691865,33715.916679208785,14129.817576837178,5.000000000002327e-09,3.6275792976724146,10.36425010569829,33615.12920676428,14024.169992280556,5.000000000000497e-09,3.6292312499461055,10.290171574691865,33718.893034351604,14101.663259910301,5.0000000000166835e-09,3.6272522160361573,10.36425010569829
1,CC-discharge,26,1418.1818181818182,1418.1818181818182,7.240920425410182,-54.52767323623,-27.169503433743785,-27.358169802486213,34113.52532456643,13813.15217686249,4.999999999987579e-09,3.6186139536979605,10.701830820556465,34027.81263560907,13793.642876952417,5.0000000000012806e-09,3.620625796302188,10.778767727049296,33923.14002116974,13683.724153065168,4.999999999999517e-09,3.6223064717122213,10.701830820556465,34030.90593008254,13764.372547732124,5.000000000020991e-09,3.6202946291079936,10.778767727049296
1,CC-discharge,27,1472.7272727272727,1472.7272727272727,7.227226727401064,-54.52767323623,-27.169451503146732,-27.35822173308327,34428.73453969602,13477.642873654002,4.999999999987589e-09,3.611738475548494,11.113489570078363,34339.7092134482,13457.467607965491,5.000000000000141e-09,3.6137810296761064,11.193285844743004,34231.15021761601,13343.278894184305,4.999999999999354e-09,3.61548825185257,11.113489570078363,34342.919447485525,13427.081264562508,5.0000000000194744e-09,3.613445697724957,11.193285844743004
1,CC-discharge,28,1527.2727272727273,1527.2727272727273,7.213742309443026,-54.52767323623,-27.169354034493626,-27.35831920173638,34743.94258827475,13142.134692419584,4.99999999998758e-09,3.6049698944756505,11.52514718778776,34651.60693761417,13121.291222533559,4.999999999999773e-09,3.6070409762840585,11.607805094249214,34539.15927415394,13002.83477378386,4.999999999999235e-09,3.608772414967375,11.52514718778776,34654.934111644914,13089.78886124156,5.000000000018107e-09,3.606701333158968,11.607805094249214
1,CC-discharge,29,1581.8181818181818,1581.8181818181818,7.200458117486592,-54.52767323623,-27.169201899779647,-27.358471336450357,35059.1488285813,12806.628292631773,4.9999999999851175e-09,3.5983038314171134,11.936802914562556,34963.50643870284,12785.113064433823,5.000000000000856e-09,3.600401150883197,12.022326234690022,34847.16656371869,12662.392461038313,5.000000000001733e-09,3.602154286069479,11.936802914562556,34966.95055339341,12752.494679368025,5.00000000002822e-09,3.6000569666033977,12.022326234690022
1,CC-discharge,30,1636.3636363636365,1636.3636363636365,7.187363862416633,-54.52767323623,-27.16898364900439,-27.358689587225616,35374.35248410457,12471.124471128585,4.999999999987783e-09,3.5917353243896053,12.348455835386678,35275.40847976324,12448.932340755251,4.999999999998789e-09,3.5938564605692696,12.436850181081507,35155.17132753372,12321.952764508766,5.000000000001535e-09,3.5956285380270274,12.348455835386678,35278.96953606583,12415.197923398526,5.00000000002847e-09,3.5935074018473645,12.436850181081507
1,CC-discharge,31,1690.909090909091,1690.909090909091,7.174449799263854,-54.52767323623,-27.168683937671734,-27.358989298558267,35689.55255620919,12135.624254199674,4.99999999998784e-09,3.585259763279014,12.760104832255436,35587.31404211794,12112.748030265417,4.9999999999981e-09,3.58740209981549,12.851378051428354,35463.17258977121,11981.516725583386,5.000000000004272e-09,3.58919003598484,12.760104832255436,35590.99204135277,12077.897568710549,5.000000000031807e-09,3.5870476994483633,12.851378051428354
1,CC-discharge,32,1745.4545454545455,1745.4545454545455,7.161698200933262,-54.52767323623,-27.16828716724343,-27.359386068986574,36004.747919134024,11800.128794642878,4.999999999986478e-09,3.5788685031710377,13.171748552747218,35899.22423201106,11776.558985847594,5.000000000000259e-09,3.581029278293028,13.265911198152178,35771.16925038114,11641.085514019702,5.0000000000045066e-09,3.582829697762225,13.171748552747218,35903.01917591325,11740.592464379277,5.000000000029831e-09,3.5806689226402346,13.265911198152178
1,CC-discharge,33,1800.0,1800.0,7.149094753114445,-54.52767323623,-27.167770900660727,-27.359902335569274,36319.93715346537,11464.639546963475,4.999999999989038e-09,3.572554760070598,13.583385356291945,36211.14044424821,11440.363760164339,4.999999999997606e-09,3.5747309363859365,13.680451261823055,36079.15992236786,11300.660605721403,5.000000000008781e-09,3.5765399930438475,13.583385356291945,36215.05233507568,11403.281158262227,5.0000000000350775e-09,3.574363816728507,13.680451261823055
