#,protocol,Time,Clock,Pack Voltage,Pack Current,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Voltage","Cell 1,1 Anode SEI Length","Cell 1,1 Capacity by Area","Cell 1,2 Cathode Concentration","Cell 1,2 Anode Concentration","Cell 1,2 Voltage","Cell 1,2 Anode SEI Length","Cell 1,2 Capacity by Area","Cell 2,1 Cathode Concentration","Cell 2,1 Anode Concentration","Cell 2,1 Voltage","Cell 2,1 Anode SEI Length","Cell 2,1 Capacity by Area","Cell 2,2 Cathode Concentration","Cell 2,2 Anode Concentration","Cell 2,2 Voltage","Cell 2,2 Anode SEI Length","Cell 2,2 Capacity by Area"
38,CC_Charge,282.8282828282828,181768.19185251032,7.819111677974238,54.52767323623,44594.433077999514,2150.4985043333363,3.909555838987057,5.0000000000000655e-09,-0.0,44594.43307800401,2150.498504335268,3.90955583898715,5.0000000000000555e-09,-0.0,44594.433078003356,2150.4985043356915,3.909555838987181,5.0000000000000415e-09,-0.0,44594.43307800195,2150.4985043339107,3.909555838987087,5.000000000110745e-09,-0.0
38,CC_Charge,323.2323232323232,181808.59589291434,7.854319798910917,54.52767323623,44362.380216186684,2402.4160105429382,3.927159899455403,5.0000000000000655e-09,-0.0,44362.38021619116,2402.4160105448673,3.9271598994554844,5.0000000000000555e-09,-0.0,44362.38021619058,2402.416010545295,3.927159899455514,5.0000000000000415e-09,-0.0,44362.380216189114,2402.416010543521,3.927159899455433,5.000000000110744e-09,-0.0
38,CC_Charge,363.6363636363636,181848.99993331838,7.886160152147534,54.52767323623,44130.32738542117,2654.332820970007,3.9430800760737177,5.0000000000000655e-09,-0.0,44130.32738542568,2654.332820971953,3.943080076073789,5.0000000000000555e-09,-0.0,44130.32738542501,2654.3328209723772,3.9430800760738167,5.0000000000000415e-09,-0.0,44130.32738542362,2654.3328209706083,3.943080076073744,5.000000000110726e-09,-0.0
38,CC_Charge,404.04040404040404,181889.40397372242,7.914900883829912,54.52767323623,43898.27455811314,2906.2488247946794,3.9574504419149172,5.0000000000000655e-09,-0.0,43898.274558117584,2906.248824796633,3.9574504419149754,5.0000000000000555e-09,-0.0,43898.274558117,2906.2488247970446,3.957450441914994,5.0000000000000415e-09,-0.0,43898.27455811558,2906.248824795284,3.9574504419149372,5.000000000110727e-09,-0.0
38,CC_Charge,444.4444444444444,181929.80801412647,7.940806008894919,54.52767323623,43666.22173121433,3158.163924352722,3.970403004447427,5.0000000000000655e-09,-0.0,43666.221731218844,3158.1639243546797,3.970403004447474,5.0000000000000555e-09,-0.0,43666.2217312183,3158.1639243550917,3.9704030044474923,5.0000000000000415e-09,-0.0,43666.221731216756,3158.16392435333,3.970403004447446,5.0000000001107315e-09,-0.0
38,CC_Charge,484.8484848484848,181970.2120545305,7.9641354944140526,54.52767323623,43434.16890436634,3410.0780412367944,3.982067747207,5.0000000000000655e-09,-0.0,43434.16890437079,3410.0780412387717,3.982067747207037,5.0000000000000555e-09,-0.0,43434.16890437032,3410.078041239177,3.9820677472070525,5.0000000000000415e-09,-0.0,43434.168904368686,3410.0780412374206,3.982067747207015,5.000000000110766e-09,-0.0
38,CC_Charge,525.2525252525252,182010.61609493455,7.985142693552901,54.52767323623,43202.116077524865,3661.9911201584146,3.9925713467764288,5.0000000000000655e-09,-0.0,43202.116077529245,3661.991120160395,3.9925713467764568,5.0000000000000555e-09,-0.0,43202.11607752878,3661.9911201607883,3.9925713467764723,5.0000000000000415e-09,-0.0,43202.116077527025,3661.9911201590644,3.9925713467764434,5.00000000011076e-09,-0.0
38,CC_Charge,565.6565656565656,182051.0201353386,8.004070123613175,54.52767323623,42970.063250684114,3913.9031321162024,4.002035061806568,5.0000000000000655e-09,-0.0,42970.06325068852,3913.903132118207,4.002035061806595,5.0000000000000555e-09,-0.0,42970.06325068807,3913.903132118557,4.002035061806606,5.0000000000000415e-09,-0.0,42970.063250686326,3913.9031321168577,4.002035061806581,5.000000000110791e-09,-0.0
38,CC_Charge,606.060606060606,182091.42417574264,8.021146443992997,54.52767323623,42738.01042384349,4165.814092239518,4.010573221996487,5.0000000000000655e-09,-0.0,42738.01042384786,4165.8140922415505,4.010573221996501,5.0000000000000555e-09,-0.0,42738.010423847416,4165.814092241856,4.010573221996509,5.0000000000000415e-09,-0.0,42738.01042384565,4165.814092240171,4.010573221996496,5.000000000110744e-09,-0.0
38,CC_Charge,646.4646464646464,182131.82821614668,8.036584195246132,54.52767323623,42505.95759700289,4417.723996658971,4.018292097623058,5.0000000000000655e-09,-0.0,42505.957597007204,4417.723996660998,4.018292097623065,5.0000000000000555e-09,-0.0,42505.957597006796,4417.723996661332,4.018292097623073,5.0000000000000415e-09,-0.0,42505.95759700493,4417.723996659652,4.018292097623065,5.000000000110721e-09,-0.0
