,,,Global Time,Time,Pack Voltage,String 1 Iapp,String 2 Iapp,"Cell 1,1 Cathode vConcentration","Cell 1,1 Anode vConcentration","Cell 1,1 Anode vSEI Length","Cell 1,1 Voltage","Cell 1,1 Capacity by Area","Cell 1,2 Cathode vConcentration","Cell 1,2 Anode vConcentration","Cell 1,2 Anode vSEI Length","Cell 1,2 Voltage","Cell 1,2 Capacity by Area","Cell 2,1 Cathode vConcentration","Cell 2,1 Anode vConcentration","Cell 2,1 Anode vSEI Length","Cell 2,1 Voltage","Cell 2,1 Capacity by Area","Cell 2,2 Cathode vConcentration","Cell 2,2 Anode vConcentration","Cell 2,2 Anode vSEI Length","Cell 2,2 Voltage","Cell 2,2 Capacity by Area"
2,CC-charge,42,27578.721893751484,3054.545454545455,8.069919761850462,13.63191830906121,13.631918309053791,37587.8177799762,9783.552095346931,5.065176626935878e-09,4.034959880925091,-0.0,37587.81777998233,9783.552095342307,5.0651766292903086e-09,4.034959880925045,-0.0,37587.81777997627,9783.552095347417,5.065176633940498e-09,4.0349598809253715,-0.0,37587.817779982644,9783.5520953413,5.065176638717257e-09,4.034959880925416,-0.0
2,CC-charge,43,27651.449166478757,3127.2727272727275,8.076027910454581,13.631918309060863,13.631918309054138,37378.97023581955,10010.262142339245,5.065740092772057e-09,4.038013955227149,-0.0,37378.97023582601,10010.262142334506,5.065740095126878e-09,4.038013955227102,-0.0,37378.9702358195,10010.262142339683,5.0657400997769776e-09,4.038013955227433,-0.0,37378.970235826084,10010.262142333451,5.06574010455421e-09,4.038013955227479,-0.0
2,CC-charge,44,27724.17643920603,3200.0000000000005,8.082229822438833,13.63191830906049,13.63191830905451,37170.122691662815,10236.972105020843,5.066306258042166e-09,4.041114911219275,-0.0,37170.12269166943,10236.97210501594,5.066306260396623e-09,4.041114911219229,-0.0,37170.122691662655,10236.972105021203,5.06630626504659e-09,4.041114911219558,-0.0,37170.12269166967,10236.972105014886,5.066306269823788e-09,4.041114911219603,-0.0
2,CC-charge,45,27796.9037119333,3272.727272727273,8.088534383770567,13.631918309060021,13.63191830905498,36961.27514750624,10463.681983165357,5.06687512246748e-09,4.04426719188514,-0.0,36961.275147512955,10463.68198316039,5.066875124822044e-09,4.044267191885096,-0.0,36961.27514750594,10463.681983165745,5.0668751294719885e-09,4.044267191885426,-0.0,36961.27514751321,10463.681983159266,5.0668751342492775e-09,4.044267191885471,-0.0
2,CC-charge,46,27869.630984660573,3345.454545454546,8.094949452280057,13.631918309059984,13.631918309055017,36752.42760334967,10690.39177528462,5.067446726886073e-09,4.047474726139885,-0.0,36752.427603356475,10690.391775279564,5.06744672924265e-09,4.047474726139841,-0.0,36752.427603349366,10690.391775284917,5.06744673389059e-09,4.047474726140171,-0.0,36752.427603356635,10690.391775278353,5.067446738669298e-09,4.047474726140215,-0.0
2,CC-charge,47,27942.35825738785,3418.1818181818185,8.101481972476314,13.631918309059765,13.631918309055235,36543.58005919315,10917.101478760944,5.068021148934612e-09,4.050740986238013,-0.0,36543.58005920004,10917.101478755836,5.068021151292439e-09,4.05074098623797,-0.0,36543.58005919284,10917.101478761244,5.06802115593894e-09,4.0507409862383,-0.0,36543.58005920021,10917.10147875468,5.0680211607175794e-09,4.050740986238344,-0.0
2,CC-charge,48,28015.08553011512,3490.909090909091,8.108138079128981,13.631918309059392,13.631918309055608,36334.732515036565,11143.81108996426,5.06859849922639e-09,4.0540690395643475,-0.0,36334.73251504356,11143.8110899591,5.068598501582262e-09,4.054069039564304,-0.0,36334.732515036136,11143.811089964636,5.068598506228053e-09,4.054069039564634,-0.0,36334.732515043725,11143.811089957871,5.068598511006422e-09,4.054069039564678,-0.0
2,CC-charge,49,28087.812802842393,3563.636363636364,8.114923190768108,13.631918309059206,13.631918309055795,36125.88497087996,11370.520604354648,5.069178917991905e-09,4.05746159538391,-0.0,36125.884970887186,11370.520604349396,5.069178920348372e-09,4.057461595383865,-0.0,36125.88497087958,11370.520604355013,5.0691789249939485e-09,4.057461595384198,-0.0,36125.88497088719,11370.520604348154,5.069178929771134e-09,4.057461595384243,-0.0
2,CC-charge,50,28160.540075569665,3636.3636363636365,8.121842094161448,13.63191830905901,13.631918309055992,35917.0374267234,11597.230016571833,5.069762572162816e-09,4.060921047080582,-0.0,35917.037426730385,11597.23001656655,5.06976257451949e-09,4.06092104708054,-0.0,35917.03742672298,11597.230016572246,5.069762579163788e-09,4.060921047080867,-0.0,35917.03742673082,11597.230016565221,5.069762583939833e-09,4.0609210470809085,-0.0
2,CC-charge,51,28233.267348296937,3709.0909090909095,8.128899020735993,13.631918309059037,13.631918309055965,35708.18988256705,11823.939320512367,5.0703496528306905e-09,4.064449510367851,-0.0,35708.18988257375,11823.939320507061,5.0703496551844544e-09,4.064449510367814,-0.0,35708.18988256641,11823.93932051286,5.070349659827288e-09,4.064449510368143,-0.0,35708.189882574276,11823.939320505737,5.0703496646057744e-09,4.0644495103681795,-0.0
2,CC-charge,52,28305.994621024212,3781.818181818182,8.136097715833479,13.63191830905872,13.63191830905628,35499.342338410366,12050.648509396384,5.070940373055029e-09,4.068048857916592,-0.0,35499.34233841724,12050.648509391069,5.0709403754107365e-09,4.068048857916555,-0.0,35499.342338409726,12050.648509396866,5.070940380052751e-09,4.068048857916886,-0.0,35499.34233841769,12050.64850938958,5.070940384829077e-09,4.0680488579169225,-0.0
2,CC-charge,53,28378.721893751484,3854.545454545455,8.143442176109847,13.631918309058552,13.631918309056449,35290.49479425381,12277.357575386859,5.071534979887994e-09,4.071721088054776,-0.0,35290.49479426061,12277.35757538156,5.071534982244956e-09,4.071721088054739,-0.0,35290.49479425316,12277.35757538744,5.071534986887015e-09,4.07172108805507,-0.0,35290.49479426118,12277.357575380045,5.071534991661281e-09,4.071721088055107,-0.0
2,CC-charge,54,28451.449166478757,3927.2727272727275,8.15093416069222,13.631918309058234,13.631918309056767,35081.64725009718,12504.066510853254,5.072133714292024e-09,4.0754670803459625,-0.0,35081.64725010406,12504.066510847906,5.072133716649833e-09,4.075467080345924,-0.0,35081.64725009663,12504.066510853821,5.072133721291435e-09,4.0754670803462565,-0.0,35081.64725010456,12504.066510846389,5.072133726066169e-09,4.075467080346295,-0.0
2,CC-charge,55,28524.17643920603,4000.0000000000005,8.158576838212467,13.631918309057871,13.631918309057129,34872.79970594047,12730.775307286305,5.072736845295059e-09,4.079288419106088,-0.0,34872.79970594766,12730.775307280877,5.0727368476521246e-09,4.079288419106049,-0.0,34872.79970594,12730.775307286865,5.072736852292776e-09,4.079288419106379,-0.0,34872.79970594794,12730.775307279382,5.072736857069623e-09,4.079288419106418,-0.0
2,CC-charge,56,28596.9037119333,4072.727272727273,8.1663725819777,13.631918309057669,13.631918309057331,34663.95216178391,12957.483955681202,5.073344657989992e-09,4.0831862909887064,-0.0,34663.952161791196,12957.483955675842,5.0733446603474116e-09,4.083186290988666,-0.0,34663.952161783534,12957.483955681744,5.073344664988093e-09,4.083186290988993,-0.0,34663.95216179159,12957.48395567429,5.073344669763428e-09,4.083186290989033,-0.0
2,CC-charge,57,28669.630984660573,4145.454545454546,8.174323544305315,13.631918309057445,13.631918309057557,34455.104617627556,13184.192446561703,5.073957452678815e-09,4.087161772152508,-0.0,34455.104617634606,13184.1924465564,5.073957455036285e-09,4.0871617721524744,-0.0,34455.10461762672,13184.192446562214,5.073957459676786e-09,4.087161772152807,-0.0,34455.10461763505,13184.1924465548,5.073957464452205e-09,4.087161772152839,-0.0
2,CC-charge,58,28742.35825738785,4218.181818181819,8.182431697820132,13.63191830905717,13.631918309057829,34246.257073471075,13410.900769999847,5.074575544199422e-09,4.091215848909916,-0.0,34246.25707347806,13410.900769994585,5.074575546556947e-09,4.091215848909884,-0.0,34246.25707346995,13410.900770000488,5.0745755511974865e-09,4.091215848910217,-0.0,34246.25707347858,13410.900769992946,5.074575555972892e-09,4.091215848910248,-0.0
2,CC-charge,59,28815.08553011512,4290.909090909091,8.190698874104374,13.631918309056964,13.631918309058035,34037.40952931474,13637.608915630404,5.075199261439942e-09,4.0953494370520325,-0.0,34037.40952932159,13637.60891562513,5.075199263797329e-09,4.095349437052002,-0.0,34037.409529313285,13637.608915631014,5.075199268437892e-09,4.095349437052342,-0.0,34037.40952932212,13637.608915623488,5.0751992732133786e-09,4.09534943705237,-0.0
2,CC-charge,60,28887.812802842393,4363.636363636364,8.19912680018819,13.631918309056841,13.63191830905816,33828.56198515805,13864.316872659892,5.0758289470099906e-09,4.099563400093941,-0.0,33828.561985164844,13864.316872654714,5.075828949367656e-09,4.099563400093914,-0.0,33828.561985156644,13864.3168726606,5.075828954008388e-09,4.099563400094248,-0.0,33828.56198516552,13864.3168726531,5.07582895878361e-09,4.099563400094276,-0.0
2,CC-charge,61,28895.18282237612,4371.006383170089,8.19999,13.631918309056694,13.631918309058308,33807.39784105799,13887.290942388398,5.075893034699072e-09,4.099994999999845,-0.0,33807.39784106478,13887.290942383212,5.075893037056479e-09,4.0999949999998195,-0.0,33807.39784105657,13887.290942389107,5.075893041697295e-09,4.099995000000154,-0.0,33807.39784106544,13887.290942381598,5.07589304647252e-09,4.099995000000181,-0.0
2,CV-charge,0,28895.18282237612,0.0,8.2,13.648899622420346,13.64889962242191,33807.39784105799,13887.290942388398,5.075893034699072e-09,4.099999999999844,0.0,33807.39784106478,13887.290942383212,5.075893037056479e-09,4.0999999999998185,0.0,33807.39784105657,13887.290942389107,5.075893041697295e-09,4.100000000000155,0.0,33807.39784106544,13887.290942381598,5.07589304647252e-09,4.10000000000018,0.0
2,CV-charge,1,28967.91009510339,72.72727272727273,8.2,12.900274217013383,12.9002742170164,33539.09142147302,14143.055916570092,5.076510399192583e-09,4.099999999999852,-0.0,33539.09142147985,14143.055916564907,5.076510401542034e-09,4.099999999999828,-0.0,33539.091421471654,14143.05591657084,5.076510406197604e-09,4.100000000000146,-0.0,33539.09142148038,14143.055916563277,5.0765104109364394e-09,4.10000000000017,-0.0
2,CV-charge,2,29040.637367830663,145.45454545454547,8.200000000000001,12.381613940260284,12.381613940262083,33347.511248211405,14351.497190464344,5.077108072526299e-09,4.09999999999986,-0.0,33347.51124821809,14351.497190459122,5.0771080748701036e-09,4.09999999999982,-0.0,33347.51124820993,14351.497190465025,5.077108079497875e-09,4.100000000000141,-0.0,33347.511248218696,14351.497190457443,5.077108085133096e-09,4.10000000000018,-0.0
2,CV-charge,3,29113.36464055794,218.1818181818182,8.2,11.895224001937205,11.895224001938859,33164.35922524667,14551.663696755304,5.077688880608746e-09,4.099999999999864,-0.0,33164.359225253495,14551.663696750118,5.077688882902954e-09,4.099999999999817,-0.0,33164.359225245265,14551.663696755957,5.077688887601606e-09,4.100000000000136,-0.0,33164.35922525406,14551.663696748463,5.077688893778614e-09,4.100000000000183,-0.0
