,,,Global Time,Time,Pack Voltage,Pack Current,String 1 Iapp,String 2 Iapp,String 3 Iapp,String 4 Iapp,String 5 Iapp,String 6 Iapp,String 7 Iapp,String 8 Iapp,String 9 Iapp,String 10 Iapp,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Anode SEI Length","Cell 1,1 Voltage","Cell 1,1 Capacity by Area","Cell 1,2 Cathode Concentration","Cell 1,2 Anode Concentration","Cell 1,2 Anode SEI Length","Cell 1,2 Voltage","Cell 1,2 Capacity by Area","Cell 1,3 Cathode Concentration","Cell 1,3 Anode Concentration","Cell 1,3 Anode SEI Length","Cell 1,3 Voltage","Cell 1,3 Capacity by Area","Cell 1,4 Cathode Concentration","Cell 1,4 Anode Concentration","Cell 1,4 Anode SEI Length","Cell 1,4 Voltage","Cell 1,4 Capacity by Area","Cell 1,5 Cathode Concentration","Cell 1,5 Anode Concentration","Cell 1,5 Anode SEI Length","Cell 1,5 Voltage","Cell 1,5 Capacity by Area","Cell 1,6 Cathode Concentration","Cell 1,6 Anode Concentration","Cell 1,6 Anode SEI Length","Cell 1,6 Voltage","Cell 1,6 Capacity by Area","Cell 1,7 Cathode Concentration","Cell 1,7 Anode Concentration","Cell 1,7 Anode SEI Length","Cell 1,7 Voltage","Cell 1,7 Capacity by Area","Cell 1,8 Cathode Concentration","Cell 1,8 Anode Concentration","Cell 1,8 Anode SEI Length","Cell 1,8 Voltage","Cell 1,8 Capacity by Area","Cell 1,9 Cathode Concentration","Cell 1,9 Anode Concentration","Cell 1,9 Anode SEI Length","Cell 1,9 Voltage","Cell 1,9 Capacity by Area","Cell 1,10 Cathode Concentration","Cell 1,10 Anode Concentration","Cell 1,10 Anode SEI Length","Cell 1,10 Voltage","Cell 1,10 Capacity by Area","Cell 2,1 Cathode Concentration","Cell 2,1 Anode Concentration","Cell 2,1 Anode SEI Length","Cell 2,1 Voltage","Cell 2,1 Capacity by Area","Cell 2,2 Cathode Concentration","Cell 2,2 Anode Concentration","Cell 2,2 Anode SEI Length","Cell 2,2 Voltage","Cell 2,2 Capacity by Area","Cell 2,3 Cathode Concentration","Cell 2,3 Anode Concentration","Cell 2,3 Anode SEI Length","Cell 2,3 Voltage","Cell 2,3 Capacity by Area","Cell 2,4 Cathode Concentration","Cell 2,4 Anode Concentration","Cell 2,4 Anode SEI Length","Cell 2,4 Voltage","Cell 2,4 Capacity by Area","Cell 2,5 Cathode Concentration","Cell 2,5 Anode Concentration","Cell 2,5 Anode SEI Length","Cell 2,5 Voltage","Cell 2,5 Capacity by Area","Cell 2,6 Cathode Concentration","Cell 2,6 Anode Concentration","Cell 2,6 Anode SEI Length","Cell 2,6 Voltage","Cell 2,6 Capacity by Area","Cell 2,7 Cathode Concentration","Cell 2,7 Anode Concentration","Cell 2,7 Anode SEI Length","Cell 2,7 Voltage","Cell 2,7 Capacity by Area","Cell 2,8 Cathode Concentration","Cell 2,8 Anode Concentration","Cell 2,8 Anode SEI Length","Cell 2,8 Voltage","Cell 2,8 Capacity by Area","Cell 2,9 Cathode Concentration","Cell 2,9 Anode Concentration","Cell 2,9 Anode SEI Length","Cell 2,9 Voltage","Cell 2,9 Capacity by Area","Cell 2,10 Cathode Concentration","Cell 2,10 Anode Concentration","Cell 2,10 Anode SEI Length","Cell 2,10 Voltage","Cell 2,10 Capacity by Area"
1,CV-charge,42,14526.00487963087,3054.545454545455,8.2,36.95066489733795,3.709270826714779,3.6822037312023683,3.701092809790496,3.683938804291169,3.6983758860609885,3.673640203838709,3.6778693808878273,3.7205935280572495,3.6938855826748584,3.709794143819501,29199.633216620627,18877.913614721696,5.040997736443095e-09,4.100396988932079,-0.0,29221.99507823615,18904.588821613022,5.041107104115104e-09,4.100094656709777,-0.0,29196.969531756356,18891.26701850865,5.0410859898636034e-09,4.100011235621163,-0.0,29240.932685573145,18888.936628122698,5.041074981186797e-09,4.099365578097835,-0.0,29189.993274942084,18789.241709946546,5.040620704081573e-09,4.100622821533106,-0.0,29203.359810582,18840.282772337054,5.040859020028036e-09,4.100098670111225,-0.0,29197.42311355693,18844.74255047577,5.040867445161655e-09,4.10031762850974,-0.0,29217.334766501088,18826.12096336003,5.04079822670818e-09,4.099905847981029,-0.0,29235.21549698522,18923.196788326986,5.0411995751377295e-09,4.099717939828253,-0.0,29246.806442018347,18861.49931668702,5.0409337575111985e-09,4.09962015592351,-0.0,29239.544434283805,18917.19090250518,5.0411781701601145e-09,4.09960301106792,-0.0,29220.151360698597,18949.078940558044,5.041312181770113e-09,4.099905343290222,-0.0,29229.312461554968,18793.168212240675,5.040640019320324e-09,4.099988764378836,-0.0,29186.15374807348,18796.906712514912,5.04065627394768e-09,4.100634421902162,-0.0,29234.83786096428,18907.89108786617,5.041158961876264e-09,4.099377178466894,-0.0,29226.853241998466,18806.858067054,5.040706786734816e-09,4.099901329888774,-0.0,29237.853446680318,18849.47747703341,5.0408890697728075e-09,4.0996823714902595,-0.0,29212.400505873677,18802.197596173537,5.040689381514926e-09,4.10009415201897,-0.0,29206.59216988848,18896.19169566504,5.041075314776999e-09,4.100282060171748,-0.0,29190.901227206505,18879.51189981745,5.041016256700934e-09,4.100379844076489,-0.0
1,CV-charge,43,14598.732152358141,3127.2727272727275,8.2,36.069994365643645,3.620622563781538,3.5939988769219675,3.612998987472567,3.5962478394040107,3.610305523945625,3.5863495051733603,3.5903405985578747,3.632259674975213,3.605533491505325,3.621337303906179,29144.313004599197,18938.345285064388,5.041287822330758e-09,4.100392769744197,-0.0,29166.185556655408,18964.726369104563,5.041396917641648e-09,4.100093330721209,-0.0,29141.89622226301,18951.094213672946,5.0413744561795484e-09,4.100011984465403,-0.0,29185.149087208145,18948.814369853033,5.041363552010754e-09,4.099372526424863,-0.0,29135.00440189081,18850.71237580957,5.040911892437582e-09,4.100615740820031,-0.0,29148.29443381445,18900.955880241516,5.0411489273155385e-09,4.100098003446091,-0.0,29142.37870477799,18905.517584068446,5.0411577956236985e-09,4.100314514621086,-0.0,29162.093352239026,18886.994673144094,5.041088422085005e-09,4.099906958253722,-0.0,29179.281430052033,18982.9861330484,5.041488732022033e-09,4.099720933686694,-0.0,29190.859255177435,18922.105985756065,5.041223990647464e-09,4.099623688187259,-0.0,29183.579040767443,18976.986323281784,5.041467193546078e-09,4.099607230255803,-0.0,29164.37171199989,19008.494138775455,5.041600784140918e-09,4.099906669278791,-0.0,29173.718243140993,18854.57425742927,5.040931098546238e-09,4.0999880155345965,-0.0,29131.25244381582,18858.265951352383,5.040947297073558e-09,4.1006274735751385,-0.0,29179.126362826333,18967.4521091487,5.041446988145865e-09,4.099384259179968,-0.0,29171.41024480135,18868.069353483774,5.0409975835406745e-09,4.099901996553908,-0.0,29182.158302867447,18910.176053972904,5.041179293370702e-09,4.099685485378912,-0.0,29157.238332492238,18863.45632790334,5.04098021257646e-09,4.100093041746277,-0.0,29151.1211309559,18956.419162053407,5.041365204807432e-09,4.1002790663133055,-0.0,29135.85558640973,18939.827221504613,5.041306004902574e-09,4.100376311812742,-0.0
1,CV-charge,44,14671.459425085413,3200.0000000000005,8.2,35.21548298432531,3.5346149011436685,3.5084273755864492,3.52751767291976,3.5111577025715888,3.524847855607474,3.5016440124835224,3.505408495751589,3.5465398807365607,3.5198154857724244,3.5355096017522714,29090.30806760578,18997.33845868412,5.04157477846229e-09,4.100388641648032,-0.0,29111.705996695448,19023.42912337093,5.041683601045893e-09,4.100091990165309,-0.0,29088.127043776207,19009.50304507676,5.041659839849089e-09,4.100012834143724,-0.0,29130.686519599203,19007.27246299436,5.04164903774364e-09,4.099379358983309,-0.0,29081.318271120796,18910.725035065578,5.041199930505863e-09,4.100608745817134,-0.0,29094.53076744191,18960.193034346434,5.0414357258933466e-09,4.100097401636674,-0.0,29088.63754396112,18964.852000465653,5.041445024236709e-09,4.100311499488163,-0.0,29108.15674294175,18946.428859907803,5.041375504901765e-09,4.099908061510011,-0.0,29124.678302242053,19041.35112324345,5.0417747803283165e-09,4.099723861848342,-0.0,29136.23920303591,18981.273300525307,5.041511098707275e-09,4.0996270777559225,-0.0,29128.94426190109,19035.358391166697,5.041753112808498e-09,4.099611358351966,-0.0,29109.921313039733,19066.491776519553,5.041886285700637e-09,4.09990800983469,-0.0,29119.440490809648,18914.52451112659,5.041219032263976e-09,4.099987165856274,-0.0,29077.651276400808,18918.17041954614,5.0412351761171955e-09,4.10062064101669,-0.0,29124.734726692313,19025.600414491237,5.041731940291172e-09,4.099391254182864,-0.0,29117.277884705614,18927.831950063293,5.041285250335601e-09,4.099902598363325,-0.0,29127.781814015154,18969.435825903292,5.041466398159872e-09,4.099688500511836,-0.0,29103.37909240176,18923.266432479137,5.041267915876151e-09,4.100091938489988,-0.0,29096.97001349521,19015.211837469436,5.041651968566251e-09,4.100276138151656,-0.0,29082.11569455362,18998.710107560873,5.0415926396812765e-09,4.100372922244076,-0.0
1,CV-charge,45,14744.186697812685,3272.727272727273,8.199999999999998,34.386029789103745,3.4511363475276555,3.4253777573167117,3.444539116330149,3.428559122415466,3.4418930834173103,3.4194152863799223,3.422963939321658,3.4633245932616585,3.436620238272853,3.452200304860357,29037.579656474743,19054.93561460721,5.0418586948761275e-09,4.100384601940359,-0.0,29058.517129078915,19080.73954896081,5.041967244667456e-09,4.100090635808179,-0.0,29035.623742107717,19066.535214841842,5.041942229384038e-09,4.100013780909778,-0.0,29077.506228910846,19064.35265168788,5.041931526960057e-09,4.099386079063403,-0.0,29028.896656466466,18969.322569721964,5.041484908252162e-09,4.100601834358532,-0.0,29042.03067885683,19018.03639783522,5.041719504627225e-09,4.1000968624383844,-0.0,29036.16138942099,19022.78817099753,5.041729220343907e-09,4.100308579940182,-0.0,29055.486744674527,19004.46575908825,5.041659564002081e-09,4.099909157878761,-0.0,29071.366869110643,19098.333856704252,5.042057809760397e-09,4.099726726263625,-0.0,29082.907271099404,19039.043673619854,5.0417951713432564e-09,4.0996303293338405,-0.0,29075.600896599164,19092.34913798031,5.042036017451432e-09,4.099615398059639,-0.0,29056.760915560295,19123.11380830606,5.042168776176464e-09,4.09990936419182,-0.0,29066.440588547473,18973.06177590351,5.0415039102935435e-09,4.099986219090219,-0.0,29025.31210493834,18976.66289399964,5.041520000880788e-09,4.100613920936596,-0.0,29071.624224055777,19082.37755382158,5.0420139066920236e-09,4.099398165641466,-0.0,29064.417767602496,18986.188393943776,5.041569876426363e-09,4.099903137561613,-0.0,29074.685286344222,19027.29911085472,5.041750473420678e-09,4.099691420059818,-0.0,29050.78464645506,18981.670412455394,5.041552580572762e-09,4.100090842121239,-0.0,29044.099897930148,19072.612128165798,5.0419356961261e-09,4.1002732737363745,-0.0,29029.643165832294,19056.202766739705,5.041876250447277e-09,4.100369670666159,-0.0
1,CV-charge,46,14816.91397053996,3345.454545454546,8.2,33.58059578319281,3.3700817087827097,3.3447448660857684,3.3639597334724054,3.3483489668071127,3.3613375809904533,3.3395609678908733,3.3429039282507946,3.3825103970672585,3.3558427163732776,3.3713049174721585,28986.090637287154,19111.17745624043,5.042139658078124e-09,4.100380647997178,-0.0,29006.581325565967,19136.69833093264,5.042247935291513e-09,4.100089268451104,-0.0,28984.3496497924,19122.230690607314,5.042221709834869e-09,4.100014820962384,-0.0,29025.57106893334,19120.09494365017,5.042211104771314e-09,4.09939268980637,-0.0,28977.702917882983,19026.54607759417,5.0417669121331166e-09,4.1005950044395485,-0.0,28990.75761481291,19074.526382817952,5.042000348917878e-09,4.100096383601173,-0.0,28984.91358638772,19079.366703889224,5.042010469799757e-09,4.100305752857039,-0.0,29004.046744025516,19061.145853583832,5.041940684768301e-09,4.099910247459529,-0.0,29019.30952371122,19153.974669807005,5.042337906495119e-09,4.099729528827679,-0.0,29030.82606723786,19095.45774914011,5.042076294698119e-09,4.099633447578577,-0.0,29023.511377862967,19147.998838617088,5.042315993463382e-09,4.099619352002822,-0.0,29004.85291146399,19178.400430534948,5.0424483417606355e-09,4.099910731548897,-0.0,29014.68152207101,19030.227074077302,5.04178581895181e-09,4.099985179037616,-0.0,28974.198370737104,19033.784372232214,5.041801857663488e-09,4.100607310193631,-0.0,29019.757733373026,19137.823348300142,5.042292972269883e-09,4.099404995560452,-0.0,29012.793089575243,19043.179455671405,5.041851547640741e-09,4.099903616398828,-0.0,29022.83163175226,19083.806465968606,5.042031604946736e-09,4.099694247142961,-0.0,28999.418433760187,19038.709006764595,5.041834292354024e-09,4.100089752540471,-0.0,28992.473488628675,19128.66066607327,5.0422164740216824e-09,4.100270471172322,-0.0,28978.40121066165,19112.345647771872,5.04215692310827e-09,4.1003665524214234,-0.0
1,CV-charge,47,14889.641243267231,3418.1818181818185,8.2,32.79819979672675,3.2913516655632122,3.2664294349789653,3.2856816945262173,3.270429833430234,3.2830834814216217,3.2619843738394314,3.2651311846774824,3.3039996053515694,3.277383759379052,3.2927247635589567,28935.805401019974,19166.10301090659,5.0424177512309404e-09,4.10037677727305,-0.0,28955.8625069016,19191.344474890113,5.042525756340927e-09,4.100087888924427,-0.0,28934.269597795857,19176.627802243158,5.0424983629764875e-09,4.100015950462115,-0.0,28974.84541162059,19174.537707004856,5.0424878530088486e-09,4.099399194210597,-0.0,28927.701913145764,19082.434971838997,5.042046025283741e-09,4.100588254206055,-0.0,28940.67651370741,19129.70174778716,5.042278340886063e-09,4.100095962876534,-0.0,28934.85897868893,19134.62654258864,5.042288855156555e-09,4.1003030151731235,-0.0,28953.801620410835,19116.507971194733,5.0422189493094515e-09,4.099911330325244,-0.0,28968.470204900932,19208.312236353333,5.042615153372665e-09,4.099732271380624,-0.0,28979.959731183775,19150.55450152507,5.042354551596274e-09,4.099636437092238,-0.0,28972.639681372453,19202.346109532755,5.042593123504612e-09,4.099623222726949,-0.0,28954.16124080652,19232.390180321323,5.04272506530015e-09,4.099912111075574,-0.0,28964.1277897004,19086.059746979638,5.042064841240533e-09,4.099984049537885,-0.0,28924.275009257824,19089.574171606295,5.042080829449274e-09,4.100600805789404,-0.0,28969.09965060617,19191.975986761412,5.042569218671781e-09,4.099411745793946,-0.0,28962.368548580613,19098.844237507114,5.042130346526439e-09,4.0999040371234665,-0.0,28972.185278450692,19138.996785705105,5.042309875230222e-09,4.099696984826877,-0.0,28949.245384111768,19094.421288773054,5.042113133624482e-09,4.100088669674755,-0.0,28942.055022966033,19183.396408365497,5.042494385439082e-09,4.100267728619376,-0.0,28928.35454663451,19167.177537751533,5.042434740261622e-09,4.100363562907762,-0.0
1,CV-charge,48,14962.368515994505,3490.909090909091,8.2,32.037914658729186,3.2148523830114097,3.190337693756065,3.2096125438937615,3.1947096711834084,3.2070382965532485,3.1865941226259444,3.189553775726679,3.2276998826908025,3.2011496879765655,3.2163666013112975,28886.68977919903,19219.749722745117,5.042693054333868e-09,4.100372987300416,-0.0,28906.326056900634,19244.715400324625,5.042800788053637e-09,4.100086498082094,-0.0,28885.349833065535,19229.763332156133,5.042772267479827e-09,4.100017165546463,-0.0,28925.295063548823,19227.71776069526,5.042761850400947e-09,4.0994055951374655,-0.0,28878.859915398487,19137.027073888647,5.042322327695153e-09,4.100581581944398,-0.0,28891.75372365635,19183.59968862867,5.04255355954507e-09,4.100095598023907,-0.0,28885.96382627377,19188.605057579844,5.042564455839491e-09,4.100300363880732,-0.0,28904.7176641625,19170.589375626467,5.0424944366297034e-09,4.099912406524673,-0.0,28918.814311750728,19261.383659820836,5.04288963007171e-09,4.099734955707895,-0.0,28930.27385003293,19204.37132784583,5.042630021717157e-09,4.09963930241373,-0.0,28922.95124015829,19255.42800066719,5.042867487086729e-09,4.099627012699584,-0.0,28904.651305931533,19285.1200277203,5.042999026473231e-09,4.099913501917905,-0.0,28914.745319132,19140.59754764134,5.0423410570227685e-09,4.099982834453537,-0.0,28875.508367891776,19144.070021976473,5.042356996083846e-09,4.100594404862536,-0.0,28919.61580568382,19244.872115758622,5.0428427244438575e-09,4.099418418055601,-0.0,28913.110261960443,19153.220265246888,5.042406352461191e-09,4.099904401976092,-0.0,28922.71208751396,19192.907393538273,5.042585363639568e-09,4.0996996361192695,-0.0,28900.2318361968,19148.844757860476,5.042389183675487e-09,4.100087593475327,-0.0,28892.810186443516,19236.856730385945,5.042769510394594e-09,4.1002650442921045,-0.0,28879.46931538433,19220.735653988104,5.042709781365751e-09,4.100360697586271,-0.0
1,CV-charge,49,15035.095788721777,3563.636363636364,8.2,31.298863655481302,3.1404951497664055,3.116381005993032,3.1356648483907885,3.1211014298489026,3.1331145646810894,3.1133037878753913,3.116084763574823,3.1535238958048994,3.127051943052691,3.142142266493275,28838.710965116617,19272.1535394801,5.042965644384543e-09,4.100369275688781,-0.0,28857.93874221485,19296.84702778267,5.043073107651419e-09,4.100085096796552,-0.0,28837.55794148703,19281.672599661786,5.043043499074784e-09,4.100018462343604,-0.0,28876.887187849337,19279.670458960107,5.0430331727308635e-09,4.09941189531694,-0.0,28831.144536105407,19190.358700275832,5.04259589637879e-09,4.100574986072055,-0.0,28843.95692592571,19236.255923670156,5.042826080965876e-09,4.100095286816474,-0.0,28838.195728145176,19241.338132165165,5.0428373483101555e-09,4.100297796033008,-0.0,28856.762499972636,19223.425851536413,5.0427672227949994e-09,4.09991347608472,-0.0,28870.308623605648,19313.224559510767,5.04316141327884e-09,4.09973758354066,-0.0,28881.735379297512,19256.94413402262,5.0429027817581716e-09,4.099642048011794,-0.0,28874.412864898124,19307.280081298188,5.043139160734185e-09,4.0996307243112176,-0.0,28856.28989128036,19336.62546184478,5.04327030195864e-09,4.099914903203446,-0.0,28866.50138966293,19193.87672739572,5.042614543185564e-09,4.0999815376563955,-0.0,28827.86612913083,19197.30815225503,5.042630434437655e-09,4.10058810468306,-0.0,28871.27338444256,19296.546923695463,5.043113565192555e-09,4.099425013927944,-0.0,28864.985689349163,19206.343574021943,5.042679641942002e-09,4.099904713183526,-0.0,28874.37927490022,19245.574127631495,5.042858146580092e-09,4.099702203966991,-0.0,28852.345461148056,19202.015425003472,5.042662518850837e-09,4.10008652391528,-0.0,28844.70603341001,19289.07751242723,5.043041925902009e-09,4.100262416459337,-0.0,28831.71300491006,19273.0557298073,5.0429821229041375e-09,4.100357951988205,-0.0
1,CV-charge,50,15107.82306144905,3636.3636363636365,8.199999999999998,30.580217251361887,3.0681960438301354,3.0444755333100324,3.063755871456905,3.049522735673445,3.061229524331959,3.042031577646618,3.0446418813966156,3.0813889900558196,3.0550067514161117,3.0699683422442474,28791.837440190142,19323.348993511157,5.043235595538713e-09,4.100365640123874,-0.0,28810.668637356204,19347.773860309702,5.043342789495045e-09,4.100083685954075,-0.0,28790.862775842063,19332.38953987148,5.043312130700419e-09,4.100019836985032,-0.0,28829.59023121495,19330.42977031289,5.04330189298975e-09,4.0994180973529275,-0.0,28784.524653011875,19242.464743811186,5.042866805519323e-09,4.100568465128824,-0.0,28797.255063328583,19287.704773204623,5.043095978423641e-09,4.100095027046423,-0.0,28791.523550296723,19292.86024266591,5.043107606218442e-09,4.100295308746568,-0.0,28809.905015289576,19275.051784062347,5.043037381079628e-09,4.099914539012558,-0.0,28822.92122536736,19363.869151059385,5.043430576838794e-09,4.099740156556304,-0.0,28834.31256910036,19308.307415418432,5.043172905594482e-09,4.09964467827883,-0.0,28826.99266941904,19357.936520279763,5.043408218140581e-09,4.099634359876124,-0.0,28809.04508845268,19386.940571332205,5.043538965586952e-09,4.099916314045926,-0.0,28819.364559470112,19245.932116843367,5.042885373796159e-09,4.099980163014966,-0.0,28781.317238726224,19249.323371344923,5.042901218559657e-09,4.100581902647072,-0.0,28824.040855641255,19347.03421947944,5.043381813736281e-09,4.099431534871175,-0.0,28817.963560580785,19258.24878852938,5.042950288639023e-09,4.099904972953577,-0.0,28827.155338537203,19297.031420936437,5.043128297647563e-09,4.0997046912534305,-0.0,28805.55519104315,19253.96789280854,5.0429332126962044e-09,4.100085460987442,-0.0,28797.71091296372,19340.09322083114,5.0433117061239615e-09,4.100259843443695,-0.0,28785.054376959666,19324.17209475803,5.0432518385418455e-09,4.100355321721168,-0.0
1,CV-charge,51,15180.550334176323,3709.0909090909095,8.2,29.881190050517763,2.997875623066564,2.974541924431129,2.993807271240925,2.979895590723019,2.9913048119643486,2.9727000370958905,2.975147233066262,3.011216889582275,2.9849348161965614,2.9997658531507896,28746.03890508768,19373.36927774905,5.043502979251177e-09,4.100362078366693,-0.0,28764.485054580655,19397.52905960254,5.043609905232485e-09,4.100082266450536,-0.0,28745.234388405184,19381.946777490226,5.043578232647387e-09,4.100021285617013,-0.0,28783.37385560147,19380.028351427027,5.043568081518338e-09,4.099424203728397,-0.0,28738.970342744935,19293.378749520103,5.043135126620191e-09,4.10056201776855,-0.0,28751.618273222095,19337.979233898677,5.0433633225437125e-09,4.100094816529647,-0.0,28745.91735829144,19343.20453345075,5.043375300546828e-09,4.100292899203671,-0.0,28764.11529331473,19325.50023324072,5.043304982111793e-09,4.099915595297627,-0.0,28776.62143762002,19413.350321722326,5.043697191901957e-09,4.099742676378951,-0.0,28787.974895132495,19358.49433222319,5.043440464416654e-09,4.099647197525408,-0.0,28780.660001018154,19407.43016107908,5.043674730311054e-09,4.099637921633306,-0.0,28762.88622613128,19436.09811958216,5.0438050884901295e-09,4.099917733549463,-0.0,28773.30459756903,19296.797201598947,5.043153620244061e-09,4.0999787143829876,-0.0,28735.831838471935,19300.14914385475,5.043169419821558e-09,4.100575796271602,-0.0,28777.887902675164,19396.366506101138,5.04364754024563e-09,4.09943798223145,-0.0,28772.013808222873,19308.96919810072,5.043218363530571e-09,4.099905183470351,-0.0,28781.009990102288,19347.312376128666,5.0433958877714024e-09,4.099707100796328,-0.0,28759.83115199716,19304.73543039911,5.0432013361039635e-09,4.100084404702373,-0.0,28751.794399656144,19389.936983825737,5.043578922522342e-09,4.100257323621048,-0.0,28739.463399099488,19374.11774963513,5.043518999266576e-09,4.100352802474592,-0.0
1,CV-charge,52,15253.277606903595,3781.818181818182,8.2,29.201037979638926,2.929458638309448,2.9065050270296457,2.9257448206149967,2.912146094080253,2.9232661816337266,2.905235772688953,2.907527014667675,2.9429334191365752,2.916761029881533,2.9314599815961224,28701.286215269734,19422.246316579927,5.04376786441569e-09,4.1003585882524805,-0.0,28719.358478285194,19446.144517255965,5.043874523933527e-09,4.100080839187489,-0.0,28700.64396784065,19430.375695899857,5.043841872690369e-09,4.100022804410953,-0.0,28738.208874290754,19428.49761630103,5.043831806140359e-09,4.099430216810325,-0.0,28694.45281771486,19343.13298572777,5.0434009286372935e-09,4.100555642751343,-0.0,28707.017824767416,19387.11104845477,5.043628181433483e-09,4.10009465311007,-0.0,28701.348354138157,19392.402887170854,5.043640499743658e-09,4.100290564654136,-0.0,28719.364550256807,19374.8030036808,5.0435700940032365e-09,4.099916644913485,-0.0,28731.379751238135,19461.699700818543,5.043961327059701e-09,4.0997451445800985,-0.0,28742.692994024295,19407.53678001037,5.043705526869281e-09,4.09964960997551,-0.0,28735.385375252332,19455.792591992686,5.043938765699976e-09,4.099641411747518,-0.0,28717.783804511113,19484.129615147584,5.04406873923381e-09,4.09991916081251,-0.0,28728.292420112262,19346.504193197434,5.04341935137483e-09,4.099977195589046,-0.0,28691.381203277713,19349.817660973535,5.043435107052657e-09,4.100569783189674,-0.0,28732.785359648013,19444.575049509986,5.04391081237727e-09,4.0994443572486565,-0.0,28727.107504411124,19358.536826979846,5.043483935076318e-09,4.099905346889928,-0.0,28735.914091154602,19396.448835753046,5.043660985348045e-09,4.099709435345863,-0.0,28715.1446015081,19354.35004353266,5.043466957444151e-09,4.100083355086514,-0.0,28706.927228641038,19438.64066248501,5.0438436439915025e-09,4.1002548554199,-0.0,28694.911181128595,19422.92443669447,5.0437836735232846e-09,4.10035039002449,-0.0
1,CV-charge,53,15326.00487963087,3854.545454545455,8.2,28.539055673883205,2.86287376723439,2.8402936204916887,2.859498147335091,2.846204183102761,2.857043244846043,2.8395691962199434,2.841711256051588,2.8764682458780295,2.8504142081485173,2.8649798045751553,28657.551320626735,19470.010832311673,5.044030317490387e-09,4.100355167689644,-0.0,28675.26050358265,19493.650921460958,5.044136712219316e-09,4.100079405068638,-0.0,28657.06378008697,19477.70650186654,5.044103116213726e-09,4.100024389572855,-0.0,28694.067191993287,19475.867801043136,5.044093132286136e-09,4.099436138854481,-0.0,28650.944367007476,19391.758510637566,5.043664278108142e-09,4.100549338936247,-0.0,28663.426060154143,19435.130770869793,5.043890620805556e-09,4.1000945346634,-0.0,28657.788817162145,19440.48599054468,5.043903269849026e-09,4.100288302416857,-0.0,28675.625076545235,19422.99070984197,5.0438327824759e-09,4.099917687819528,-0.0,28687.16776615674,19508.947725685837,5.0442230484732e-09,4.099747562679283,-0.0,28698.438602813214,19455.465455812075,5.043968159175965e-09,4.0996519197623265,-0.0,28691.140414873076,19503.054211895356,5.044200390336913e-09,4.099644832310356,-0.0,28673.709433909302,19531.06537763119,5.044329983946828e-09,4.099920594931361,-0.0,28684.300030717463,19395.0840955087,5.043682633619345e-09,4.099975610427147,-0.0,28647.937682219395,19398.35990685747,5.043698346664935e-09,4.100563861145519,-0.0,28688.705151488768,19491.689943124984,5.0441716953979365e-09,4.099450661063753,-0.0,28683.216801666,19406.982500162077,5.043747069354768e-09,4.099905465336601,-0.0,28691.83959330579,19444.471447925876,5.043923656367251e-09,4.099711697583144,-0.0,28671.46786975296,19402.842540289257,5.043730142689949e-09,4.100082312180473,-0.0,28663.081234952384,19486.234917168083,5.044105936989819e-09,4.100252437320717,-0.0,28651.36991552041,19470.62270541283,5.044045927342127e-09,4.100348080237675,-0.0
1,CV-charge,54,15398.732152358141,3927.2727272727275,8.199999999999998,27.894574049614015,2.798053367316039,2.775840167900835,2.7950004927373464,2.7820033931413564,2.792569228974414,2.7756342870502437,2.777633580827129,2.8117546395256015,2.7858268428068578,2.800258049334188,28614.80720891964,19516.6924074289,5.044290402617133e-09,4.100351814658572,-0.0,28632.163778756953,19540.07781948486,5.044396534384189e-09,4.100077964996599,-0.0,28614.467112948936,19523.96828618687,5.0443620263255705e-09,4.100026037351792,-0.0,28650.921748707264,19522.168024586314,5.044352123109796e-09,4.099441972010033,-0.0,28608.418300984747,19439.28523473026,5.043925239265975e-09,4.100543105274313,-0.0,28620.81633949703,19482.06782760317,5.044150704095983e-09,4.100094459100573,-0.0,28615.212048581867,19487.483396013522,5.0441636746129754e-09,4.100286109881059,-0.0,28632.870181715898,19470.0928372219,5.044093110976943e-09,4.099918723962605,-0.0,28643.958134001645,19555.12370347003,5.044482419988697e-09,4.099749932144787,-0.0,28655.184502215434,19502.30992003894,5.044228425258985e-09,4.099654130924667,-0.0,28647.897792606134,19549.244291837258,5.044459667944753e-09,4.099648185341426,-0.0,28630.635777250605,19576.93459941551,5.044588886442202e-09,4.0999220350034005,-0.0,28641.30046453259,19442.566766984124,5.043943531109047e-09,4.099973962648207,-0.0,28605.474643286543,19445.805720848348,5.043959202772678e-09,4.1005580279899645,-0.0,28645.620237822255,19537.740168295295,5.044430252301325e-09,4.099456894725686,-0.0,28640.31487741461,19454.335905105247,5.044007830111825e-09,4.099905540899426,-0.0,28648.759482141242,19491.4097279136,5.044183964529273e-09,4.099713890118939,-0.0,28628.774304553688,19450.24259264664,5.043990955535271e-09,4.100081276037393,-0.0,28620.22929660871,19532.749269760963,5.0443658656520815e-09,4.100250067855211,-0.0,28608.812821608888,19517.241974108398,5.044305824454863e-09,4.100345869075332,-0.0
