Cycle,Protocol,Stamps,Time,Global Time,Pack Voltage,Pack Current,String 1 Iapp,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Anode SEI Length","Cell 1,1 Voltage","Cell 1,1 Capacity by Area"
26,CC-discharge,42,3054.545454545455,235773.75254309663,3.340266195843191,-27.263836618115,-27.263836618115,43680.986922090626,3051.17700998382,-2.2727006483554093e-19,3.340266195843191,23.132952282036975
26,CC-discharge,43,3127.2727272727275,235846.47981582393,3.305046196621457,-27.263836618115,-27.263836618115,44098.68201040344,2597.7216184347526,-2.2726987407969207e-19,3.305046196621457,23.683736860180712
26,CC-discharge,44,3200.0000000000005,235919.2070885512,3.2629296343212824,-27.263836618115,-27.263836618115,44516.377098717014,2144.266226885673,-2.2726987795484334e-19,3.2629296343212824,24.23452143832445
26,CC-discharge,45,3272.727272727273,235991.93436127846,3.212246681316567,-27.263836618115,-27.263836618115,44934.07218702928,1690.8108353366115,-2.272693663897984e-19,3.212246681316567,24.785306016468187
26,CC-discharge,46,3345.454545454546,236064.66163400575,3.149205510054144,-27.263836618115,-27.263836618115,45351.767275342085,1237.3554437875614,-2.2726928901302293e-19,3.149205510054144,25.336090594611925
26,CC-discharge,47,3418.1818181818185,236137.38890673302,3.0530631762780724,-27.263836618115,-27.263836618115,45769.46236365479,783.9000522385302,-2.272701054238814e-19,3.0530631762780724,25.886875172755662
26,CC-discharge,48,3440.345533889911,236159.55262244112,3.0000099999999996,-27.263836618115,-27.263836618115,45896.75539751789,645.7090269503592,-2.2727150886486986e-19,3.0000099999999996,26.05472737384338
26,CC-charge,0,3440.345533889911,236159.55262244112,3.715209074862889,27.263836618115,27.263836618115,45896.75539751789,645.7090269503592,-2.2727150886486986e-19,3.715209074862889,0.0
26,CC-charge,1,3513.0728066171837,236232.27989516838,3.821582286763305,27.263836618115,27.263836618115,45331.639019343485,1180.2073232592052,-2.2727159324902045e-19,3.821582286763305,-0.0
26,CC-charge,2,3585.8000793444567,236305.00716789567,3.8679405303461096,27.263836618115,27.263836618115,44912.05163032898,1633.688864801992,-2.2727152399332233e-19,3.8679405303461096,-0.0
26,CC-charge,3,3658.527352071729,236377.73444062294,3.9053749576709182,27.263836618115,27.263836618115,44494.319116721475,2087.1442079321473,-2.2727140866146e-19,3.9053749576709182,-0.0
26,CC-charge,4,3731.254624799002,236450.4617133502,3.936666256718491,27.263836618115,27.263836618115,44076.623529682765,2540.5995998325907,-2.272713245343844e-19,3.936666256718491,-0.0
26,CC-charge,5,3803.9818975262747,236523.18898607747,3.962745161377087,27.263836618115,27.263836618115,43658.92843625562,2994.054991377355,-2.27271359693661e-19,3.962745161377087,-0.0
26,CC-charge,6,3876.7091702535477,236595.91625880476,3.984381161809961,27.263836618115,27.263836618115,43241.23334800895,3447.5103829264176,-2.2727138401567847e-19,3.984381161809961,-0.0
26,CC-charge,7,3949.43644298082,236668.64353153203,4.002313861922107,27.263836618115,27.263836618115,42823.538259695044,3900.9657744753295,-2.272713760567922e-19,4.002313861922107,-0.0
26,CC-charge,8,4022.163715708093,236741.3708042593,4.017225952092914,27.263836618115,27.263836618115,42405.84317138138,4354.421166024326,-2.2727151726830464e-19,4.017225952092914,-0.0
