Cycle,Protocol,Stamps,Time,Global Time,Pack Voltage,Pack Current,String 1 Iapp,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Anode SEI Length","Cell 1,1 Voltage","Cell 1,1 Capacity by Area"
5,CC-charge,13,4407.533852979652,41788.21687782413,4.06360553732466,27.263836618115,27.263836618115,40462.809285009665,6628.0409618756585,5.23504153894228e-09,4.06360553732466,-0.0
5,CC-charge,14,4480.261125706924,41860.944150551404,4.0701549055589865,27.263836618115,27.263836618115,40045.11419669647,7081.4656021954015,5.236016559767514e-09,4.0701549055589865,-0.0
5,CC-charge,15,4552.988398434197,41933.671423278676,4.076314975100962,27.263836618115,27.263836618115,39627.41910838332,7534.889156524219,5.23702799534588e-09,4.076314975100962,-0.0
5,CC-charge,16,4625.71567116147,42006.39869600595,4.082239079618742,27.263836618115,27.263836618115,39209.72402006996,7988.311877617602,5.238067414727781e-09,4.082239079618742,-0.0
5,CC-charge,17,4698.442943888742,42079.12596873323,4.088050114835893,27.263836618115,27.263836618115,38792.0289317563,8441.733957405086,5.239128353053501e-09,4.088050114835893,-0.0
5,CC-charge,18,4771.170216616015,42151.8532414605,4.093845290141211,27.263836618115,27.263836618115,38374.33384344331,8895.155505826813,5.240207008786882e-09,4.093845290141211,-0.0
5,CC-charge,19,4843.897489343288,42224.58051418777,4.099702042098492,27.263836618115,27.263836618115,37956.63875512963,9348.576652000933,5.241298996847534e-09,4.099702042098492,-0.0
5,CC-charge,20,4916.624762070561,42297.307786915044,4.10568130819689,27.263836618115,27.263836618115,37538.94366681641,9801.997449410224,5.2424024096515806e-09,4.10568130819689,-0.0
5,CC-charge,21,4989.352034797834,42370.035059642316,4.111830749182376,27.263836618115,27.263836618115,37121.24857850319,10255.41791349828,5.2435165871460156e-09,4.111830749182376,-0.0
5,CC-charge,22,5062.079307525106,42442.76233236959,4.1181890278267925,27.263836618115,27.263836618115,36703.5534901896,10708.838053232603,5.244641108334228e-09,4.1181890278267925,-0.0
5,CC-charge,23,5134.806580252379,42515.48960509686,4.124784764852636,27.263836618115,27.263836618115,36285.85840187628,11162.257848862457,5.245776498388108e-09,4.124784764852636,-0.0
5,CC-charge,24,5207.533852979652,42588.21687782413,4.131640876211735,27.263836618115,27.263836618115,35868.16331356293,11615.677263968457,5.246923834833175e-09,4.131640876211735,-0.0
5,CC-charge,25,5280.261125706924,42660.944150551404,4.138775288374449,27.263836618115,27.263836618115,35450.46822524929,12069.096250978098,5.248084568670029e-09,4.138775288374449,-0.0
5,CC-charge,26,5352.988398434197,42733.671423278676,4.1462020800131025,27.263836618115,27.263836618115,35032.77313693642,12522.514751509323,5.249260507780348e-09,4.1462020800131025,-0.0
5,CC-charge,27,5425.71567116147,42806.39869600595,4.153932438290822,27.263836618115,27.263836618115,34615.07804862288,12975.932698318778,5.250453751879919e-09,4.153932438290822,-0.0
5,CC-charge,28,5498.442943888742,42879.12596873323,4.161977348054678,27.263836618115,27.263836618115,34197.38296030969,13429.350013471128,5.251666746808633e-09,4.161977348054678,-0.0
5,CC-charge,29,5571.170216616016,42951.8532414605,4.170341294547294,27.263836618115,27.263836618115,33779.687871996146,13882.766658167053,5.25290069789397e-09,4.170341294547294,-0.0
5,CC-charge,30,5643.897489343288,43024.58051418777,4.179032435667567,27.263836618115,27.263836618115,33361.99278368318,14336.18250333101,5.2541596846824505e-09,4.179032435667567,-0.0
5,CC-charge,31,5716.624762070561,43097.307786915044,4.188057304903187,27.263836618115,27.263836618115,32944.29769536982,14789.597456030388,5.2554466415029955e-09,4.188057304903187,-0.0
5,CC-charge,32,5789.352034797834,43170.035059642316,4.197422753962629,27.263836618115,27.263836618115,32526.602607056513,15243.011414190823,5.256764790761727e-09,4.197422753962629,-0.0
5,CC-charge,33,5808.822932318812,43189.505957163296,4.19999,27.263836618115,27.263836618115,32414.775255987624,15364.40141909439,5.257123174521887e-09,4.19999,-0.0
5,CV-charge,0,5808.822932318812,43189.505957163296,4.2,27.288529729060365,27.288529729060365,32414.775255987624,15364.40141909439,5.257123174521887e-09,4.2,0.0
5,CV-charge,1,5881.550205046085,43262.23322989057,4.199999999999999,24.22048961115372,24.22048961115372,31892.657359666257,15859.587920950364,5.258395612257438e-09,4.199999999999999,-0.0
5,CV-charge,2,5954.277477773357,43334.96050261784,4.2,22.280522139787347,22.280522139787347,31545.93944105383,16239.979990815911,5.2595895857048395e-09,4.2,-0.0
5,CV-charge,3,6027.00475050063,43407.68777534511,4.2,20.584978877627904,20.584978877627904,31227.61703603533,16590.682087441648,5.260718293134438e-09,4.2,-0.0
5,CV-charge,4,6099.732023227903,43480.415048072384,4.199999999999999,19.08608614024166,19.08608614024166,30932.390951584905,16915.743847511512,5.2617900077795e-09,4.199999999999999,-0.0
5,CV-charge,5,6172.459295955176,43553.142320799656,4.200000000000001,17.755085771338994,17.755085771338994,30657.871863741708,17217.80803047637,5.262809977765421e-09,4.200000000000001,-0.0
5,CV-charge,6,6245.186568682448,43625.869593526935,4.2,16.567274336640054,16.567274336640054,30401.826282383085,17499.37569344085,5.263783229856198e-09,4.2,-0.0
5,CV-charge,7,6317.913841409721,43698.59686625421,4.199999999999999,15.502206578886286,15.502206578886286,30162.33326724213,17762.595925288784,5.264714102238969e-09,4.199999999999999,-0.0
5,CV-charge,8,6390.641114136994,43771.32413898148,4.200000000000001,14.542932154222253,14.542932154222253,29937.739826706464,18009.315912157654,5.265606344555543e-09,4.200000000000001,-0.0
5,CV-charge,9,6463.3683868642665,43844.05141170875,4.199999999999999,13.67530324197438,13.67530324197438,29726.615186072682,18241.132809375576,5.266463220136269e-09,4.199999999999999,-0.0
5,CV-charge,10,6536.095659591539,43916.77868443602,4.2,12.887460104519116,12.887460104519116,29527.715655441567,18459.433514782406,5.26728758340686e-09,4.2,-0.0
5,CV-charge,11,6608.822932318812,43989.505957163296,4.200000000000001,12.169410959866678,12.169410959866678,29339.9554593122,18665.427655455725,5.268081943593961e-09,4.200000000000001,-0.0
5,CV-charge,12,6681.550205046085,44062.23322989057,4.199999999999999,11.512642894170853,11.512642894170853,29162.36975143082,18860.189022097962,5.268848550989351e-09,4.199999999999999,-0.0
5,CV-charge,13,6754.2774777733575,44134.96050261784,4.2,10.909983741197523,10.909983741197523,28994.126165208127,19044.643322548847,5.269589355023158e-09,4.2,-0.0
5,CV-charge,14,6827.00475050063,44207.68777534511,4.200000000000001,10.355258827506512,10.355258827506512,28834.478358718294,19219.619854237928,5.27030612132116e-09,4.200000000000001,-0.0
5,CV-charge,15,6899.732023227903,44280.415048072384,4.199999999999999,9.842753645181984,9.842753645181984,28682.64005899398,19385.98984868028,5.2710007729816565e-09,4.199999999999999,-0.0
5,CV-charge,16,6972.459295955176,44353.142320799656,4.2,9.36833240275936,9.36833240275936,28538.14545293303,19544.271557915006,5.27167438915613e-09,4.2,-0.0
5,CV-charge,17,7045.186568682448,44425.869593526935,4.2,8.928018046410195,8.928018046410195,28400.463759886945,19695.053503599924,5.272328258920664e-09,4.2,-0.0
5,CV-charge,18,7117.913841409721,44498.59686625421,4.2,8.518358218088828,8.518358218088828,28269.11863617687,19838.863403584113,5.272963549530298e-09,4.2,-0.0
5,CV-charge,19,7190.641114136994,44571.32413898148,4.200000000000001,8.136332777549825,8.136332777549825,28143.68069845328,19976.176649689824,5.2735813230198925e-09,4.200000000000001,-0.0
5,CV-charge,20,7263.3683868642665,44644.05141170875,4.2,7.779295502043698,7.779295502043698,28023.761864354678,20107.422646289768,5.2741825483970365e-09,4.2,-0.0
5,CV-charge,21,7336.0956595915395,44716.77868443602,4.2,7.444918704325242,7.444918704325242,27909.010361374218,20232.990397465357,5.2747681124916306e-09,4.2,-0.0
