Cycle,Protocol,Stamps,Time,Global Time,Pack Voltage,Pack Current,String 1 Iapp,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Anode SEI Length","Cell 1,1 Voltage"
28,CC-discharge,4,290.90909090909093,251489.32751607063,3.785130045470306,-27.263836618115,-27.263836618115,27799.015908303732,20231.71681545481,6.534139904513454e-09,3.785130045470306
28,CC-discharge,5,363.6363636363637,251562.0547887979,3.7714403614990646,-27.263836618115,-27.263836618115,28216.711105786188,19778.261423952485,6.534139904513454e-09,3.7714403614990646
28,CC-discharge,6,436.3636363636364,251634.78206152518,3.758312754792027,-27.263836618115,-27.263836618115,28634.406201851296,19324.806032404238,6.534139904513454e-09,3.758312754792027
28,CC-discharge,7,509.0909090909091,251707.50933425245,3.74566584972721,-27.263836618115,-27.263836618115,29052.101290704442,18871.350640855228,6.534139904513454e-09,3.74566584972721
28,CC-discharge,8,581.8181818181819,251780.2366069797,3.7334367210595074,-27.263836618115,-27.263836618115,29469.796379055573,18417.89524930613,6.534139904513454e-09,3.7334367210595074
28,CC-discharge,9,654.5454545454546,251852.96387970698,3.7215773744558622,-27.263836618115,-27.263836618115,29887.491467371518,17964.43985775697,6.534139904513454e-09,3.7215773744558622
28,CC-discharge,10,727.2727272727274,251925.69115243427,3.710051019967451,-27.263836618115,-27.263836618115,30305.186555684948,17510.984466208036,6.534139904513454e-09,3.710051019967451
28,CC-discharge,11,800.0000000000001,251998.41842516154,3.698829192383247,-27.263836618115,-27.263836618115,30722.881643997884,17057.52907465926,6.534139904513454e-09,3.698829192383247
28,CC-discharge,12,872.7272727272727,252071.1456978888,3.687889630687717,-27.263836618115,-27.263836618115,31140.576732311005,16604.073683110437,6.534139904513454e-09,3.687889630687717
28,CC-discharge,13,945.4545454545455,252143.8729706161,3.6772146889643103,-27.263836618115,-27.263836618115,31558.27182062443,16150.618291561625,6.534139904513454e-09,3.6772146889643103
28,CC-discharge,14,1018.1818181818182,252216.60024334336,3.6667901110320376,-27.263836618115,-27.263836618115,31975.966908937662,15697.162900012563,6.534139904513454e-09,3.6667901110320376
28,CC-discharge,15,1090.909090909091,252289.32751607063,3.6566040608268127,-27.263836618115,-27.263836618115,32393.661997250652,15243.707508463338,6.534139904513454e-09,3.6566040608268127
28,CC-discharge,16,1163.6363636363637,252362.0547887979,3.646646328479056,-27.263836618115,-27.263836618115,32811.35708556376,14790.252116914484,6.534139904513454e-09,3.646646328479056
28,CC-discharge,17,1236.3636363636365,252434.78206152518,3.6369076509922027,-27.263836618115,-27.263836618115,33229.05217387694,14336.796725365322,6.534139904513454e-09,3.6369076509922027
28,CC-discharge,18,1309.0909090909092,252507.50933425245,3.6273791062763356,-27.263836618115,-27.263836618115,33646.74726218992,13883.34133381647,6.534139904513454e-09,3.6273791062763356
28,CC-discharge,19,1381.818181818182,252580.2366069797,3.6180515368788577,-27.263836618115,-27.263836618115,34064.44235050318,13429.885942267547,6.534139904513454e-09,3.6180515368788577
28,CC-discharge,20,1454.5454545454547,252652.96387970698,3.60891497472922,-27.263836618115,-27.263836618115,34482.137438816266,12976.43055071875,6.534139904513454e-09,3.60891497472922
28,CC-discharge,21,1527.2727272727275,252725.69115243427,3.5999580341342177,-27.263836618115,-27.263836618115,34899.83252712943,12522.975159169851,6.534139904513454e-09,3.5999580341342177
28,CC-discharge,22,1600.0000000000002,252798.41842516154,3.59116724195016,-27.263836618115,-27.263836618115,35317.52761544256,12069.519767620726,6.534139904513454e-09,3.59116724195016
28,CC-discharge,23,1672.727272727273,252871.1456978888,3.5825257409224345,-27.263836618115,-27.263836618115,35735.22270375583,11616.064376071945,6.534139904513454e-09,3.5825257409224345
28,CC-discharge,24,1745.4545454545455,252943.8729706161,3.5740147739247785,-27.263836618115,-27.263836618115,36152.91779206892,11162.608984523045,6.534139904513454e-09,3.5740147739247785
28,CC-discharge,25,1818.1818181818182,253016.60024334336,3.565608548167879,-27.263836618115,-27.263836618115,36570.61288038184,10709.15359297411,6.534139904513454e-09,3.565608548167879
28,CC-discharge,26,1890.909090909091,253089.32751607063,3.557276006660054,-27.263836618115,-27.263836618115,36988.30796869525,10255.69820142519,6.534139904513454e-09,3.557276006660054
28,CC-discharge,27,1963.6363636363637,253162.0547887979,3.5489783910326715,-27.263836618115,-27.263836618115,37406.003057008355,9802.242809876163,6.534139904513454e-09,3.5489783910326715
28,CC-discharge,28,2036.3636363636365,253234.78206152518,3.5406672745668555,-27.263836618115,-27.263836618115,37823.69814532138,9348.787418327232,6.534139904513454e-09,3.5406672745668555
28,CC-discharge,29,2109.0909090909095,253307.50933425245,3.5322820760555835,-27.263836618115,-27.263836618115,38241.393233634626,8895.332026778262,6.534139904513454e-09,3.5322820760555835
28,CC-discharge,30,2181.818181818182,253380.2366069797,3.523747113089098,-27.263836618115,-27.263836618115,38659.08832194796,8441.876635229324,6.534139904513454e-09,3.523747113089098
28,CC-discharge,31,2254.545454545455,253452.96387970698,3.514968717556788,-27.263836618115,-27.263836618115,39076.783410261356,7988.421243680466,6.534139904513454e-09,3.514968717556788
28,CC-discharge,32,2327.2727272727275,253525.69115243427,3.505827203322256,-27.263836618115,-27.263836618115,39494.47849857453,7534.965852131426,6.534139904513454e-09,3.505827203322256
28,CC-discharge,33,2400.0,253598.41842516154,3.496177498753047,-27.263836618115,-27.263836618115,39912.17358688749,7081.510460582393,6.534139904513454e-09,3.496177498753047
28,CC-discharge,34,2472.727272727273,253671.1456978888,3.4858378760852133,-27.263836618115,-27.263836618115,40329.86867520086,6628.055069033533,6.534139904513454e-09,3.4858378760852133
28,CC-discharge,35,2545.4545454545455,253743.8729706161,3.474581777097277,-27.263836618115,-27.263836618115,40747.56376351414,6174.599677484522,6.534139904513454e-09,3.474581777097277
28,CC-discharge,36,2618.1818181818185,253816.60024334336,3.462130747783548,-27.263836618115,-27.263836618115,41165.25885182746,5721.1442859355875,6.534139904513454e-09,3.462130747783548
28,CC-discharge,37,2690.909090909091,253889.32751607063,3.4481403678331937,-27.263836618115,-27.263836618115,41582.953940140585,5267.688894386627,6.534139904513454e-09,3.4481403678331937
28,CC-discharge,38,2763.636363636364,253962.0547887979,3.432187985452429,-27.263836618115,-27.263836618115,42000.64902845384,4814.233502837557,6.534139904513454e-09,3.432187985452429
28,CC-discharge,39,2836.3636363636365,254034.78206152518,3.413757383836181,-27.263836618115,-27.263836618115,42418.34411676724,4360.7781112886005,6.534139904513454e-09,3.413757383836181
28,CC-discharge,40,2909.0909090909095,254107.50933425245,3.3922226967690667,-27.263836618115,-27.263836618115,42836.03920508051,3907.3227197396473,6.534139904513454e-09,3.3922226967690667
28,CC-discharge,41,2981.818181818182,254180.2366069797,3.3668320850375975,-27.263836618115,-27.263836618115,43253.73429339336,3453.8673281906176,6.534139904513454e-09,3.3668320850375975
28,CC-discharge,42,3054.545454545455,254252.96387970698,3.3366939769108477,-27.263836618115,-27.263836618115,43671.42938170655,3000.4119366416116,6.534139904513454e-09,3.3366939769108477
28,CC-discharge,43,3127.2727272727275,254325.69115243427,3.3007592383131406,-27.263836618115,-27.263836618115,44089.124470019226,2546.9565450925866,6.534139904513454e-09,3.3007592383131406
28,CC-discharge,44,3200.0000000000005,254398.41842516154,3.2577729816510375,-27.263836618115,-27.263836618115,44506.8195583324,2093.5011535435815,6.534139904513454e-09,3.2577729816510375
28,CC-discharge,45,3272.727272727273,254471.1456978888,3.2059664681591884,-27.263836618115,-27.263836618115,44924.51464664569,1640.045761994574,6.534139904513454e-09,3.2059664681591884
28,CC-discharge,46,3345.454545454546,254543.8729706161,3.140932149561295,-27.263836618115,-27.263836618115,45342.20973495877,1186.590370445556,6.534139904513454e-09,3.140932149561295
28,CC-discharge,47,3418.1818181818185,254616.60024334336,3.0358802433830867,-27.263836618115,-27.263836618115,45759.90482327186,733.1349788965553,6.534139904513454e-09,3.0358802433830867
28,CC-discharge,48,3432.0198839620057,254630.43830912354,3.0000100000000005,-27.263836618115,-27.263836618115,45839.38108975878,646.8544777678162,6.534139904513454e-09,3.0000100000000005
28,CC-charge,0,0.0,254630.43830912354,3.716716984732009,27.263836618115,27.263836618115,45839.38108975878,646.8544777678162,6.534139904513454e-09,3.716716984732009
28,CC-charge,1,72.72727272727273,254703.1655818508,3.8227320653013006,27.263836618115,27.263836618114997,45278.02086552255,1179.313953726197,6.534151407875753e-09,3.8227320653013006
28,CC-charge,2,145.45454545454547,254775.8928545781,3.869040747206781,27.263836618115,27.263836618115,44858.428868185256,1632.7959573292749,6.534183194793282e-09,3.869040747206781
28,CC-charge,3,218.1818181818182,254848.62012730536,3.906448576882788,27.263836618115,27.263836618115,44440.69708821078,2086.2490064511776,6.534249149622274e-09,3.906448576882788
28,CC-charge,4,290.90909090909093,254921.34740003262,3.937721896729866,27.263836618115,27.263836618115,44023.001514952135,2539.7003319750042,6.534368277732656e-09,3.937721896729866
28,CC-charge,5,363.6363636363637,254994.0746727599,3.963790709575833,27.263836618115,27.263836618115,43605.30642660517,2993.14921035995,6.534561960928474e-09,3.963790709575833
28,CC-charge,6,436.3636363636364,255066.80194548718,3.9854223846744734,27.263836618115,27.263836618115,43187.611338292685,3446.59508806035,6.534848635436471e-09,3.9854223846744734
28,CC-charge,7,509.0909090909091,255139.52921821445,4.003356065028988,27.263836618115,27.263836618115,42769.91624997999,3900.0376046866104,6.535241072837014e-09,4.003356065028988
28,CC-charge,8,581.8181818181819,255212.2564909417,4.01827385463722,27.263836618115,27.263836618115,42352.22116166667,4353.476658205988,6.535743925524011e-09,4.01827385463722
28,CC-charge,9,654.5454545454546,255284.98376366898,4.030778233974002,27.263836618115,27.263836618115,41934.52607335374,4806.91237751259,6.536354293638788e-09,4.030778233974002
28,CC-charge,10,727.2727272727274,255357.71103639627,4.0413847936210425,27.263836618115,27.263836618115,41516.83098504121,5260.345062228068,6.537063455245981e-09,4.0413847936210425
28,CC-charge,11,800.0000000000001,255430.43830912354,4.050526274856921,27.263836618115,27.263836618115,41099.13589672816,5713.775111879694,6.537859102646644e-09,4.050526274856921
28,CC-charge,12,872.7272727272727,255503.1655818508,4.058559554953745,27.263836618115,27.263836618115,40681.44080841534,6167.202960087437,6.538727497160237e-09,4.058559554953745
28,CC-charge,13,945.4545454545455,255575.8928545781,4.065776934370892,27.263836618115,27.263836618115,40263.74572010256,6620.629026380684,6.5396551081241505e-09,4.065776934370892
28,CC-charge,14,1018.1818181818182,255648.62012730536,4.072415487885839,27.263836618115,27.263836618115,39846.05063178945,7074.05368617467,6.540629671077835e-09,4.072415487885839
28,CC-charge,15,1090.909090909091,255721.34740003262,4.078666397712782,27.263836618115,27.263836618115,39428.355543476675,7527.477255389208,6.5416407570925936e-09,4.078666397712782
28,CC-charge,16,1163.6363636363637,255794.0746727599,4.084682969339518,27.263836618115,27.263836618115,39010.660455163925,7980.899987662513,6.542679915855833e-09,4.084682969339518
28,CC-charge,17,1236.3636363636365,255866.80194548718,4.090587928852578,27.263836618115,27.263836618115,38592.96536685113,8434.322076077631,6.543740653579773e-09,4.090587928852578
28,CC-charge,18,1309.0909090909092,255939.52921821445,4.096478517305046,27.263836618115,27.263836618115,38175.27027853812,8887.743661064735,6.544818196815257e-09,4.096478517305046
