Cycle,Protocol,Stamps,Time,Global Time,Pack Voltage,Pack Current,String 1 Iapp,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Anode SEI Length","Cell 1,1 Voltage","Cell 1,1 Anode Side Current","Cell 1,1 Anode Intercalation Current"
49,CC-discharge,6,436.3636363636364,445816.70910725073,3.758965343618484,-27.263836618115,-27.263836618115,28623.851323517818,19201.591855445124,-6.475740336234122e-16,3.758965343618484,1.4211470567496123e-29,0.40105673165806116
49,CC-discharge,7,509.0909090909091,445889.43637997797,3.746299121228936,-27.263836618115,-27.263836618115,29041.546413035834,18748.136463895848,-6.475740337417556e-16,3.746299121228936,-3.429397554701135e-30,0.40105673165806116
49,CC-discharge,8,581.8181818181819,445962.16365270526,3.734053990417734,-27.263836618115,-27.263836618115,29459.241501444718,18294.681072346553,-6.475740339217302e-16,3.734053990417734,5.92456309249801e-30,0.40105673165806116
49,CC-discharge,9,654.5454545454546,446034.89092543256,3.722181271415258,-27.263836618115,-27.263836618115,29876.936589765177,17841.225680797226,-6.475740339112539e-16,3.722181271415258,-3.1767459643813713e-29,0.40105673165806116
49,CC-discharge,10,727.2727272727274,446107.6181981598,3.7106436397170097,-27.263836618115,-27.263836618115,30294.631678078258,17387.770289247597,-6.475740336449365e-16,3.7106436397170097,5.0403618153503124e-29,0.40105673165806116
49,CC-discharge,11,800.0000000000001,446180.3454708871,3.699412199710409,-27.263836618115,-27.263836618115,30712.326766391354,16934.314897698405,-6.475740336885375e-16,3.699412199710409,-3.9076686609336305e-29,0.40105673165806116
49,CC-discharge,12,872.7272727272727,446253.0727436144,3.6884643340232763,-27.263836618115,-27.263836618115,31130.02185470402,16480.859506149518,-6.475740338536729e-16,3.6884643340232763,-2.833046096911772e-30,0.40105673165806116
49,CC-discharge,13,945.4545454545455,446325.8000163416,3.677782087250709,-27.263836618115,-27.263836618115,31547.716943017283,16027.404114600236,-6.475740340327507e-16,3.677782087250709,-3.727248002881866e-31,0.40105673165806116
49,CC-discharge,14,1018.1818181818182,446398.5272890689,3.667350921240604,-27.263836618115,-27.263836618115,31965.412031329233,15573.948723050604,-6.475740339104758e-16,3.667350921240604,4.413034840112178e-31,0.40105673165806116
49,CC-discharge,15,1090.909090909091,446471.2545617962,3.6571587279831377,-27.263836618115,-27.263836618115,32383.107119642016,15120.493331501562,-6.475740336344466e-16,3.6571587279831377,1.8636302954746357e-30,0.40105673165806116
49,CC-discharge,16,1163.6363636363637,446543.98183452344,3.6471950192999505,-27.263836618115,-27.263836618115,32800.80220795489,14667.037939952368,-6.475740335917043e-16,3.6471950192999505,4.064313957916065e-29,0.40105673165806116
49,CC-discharge,17,1236.3636363636365,446616.70910725073,3.637450232790918,-27.263836618115,-27.263836618115,33218.49729626746,14213.582548402674,-6.475740335831981e-16,3.637450232790918,-2.993645782248608e-29,0.40105673165806116
49,CC-discharge,18,1309.0909090909092,446689.43637997797,3.6279151070988958,-27.263836618115,-27.263836618115,33636.19238458018,13760.127156853767,-6.475740333707033e-16,3.6279151070988958,-1.6872949578378127e-29,0.40105673165806116
49,CC-discharge,19,1381.818181818182,446762.16365270526,3.61858008781251,-27.263836618115,-27.263836618115,34053.88747289293,13306.67176530469,-6.475740336098598e-16,3.61858008781251,-1.3879640892123413e-29,0.40105673165806116
49,CC-discharge,20,1454.5454545454547,446834.89092543256,3.6094347308886356,-27.263836618115,-27.263836618115,34471.58256120574,12853.216373755844,-6.475740338121705e-16,3.6094347308886356,2.0887633184856752e-30,0.40105673165806116
49,CC-discharge,21,1527.2727272727275,446907.6181981598,3.6004670659750087,-27.263836618115,-27.263836618115,34889.277649518095,12399.760982206413,-6.47574034072442e-16,3.6004670659750087,-1.1503785921955605e-30,0.40105673165806116
49,CC-discharge,22,1600.0000000000002,446980.3454708871,3.5916628998729268,-27.263836618115,-27.263836618115,35306.9727378312,11946.305590657008,-6.47574033402214e-16,3.5916628998729268,-7.585051268336549e-29,0.40105673165806116
49,CC-discharge,23,1672.727272727273,447053.0727436144,3.583004607982194,-27.263836618115,-27.263836618115,35724.66782614364,11492.850199107666,-6.475740333449647e-16,3.583004607982194,-1.5800071572671673e-29,0.40105673165806116
49,CC-discharge,24,1745.4545454545455,447125.8000163416,3.5744720196889506,-27.263836618115,-27.263836618115,36142.36291445631,11039.394807558298,-6.475740332892269e-16,3.5744720196889506,5.596548360105372e-30,0.40105673165806116
49,CC-discharge,25,1818.1818181818182,447198.5272890689,3.5660380889288072,-27.263836618115,-27.263836618115,36560.0580027685,10585.939416009734,-6.475740331908295e-16,3.5660380889288072,2.9523106715050965e-30,0.40105673165806116
49,CC-discharge,26,1890.909090909091,447271.2545617962,3.557670017048736,-27.263836618115,-27.263836618115,36977.75309108172,10132.484024460562,-6.475740330456182e-16,3.557670017048736,-1.645656519564034e-30,0.40105673165806116
49,CC-discharge,27,1963.6363636363637,447343.98183452344,3.549326867468591,-27.263836618115,-27.263836618115,37395.448179394465,9679.028632911133,-6.475740330249671e-16,3.549326867468591,6.255587208749537e-30,0.40105673165806116
49,CC-discharge,28,2036.3636363636365,447416.70910725073,3.54095744035045,-27.263836618115,-27.263836618115,37813.14326770736,9225.573241361784,-6.475740329801961e-16,3.54095744035045,-4.06730913359737e-31,0.40105673165806116
49,CC-discharge,29,2109.0909090909095,447489.43637997797,3.532497697491384,-27.263836618115,-27.263836618115,38230.8383560197,8772.11784981266,-6.47574032995888e-16,3.532497697491384,-2.3877886052533824e-29,0.40105673165806116
49,CC-discharge,30,2181.818181818182,447562.16365270526,3.523867656958437,-27.263836618115,-27.263836618115,38648.53344433244,8318.662458263414,-6.475740328362766e-16,3.523867656958437,-3.689657625511131e-30,0.40105673165806116
49,CC-discharge,31,2254.545454545455,447634.89092543256,3.514967974029239,-27.263836618115,-27.263836618115,39066.22853264505,7865.20706671419,-6.475740326329235e-16,3.514967974029239,4.632751197120351e-29,0.40105673165806116
