#,protocol,Time,Clock,Pack Voltage,Pack Current,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Voltage","Cell 1,1 Anode SEI Length","Cell 1,1 Capacity by Area","Cell 1,2 Cathode Concentration","Cell 1,2 Anode Concentration","Cell 1,2 Voltage","Cell 1,2 Anode SEI Length","Cell 1,2 Capacity by Area","Cell 2,1 Cathode Concentration","Cell 2,1 Anode Concentration","Cell 2,1 Voltage","Cell 2,1 Anode SEI Length","Cell 2,1 Capacity by Area","Cell 2,2 Cathode Concentration","Cell 2,2 Anode Concentration","Cell 2,2 Voltage","Cell 2,2 Anode SEI Length","Cell 2,2 Capacity by Area"
41,CC_Discharge,1212.121212121212,377011.66683839884,7.280469187827057,-54.52767323623,33071.44479337051,14389.451813394082,3.6402345939128464,4.999999999906109e-09,9.179742969063408,33071.444793392664,14389.451813383896,3.640234593912387,4.9999999998573e-09,9.17974296906117,33071.44479330184,14389.451813387412,3.6402345939142107,4.9999999998991254e-09,9.179742969063408,33071.4447932754,14389.451813386517,3.6402345939146707,5.000000000865479e-09,9.17974296906117
41,CC_Discharge,1252.5252525252524,377052.07087880286,7.269748777264171,-54.52767323623,33303.49762021103,14137.532151422329,3.6348743886314145,4.999999999906109e-09,9.4857344013655,33303.497620233175,14137.532151412219,3.6348743886309607,4.9999999998573e-09,9.485734401363231,33303.49762014242,14137.532151415697,3.634874388632757,4.9999999998991254e-09,9.4857344013655,33303.49762011599,14137.53215141484,3.634874388633211,5.0000000008646594e-09,9.485734401363231
41,CC_Discharge,1292.9292929292928,377092.4749192069,7.259156558709824,-54.52767323623,33535.55044705164,13885.612489450634,3.6295782793542486,4.999999999906109e-09,9.79172583366759,33535.550447073816,13885.612489440542,3.6295782793537996,4.9999999998573e-09,9.791725833665295,33535.550446983034,13885.61248944398,3.629578279355575,4.9999999998991254e-09,9.79172583366759,33535.550446956506,13885.612489443185,3.629578279356024,5.000000000862102e-09,9.791725833665295
41,CC_Discharge,1333.3333333333333,377132.87895961094,7.248689295368792,-54.52767323623,33767.603273892164,13633.692827478904,3.624344647683742,4.999999999906109e-09,10.09771726596968,33767.60327391433,13633.692827468887,3.6243446476832997,4.9999999998573e-09,10.097717265967358,33767.60327382354,13633.692827472316,3.6243446476850503,4.9999999998991254e-09,10.09771726596968,33767.60327379703,13633.6928274715,3.6243446476854926,5.00000000086345e-09,10.097717265967358
41,CC_Discharge,1373.7373737373737,377173.283000015,7.2383436090629125,-54.52767323623,33999.65610073275,13381.773165507242,3.61917180453081,4.999999999906109e-09,10.403708698271773,33999.656100754895,13381.773165497181,3.619171804530374,4.9999999998573e-09,10.403708698269417,33999.65610066412,13381.773165500572,3.619171804532102,4.9999999998991254e-09,10.403708698271773,33999.65610063761,13381.773165499835,3.6191718045325376,5.0000000008642235e-09,10.403708698269417
41,CC_Discharge,1414.141414141414,377213.687040419,7.228115455364584,-54.52767323623,34231.708927573345,13129.853503535527,3.6140577276816543,4.999999999906109e-09,10.709700130573864,34231.7089275954,13129.853503525506,3.614057727681225,4.9999999998573e-09,10.709700130571479,34231.708927504704,13129.853503528868,3.6140577276829293,4.9999999998991254e-09,10.709700130573864,34231.70892747814,13129.853503528184,3.614057727683359,5.0000000008634915e-09,10.709700130571479
41,CC_Discharge,1454.5454545454545,377254.0910808231,7.218002006486217,-54.52767323623,34463.7617544139,12877.933841563803,3.609001003242483,4.999999999906109e-09,11.015691562875954,34463.76175443602,12877.933841553777,3.6090010032420548,4.9999999998573e-09,11.015691562873542,34463.76175434545,12877.933841557127,3.6090010032437343,4.9999999998991254e-09,11.015691562875954,34463.76175431866,12877.93384155644,3.6090010032441624,5.000000000862915e-09,11.015691562873542
41,CC_Discharge,1494.949494949495,377294.4951212271,7.207998486478411,-54.52767323623,34695.8145812544,12626.014179592148,3.603999243238587,4.999999999906109e-09,11.321682995178046,34695.8145812765,12626.014179582107,3.6039992432381673,4.9999999998573e-09,11.321682995175603,34695.814581185965,12626.014179585458,3.6039992432398247,4.9999999998991254e-09,11.321682995178046,34695.814581159335,12626.014179584778,3.603999243240244,5.000000000861604e-09,11.321682995175603
41,CC_Discharge,1535.3535353535353,377334.8991616312,7.19810027718799,-54.52767323623,34927.867408094964,12374.094517620413,3.5990501385933844,4.999999999906109e-09,11.627674427480136,34927.86740811702,12374.094517610398,3.5990501385929705,4.9999999998573e-09,11.627674427477666,34927.8674080265,12374.094517613745,3.599050138594605,4.9999999998991254e-09,11.627674427480136,34927.867407999795,12374.094517613155,3.5990501385950187,5.000000000861432e-09,11.627674427477666
41,CC_Discharge,1575.7575757575758,377375.3032020352,7.188302261759583,-54.52767323623,35159.92023493545,12122.174855648725,3.594151130879191,4.999999999906109e-09,11.933665859782227,35159.92023495753,12122.174855638728,3.5941511308787844,4.9999999998573e-09,11.933665859779728,35159.920234867124,12122.174855642035,3.594151130880392,4.9999999998991254e-09,11.933665859782227,35159.92023484045,12122.174855641484,3.5941511308807987,5.0000000008614814e-09,11.933665859779728
